episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
85,60,WIPE,552,348,38.67,0.6133,1,4.338,80.08,-38.062,100.517,-49.44,81,114,42,111,348,240,5,0,0,0,2,17.2
86,62,WIPE,387,513,57.0,0.43,1,56.836,112.21,-5.008,72.049,103.466,213,144,3,153,513,0,4,0,0,0,1,17.4
87,78,WIPE,516,384,42.67,0.5733,1,120.335,125.97,39.755,323.529,-2.278,0,144,0,240,384,660,8,0,0,0,1,17.6
88,54,WIPE,423,477,53.0,0.47,1,86.061,78.13,39.574,124.195,94.414,159,48,30,240,477,291,5,0,0,0,2,17.7
89,69,WIPE,435,465,51.67,0.4833,1,103.728,200.48,55.863,217.296,38.025,279,111,0,75,465,298,6,1,0,0,1,17.9
90,81,WIPE,518,382,42.44,0.5756,1,-42.924,-10.58,-74.705,-11.92,-42.149,81,114,37,150,382,0,6,0,0,0,1,18.1
91,58,WIPE,615,285,31.67,0.6833,1,49.779,99.36,-0.284,122.982,26.64,198,15,30,42,285,267,5,0,0,0,2,18.2
92,63,WIPE,498,402,44.67,0.5533,1,147.15,101.69,67.734,212.791,160.925,120,108,3,171,402,231,8,0,0,0,2,18.4
93,47,WIPE,567,333,37.0,0.63,1,91.45,73.608,85.928,132.86,55.561,201,66,0,66,333,185,4,0,1,0,1,18.5
94,53,WIPE,446,454,50.44,0.4956,1,66.173,69.16,25.699,108.693,64.125,265,81,12,96,454,130,2,0,0,0,1,18.7
95,48,WIPE,516,384,42.67,0.5733,1,10.401,114.82,-2.447,40.269,-6.62,279,96,9,0,384,85,6,0,0,0,2,18.8
96,58,WIPE,461,439,48.78,0.5122,1,70.166,82.89,42.618,130.435,37.445,159,139,9,132,439,180,5,0,0,0,1,18.9
97,55,WIPE,594,306,34.0,0.66,1,64.008,77.97,22.161,137.313,32.549,198,15,9,84,306,275,4,0,0,0,1,19.5
98,42,WIPE,426,474,52.67,0.4733,1,39.375,74.57,-7.177,98.526,26.776,252,30,0,192,474,120,6,0,0,0,1,19.6
99,57,WIPE,468,432,48.0,0.52,1,59.124,140.142,69.292,76.575,31.503,201,144,21,66,432,30,4,1,0,0,1,19.7
100,63,WIPE,405,495,55.0,0.45,1,135.634,151.055,97.149,181.627,128.125,240,63,39,153,495,269,8,1,0,0,2,19.9
101,62,WIPE,543,357,39.67,0.6033,1,186.294,116.6,156.293,301.755,100.833,0,210,18,129,357,500,8,0,0,0,1,20.1
102,68,WIPE,444,456,50.67,0.4933,1,106.435,85.74,15.619,207.681,96.005,81,99,18,258,456,346,7,0,1,0,2,20.3
103,72,WIPE,378,522,58.0,0.42,1,30.829,141.263,-34.128,65.337,61.277,279,156,0,87,522,120,6,0,0,0,1,20.4
104,45,WIPE,672,228,25.33,0.7467,0,-3.913,-17.1,-89.86,110.82,-32.7,0,15,60,153,228,320,5,0,0,0,0,20.6
105,50,WIPE,462,438,48.67,0.5133,1,107.078,83.51,109.025,124.874,87.334,252,81,18,87,438,186,9,0,0,0,1,20.7
106,81,WIPE,555,345,38.33,0.6167,1,-46.009,-55.35,-26.701,-17.344,-93.981,81,48,3,213,345,229,9,0,0,0,1,20.9
107,85,WIPE,510,390,43.33,0.5667,1,138.952,105.95,4.48,334.796,77.579,0,177,105,108,390,737,6,0,0,0,1,21.1
108,67,WIPE,411,489,54.33,0.4567,1,114.079,138.62,121.139,155.541,65.557,240,129,33,87,489,230,4,1,0,0,2,21.3
109,121,WIPE,315,585,65.0,0.35,2,57.732,69.88,-108.073,191.026,90.244,81,126,48,330,585,314,8,0,0,0,0,21.6
110,50,WIPE,459,441,49.0,0.51,1,38.864,90.805,-13.308,79.716,50.185,198,78,9,156,441,55,6,0,1,0,1,21.7
111,60,WIPE,477,423,47.0,0.53,1,53.2,126.983,35.653,73.19,50.759,321,81,21,0,423,130,5,0,1,0,1,21.9
112,71,WIPE,300,600,66.67,0.3333,2,128.319,182.361,145.507,201.031,38.42,399,96,18,87,600,256,6,0,1,0,0,22.1
113,65,WIPE,561,339,37.67,0.6233,1,41.581,101.59,6.88,60.74,57.121,240,48,51,0,339,160,4,0,0,0,1,22.6
114,48,WIPE,468,432,48.0,0.52,1,45.377,103.23,19.073,81.792,35.265,279,0,21,132,432,105,3,0,0,0,2,22.8
115,79,WIPE,552,348,38.67,0.6133,1,86.594,154.22,-7.006,139.216,127.573,159,66,57,66,348,85,6,0,1,0,1,23.0
116,68,WIPE,444,456,50.67,0.4933,1,129.602,219.419,197.4,143.341,48.064,243,126,21,66,456,251,6,1,0,0,1,23.2
117,55,WIPE,555,345,38.33,0.6167,1,60.719,102.699,25.979,113.469,42.709,243,15,0,87,345,208,4,0,0,0,1,23.3
118,69,WIPE,624,276,30.67,0.6933,1,71.619,55.14,-7.668,110.8,111.725,0,81,84,111,276,400,5,0,0,0,0,23.5
119,49,WIPE,567,333,37.0,0.63,1,36.484,45.2,-58.39,148.67,19.172,81,78,42,132,333,240,5,0,0,0,1,23.6
120,66,WIPE,525,375,41.67,0.5833,1,43.516,158.46,50.072,50.329,30.146,237,96,21,21,375,110,5,0,0,0,2,23.8
121,47,WIPE,567,333,37.0,0.63,1,34.955,81.77,16.066,80.63,8.169,201,111,21,0,333,78,4,0,0,0,2,23.9
122,63,WIPE,444,456,50.67,0.4933,1,128.875,78.95,155.338,127.264,104.023,162,111,30,153,456,145,3,0,0,0,2,24.1
123,56,WIPE,567,333,37.0,0.63,1,68.285,140.53,-16.909,175.997,45.767,198,96,39,0,333,210,4,0,0,0,1,24.3
124,72,WIPE,534,366,40.67,0.5933,1,-43.199,3.47,-132.206,24.94,-22.332,243,15,3,105,366,269,10,0,0,0,1,24.4
125,58,WIPE,459,441,49.0,0.51,1,77.362,160.59,101.607,92.301,38.179,159,150,0,132,441,85,6,0,0,0,1,24.6
126,57,WIPE,329,571,63.44,0.3656,1,85.905,85.723,60.714,69.202,127.8,226,96,9,240,571,65,8,0,0,0,2,24.8
127,82,WIPE,459,441,49.0,0.51,1,-24.816,-5.4,-8.542,18.22,-84.127,120,129,60,132,441,80,6,0,0,0,1,25.0
128,61,WIPE,450,450,50.0,0.5,1,72.64,69.478,50.174,123.122,44.625,162,162,60,66,450,110,8,0,1,0,1,25.1
129,71,WIPE,246,654,72.67,0.2733,2,141.78,260.26,74.127,94.419,256.795,438,15,9,192,654,45,8,0,0,0,1,25.3
130,62,WIPE,438,462,51.33,0.4867,1,35.072,85.234,-23.615,60.822,68.008,198,147,9,108,462,66,6,0,0,0,1,25.9
131,51,WIPE,519,381,42.33,0.5767,1,109.272,122.119,116.912,106.839,104.066,162,129,24,66,381,165,8,0,1,0,1,26.0
132,66,WIPE,491,409,45.44,0.5456,1,137.508,148.78,176.45,122.027,114.047,187,192,9,21,409,130,8,0,0,0,1,26.2
133,59,WIPE,495,405,45.0,0.55,1,173.611,110.532,177.622,186.181,157.03,162,108,93,42,405,222,6,1,0,0,2,26.4
134,67,WIPE,459,441,49.0,0.51,1,98.184,167.52,94.295,128.703,71.555,81,156,51,153,441,302,5,1,0,0,1,26.5
135,82,WIPE,322,578,64.22,0.3578,1,160.873,230.409,221.215,206.946,54.457,159,278,9,132,578,225,8,1,1,0,2,26.8
136,106,WIPE,312,588,65.33,0.3467,2,48.125,144.973,37.924,61.745,44.707,279,162,21,126,588,83,4,0,1,0,1,27.1
137,68,WIPE,354,546,60.67,0.3933,1,178.521,157.91,244.365,157.662,133.537,240,189,30,87,546,195,2,1,0,0,2,27.3
138,59,WIPE,399,501,55.67,0.4433,1,19.253,86.76,-8.037,46.81,18.986,237,111,0,153,501,43,4,0,1,0,1,27.4
139,54,WIPE,588,312,34.67,0.6533,1,8.514,121.315,-26.662,98.823,-46.619,201,48,42,21,312,155,2,0,1,0,1,27.6
140,77,WIPE,401,499,55.44,0.4456,1,71.676,106.114,21.62,100.701,92.706,223,189,21,66,499,79,2,0,1,0,1,27.8
141,85,WIPE,390,510,56.67,0.4333,1,201.372,38.19,152.248,363.959,87.909,0,258,114,138,510,550,5,0,0,0,2,28.0
142,49,WIPE,468,432,48.0,0.52,1,76.884,43.141,59.848,94.498,76.308,120,108,30,174,432,115,3,0,1,0,1,28.1
143,54,WIPE,321,579,64.33,0.3567,1,55.609,104.82,-17.745,70.169,114.403,198,144,0,237,579,33,1,0,0,0,2,28.2
144,64,WIPE,444,456,50.67,0.4933,1,13.861,88.94,-79.554,94.593,26.544,237,96,12,111,456,61,5,0,0,0,1,28.4
145,62,WIPE,303,597,66.33,0.3367,1,115.504,174.07,130.231,127.986,88.296,321,111,9,156,597,123,8,0,0,0,1,28.6
146,65,WIPE,428,472,52.44,0.4756,1,14.318,103.36,-65.065,89.475,18.545,223,141,0,108,472,144,3,0,1,0,1,29.2
147,67,WIPE,364,536,59.56,0.4044,1,93.123,111.532,24.735,166.448,88.186,201,101,18,216,536,287,7,0,1,0,2,29.3
148,70,WIPE,519,381,42.33,0.5767,1,102.913,135.69,110.188,129.704,68.846,159,48,21,153,381,243,4,1,0,0,1,29.5
149,83,WIPE,312,588,65.33,0.3467,1,-32.308,-45.38,-64.495,85.111,-117.541,0,240,0,348,588,210,5,0,0,0,2,29.7
150,48,WIPE,525,375,41.67,0.5833,1,55.336,69.584,27.504,61.827,76.676,162,33,69,111,375,145,6,0,1,0,1,29.9
151,64,WIPE,522,378,42.0,0.58,1,71.151,195.139,92.05,82.323,39.08,201,78,9,90,378,180,7,1,0,0,1,30.0
152,61,WIPE,578,322,35.78,0.6422,1,88.166,56.69,2.576,142.02,119.902,106,66,51,99,322,190,6,0,0,0,1,30.2
153,72,WIPE,536,364,40.44,0.5956,1,-32.722,-50.78,-78.369,90.205,-110.001,0,81,28,255,364,320,3,1,0,0,1,30.4
154,65,WIPE,492,408,45.33,0.5467,1,4.336,59.82,-47.081,5.08,55.008,198,108,12,90,408,30,5,0,0,0,1,30.6
155,62,WIPE,435,465,51.67,0.4833,1,75.787,59.54,-24.457,144.819,106.998,120,129,24,192,465,268,3,0,0,0,2,30.7
156,72,WIPE,531,369,41.0,0.59,1,23.241,85.39,20.879,71.826,-22.981,159,144,21,45,369,150,4,2,0,0,1,31.0
157,76,WIPE,546,354,39.33,0.6067,1,35.438,96.104,-107.109,177.752,35.67,237,93,24,0,354,265,3,0,1,0,1,31.2
158,74,WIPE,264,636,70.67,0.2933,2,32.766,85.89,79.268,57.801,-38.772,210,210,0,216,636,13,5,0,0,0,1,31.4
159,49,WIPE,510,390,43.33,0.5667,1,90.718,132.091,76.319,161.148,34.687,240,45,18,87,390,230,5,0,1,0,1,31.5
160,51,WIPE,513,387,43.0,0.57,1,94.665,107.54,83.587,119.972,80.434,159,78,18,132,387,180,4,0,0,0,1,31.7
161,70,WIPE,504,396,44.0,0.56,1,20.319,102.09,-47.342,121.618,-13.319,120,111,51,114,396,295,6,0,0,0,1,31.9
162,62,WIPE,477,423,47.0,0.53,1,-2.891,92.11,-93.767,54.59,30.504,198,129,21,75,423,85,2,0,1,0,0,32.5
163,56,WIPE,444,456,50.67,0.4933,1,38.47,101.932,45.889,45.962,23.559,198,192,0,66,456,78,3,0,1,0,2,32.7
164,53,WIPE,374,526,58.44,0.4156,1,39.24,173.01,-28.077,94.079,51.716,463,30,12,21,526,59,5,0,0,0,2,32.8
165,64,WIPE,516,384,42.67,0.5733,1,56.756,163.235,52.129,52.45,65.69,120,159,18,87,384,31,7,0,1,0,1,33.0
166,66,WIPE,330,570,63.33,0.3667,1,66.062,87.74,45.924,90.338,61.924,159,207,18,186,570,83,3,0,0,0,2,33.2
167,58,WIPE,423,477,53.0,0.47,1,13.247,113.99,12.585,40.711,-13.556,282,63,0,132,477,130,3,0,1,0,1,33.4
168,62,WIPE,369,531,59.0,0.41,1,74.643,141.75,7.54,157.33,59.059,279,84,39,129,531,246,6,0,0,0,1,33.5
169,72,WIPE,594,306,34.0,0.66,1,-111.891,-32.41,-216.952,-45.31,-73.41,81,93,0,132,306,30,1,0,0,0,1,33.7
170,59,WIPE,471,429,47.67,0.5233,1,110.129,124.273,124.371,106.035,99.98,282,129,18,0,429,155,4,0,1,0,1,33.9
171,99,WIPE,308,592,65.78,0.3422,2,77.54,107.97,-90.25,234.346,88.526,145,96,21,330,592,318,5,0,1,0,0,34.2
172,70,WIPE,531,369,41.0,0.59,1,113.692,99.9,25.024,257.522,58.53,159,33,21,156,369,269,4,0,0,0,2,34.4
173,70,WIPE,630,270,30.0,0.7,1,27.482,95.02,-6.657,11.76,77.342,159,81,30,0,270,240,3,0,0,0,0,34.6
174,67,WIPE,468,432,48.0,0.52,1,72.789,141.575,6.693,137.238,74.435,198,189,0,45,432,210,3,0,1,0,0,34.8
175,57,WIPE,387,513,57.0,0.43,1,91.02,92.6,80.032,98.895,94.133,198,165,0,150,513,115,6,0,0,0,1,34.9
176,70,WIPE,618,282,31.33,0.6867,1,-38.422,22.4,-97.766,-29.7,12.2,120,96,0,66,282,0,5,0,0,0,0,35.1
177,55,WIPE,537,363,40.33,0.5967,1,63.97,67.053,18.439,128.562,44.908,210,111,21,21,363,411,8,0,1,0,1,35.3
178,65,WIPE,390,510,56.67,0.4333,1,75.854,131.33,115.656,74.419,37.486,318,177,15,0,510,33,3,0,0,0,2,35.9
179,59,WIPE,597,303,33.67,0.6633,1,58.413,144.25,86.378,-8.78,97.642,81,48,21,153,303,0,4,0,0,0,1,36.1
180,79,WIPE,531,369,41.0,0.59,1,110.701,105.63,63.96,209.548,58.596,120,111,51,87,369,224,3,1,0,0,1,36.3
181,58,WIPE,576,324,36.0,0.64,1,70.19,131.85,10.144,117.835,82.592,240,63,21,0,324,199,4,0,0,0,1,36.5
182,66,WIPE,186,714,79.33,0.2067,2,65.408,218.44,85.121,45.143,65.96,516,93,18,87,714,79,6,0,0,0,1,36.7
183,76,WIPE,504,396,44.0,0.56,1,-60.549,-30.01,-25.54,-22.662,-133.446,81,96,42,177,396,275,5,0,0,0,2,36.9
184,60,WIPE,413,487,54.11,0.4589,1,120.204,108.73,63.671,110.834,186.107,187,33,42,225,487,148,8,0,0,0,2,37.0
185,66,WIPE,477,423,47.0,0.53,1,9.761,125.14,-16.256,25.63,19.91,279,144,0,0,423,80,4,0,0,0,1,37.2
186,60,WIPE,444,456,50.67,0.4933,1,15.639,59.56,-35.432,95.575,-13.225,201,129,60,66,456,95,2,0,0,0,1,37.4
187,72,WIPE,327,573,63.67,0.3633,1,20.927,130.424,-58.463,110.78,10.462,357,111,18,87,573,133,5,0,1,0,1,37.6
188,56,WIPE,534,366,40.67,0.5933,1,75.384,86.689,110.577,93.587,21.989,159,111,30,66,366,165,3,0,1,0,2,37.7
189,69,WIPE,372,528,58.67,0.4133,1,98.852,69.61,76.464,149.747,70.345,120,216,42,150,528,213,3,0,0,0,2,37.9
190,60,WIPE,516,384,42.67,0.5733,1,103.232,107.836,98.103,171.422,40.171,279,63,21,21,384,255,4,0,1,0,1,38.1
191,57,WIPE,546,354,39.33,0.6067,1,42.61,109.187,48.89,45.86,33.079,240,63,9,42,354,85,5,0,0,0,1,38.3
192,55,WIPE,441,459,51.0,0.49,1,42.621,95.11,-23.991,84.465,67.389,159,126,0,174,459,160,4,0,0,0,1,38.4
193,64,WIPE,504,396,44.0,0.56,1,56.636,100.83,31.56,101.056,37.292,162,111,36,87,396,165,4,1,0,0,1,38.6
