episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
209,41,WIPE,2111,0.8444,0,-194.71,-178.41,-192.96,-190.11,-201.06,66,40,88,80,1,0,0,0,0,31.0
210,35,WIPE,2083,0.8332,0,-188.443,-199.25,-180.25,-190.48,-194.6,153,72,125,40,1,0,0,0,0,31.1
211,46,WIPE,2116,0.8464,0,-194.95,-182.35,-186.0,-200.7,-198.15,66,47,105,80,2,0,0,0,0,31.2
212,53,WIPE,1938,0.7752,0,-185.37,-158.84,-176.79,-184.28,-195.04,129,48,91,80,2,0,0,0,0,31.4
213,54,WIPE,1945,0.778,0,-179.617,-166.18,-160.53,-194.99,-183.33,156,24,145,0,2,0,0,0,0,31.5
214,43,WIPE,1864,0.7456,0,-177.107,-168.01,-160.26,-191.05,-180.01,183,24,199,40,1,0,0,0,0,31.7
215,69,WIPE,2043,0.8172,0,-175.07,-196.85,-139.85,-191.61,-193.75,285,31,74,30,2,0,0,0,0,31.8
216,61,WIPE,1900,0.76,0,-178.063,-152.2,-160.5,-193.34,-180.35,81,34,159,0,3,0,0,0,0,32.0
217,38,WIPE,2108,0.8432,0,-200.0,-175.44,-200.04,-193.97,-205.99,63,48,51,40,2,0,0,0,0,32.1
218,45,WIPE,2197,0.8788,0,-190.793,-209.25,-183.65,-196.73,-192.0,93,48,162,40,1,0,0,0,0,32.3
219,44,WIPE,1987,0.7948,0,-189.28,-161.28,-178.48,-189.08,-200.28,90,58,71,40,2,0,0,0,0,32.4
220,32,WIPE,2036,0.8144,0,-196.027,-173.57,-204.67,-189.34,-194.07,78,82,74,40,3,0,0,0,0,32.5
221,51,WIPE,2135,0.854,0,-188.243,-187.07,-159.02,-201.49,-204.22,183,17,34,40,1,0,0,0,0,32.6
222,45,WIPE,2080,0.832,0,-186.957,-197.78,-172.98,-193.91,-193.98,174,54,125,40,2,0,0,0,0,32.7
223,44,WIPE,1994,0.7976,0,-184.37,-183.85,-186.2,-201.71,-165.2,78,7,287,0,2,0,0,0,0,32.9
224,49,WIPE,2327,0.9308,0,-198.433,-214.02,-168.87,-201.11,-225.32,156,17,0,80,2,0,0,0,0,33.0
225,37,WIPE,2193,0.8772,0,-199.897,-202.59,-193.39,-203.76,-202.54,132,17,91,0,1,0,0,0,0,33.1
226,70,WIPE,2150,0.86,0,-191.127,-207.47,-182.17,-197.24,-193.97,117,41,125,35,1,0,0,0,0,33.3
227,50,WIPE,1831,0.7324,0,-182.193,-142.55,-181.2,-178.13,-187.25,63,99,125,80,2,0,0,0,0,33.5
228,38,WIPE,1947,0.7788,0,-187.227,-149.03,-179.38,-188.57,-193.73,66,38,91,80,1,0,0,0,0,33.6
229,53,WIPE,2117,0.8468,0,-194.46,-171.83,-184.88,-198.92,-199.58,51,34,68,0,0,0,0,0,0,33.7
230,49,WIPE,2209,0.8836,0,-190.487,-211.7,-177.2,-197.86,-196.4,105,58,128,40,0,0,0,0,0,33.9
231,56,WIPE,2256,0.9024,0,-196.95,-218.35,-182.45,-205.4,-203.0,132,38,74,0,2,0,0,0,0,34.0
232,37,WIPE,2133,0.8532,0,-191.653,-201.13,-186.28,-201.1,-187.58,117,41,142,0,3,0,0,0,0,34.1
233,45,WIPE,1311,0.5244,1,-163.563,-23.25,-147.6,-161.44,-181.65,105,72,34,80,2,1,1,0,1,34.3
234,52,WIPE,2057,0.8228,0,-195.493,-165.27,-184.67,-198.19,-203.62,120,24,37,40,2,0,0,0,0,34.4
235,55,WIPE,2055,0.822,0,-182.57,-189.13,-161.88,-192.9,-192.93,144,65,105,0,0,0,0,0,0,34.6
236,42,WIPE,2313,0.9252,0,-213.557,-216.49,-224.84,-213.89,-201.94,55,7,125,0,5,0,0,0,0,34.7
237,60,WIPE,2309,0.9236,0,-201.383,-213.24,-201.29,-200.82,-202.04,66,17,108,40,0,0,0,0,0,34.9
238,48,WIPE,1756,0.7024,0,-184.247,-112.35,-169.1,-191.99,-191.65,120,14,54,0,0,0,0,0,0,35.1
239,54,WIPE,1753,0.7012,0,-170.907,-130.76,-136.46,-188.0,-188.26,207,41,71,0,1,0,0,0,0,35.2
240,78,WIPE,2277,0.9108,0,-187.95,-193.47,-160.97,-192.06,-210.82,66,41,17,200,4,0,0,0,0,35.5
241,59,WIPE,1964,0.7856,0,-182.957,-163.95,-177.0,-187.12,-184.75,81,65,128,80,2,0,0,0,0,35.7
242,48,WIPE,2143,0.8572,0,-187.27,-191.8,-169.9,-190.91,-201.0,114,41,71,80,1,0,0,0,0,35.8
243,41,WIPE,2056,0.8224,0,-184.483,-186.45,-164.7,-192.8,-195.95,171,51,91,40,2,0,0,0,0,35.9
244,47,WIPE,1599,0.6396,1,-156.877,-120.86,-129.71,-167.66,-173.26,231,65,145,80,1,0,0,0,2,36.0
245,44,WIPE,1659,0.6636,1,-171.033,-100.36,-147.46,-181.43,-184.21,121,58,74,70,1,0,0,0,2,36.2
246,44,WIPE,2197,0.8788,0,-192.323,-200.37,-183.27,-190.93,-202.77,117,65,54,115,3,0,0,0,0,36.3
247,36,WIPE,1690,0.676,1,-174.007,-102.67,-181.27,-183.13,-157.62,66,24,199,0,1,0,0,0,1,36.4
248,49,WIPE,2330,0.932,0,-200.64,-221.72,-176.77,-213.38,-211.77,129,7,34,0,1,0,0,0,0,36.5
249,48,WIPE,2365,0.946,0,-217.85,-204.62,-216.57,-210.86,-226.12,51,17,0,0,1,0,0,0,0,36.7
250,43,WIPE,2322,0.9288,0,-197.81,-215.13,-170.28,-211.47,-211.68,144,0,34,0,0,0,0,0,0,36.8
251,55,WIPE,1860,0.744,0,-182.067,-127.37,-146.72,-195.41,-204.07,144,7,0,0,1,0,0,0,0,36.9
252,52,WIPE,2140,0.856,0,-190.043,-199.98,-182.13,-187.82,-200.18,144,58,91,65,2,0,0,0,0,37.1
253,61,WIPE,2199,0.8796,0,-195.687,-184.87,-174.17,-204.67,-208.22,81,0,54,40,1,0,0,0,0,37.3
254,47,WIPE,2084,0.8336,0,-191.537,-193.17,-179.52,-202.32,-192.77,171,24,122,0,2,0,0,0,0,37.4
255,41,WIPE,2314,0.9256,0,-199.313,-215.24,-192.29,-194.76,-210.89,91,41,54,125,2,0,0,0,0,37.5
256,46,WIPE,2258,0.9032,0,-201.97,-214.42,-201.02,-205.87,-199.02,93,24,125,0,3,0,0,0,0,37.7
257,45,WIPE,2343,0.9372,0,-206.903,-204.06,-198.21,-206.14,-216.36,90,0,0,75,1,0,0,0,0,37.8
258,44,WIPE,2128,0.8512,0,-186.497,-197.16,-161.96,-201.97,-195.56,156,24,125,0,1,0,0,0,0,38.0
259,54,WIPE,2257,0.9028,0,-199.08,-197.28,-166.68,-215.13,-215.43,120,7,17,35,1,0,0,0,0,38.1
260,57,WIPE,2047,0.8188,0,-180.687,-192.13,-157.48,-202.3,-182.28,120,0,202,0,4,0,0,0,0,38.3
261,85,WIPE,2161,0.8644,0,-174.34,-221.38,-137.63,-180.86,-204.53,186,116,37,170,2,0,0,0,0,38.5
262,40,WIPE,2328,0.9312,0,-212.493,-204.49,-211.34,-213.65,-212.49,51,17,37,0,2,0,0,0,0,38.7
263,45,WIPE,2124,0.8496,0,-192.867,-190.09,-185.14,-198.92,-194.54,93,24,125,40,3,0,0,0,0,38.8
264,64,WIPE,2169,0.8676,0,-194.097,-195.98,-184.48,-202.48,-195.33,132,24,108,0,1,0,0,0,0,39.0
265,41,WIPE,2022,0.8088,0,-188.97,-170.12,-179.57,-185.12,-202.22,105,89,54,40,2,0,0,0,0,39.1
266,53,WIPE,2135,0.854,0,-186.147,-197.3,-167.55,-191.99,-198.9,159,48,91,80,3,0,0,0,0,39.3
267,47,WIPE,1838,0.7352,0,-170.46,-165.91,-159.76,-167.86,-183.76,117,141,142,120,1,0,0,0,0,39.4
268,52,WIPE,1494,0.5976,1,-193.83,-104.24,-197.39,-190.96,-193.14,156,85,142,0,0,0,2,0,1,39.6
269,90,WIPE,1871,0.7484,0,-153.297,-186.09,-142.34,-147.81,-169.74,243,123,196,275,2,0,0,0,0,39.8
270,52,WIPE,1751,0.7004,0,-170.42,-138.28,-149.28,-174.5,-187.48,183,82,91,80,1,0,0,0,0,40.0
271,60,WIPE,2096,0.8384,0,-176.577,-194.5,-148.0,-186.33,-195.4,198,51,88,80,3,0,0,0,0,40.1
272,48,WIPE,1741,0.6964,0,-173.803,-134.29,-155.94,-176.58,-188.89,175,88,71,80,6,0,0,0,0,40.3
273,66,WIPE,2302,0.9208,0,-197.16,-197.35,-169.05,-207.23,-215.2,75,24,0,0,4,0,0,0,0,40.5
274,42,WIPE,2211,0.8844,0,-192.123,-212.65,-181.7,-189.52,-205.15,156,79,54,120,2,0,0,0,0,40.6
275,64,WIPE,2318,0.9272,0,-201.12,-211.31,-190.91,-201.09,-211.36,90,75,17,40,2,0,0,0,0,40.8
276,45,WIPE,1943,0.7772,0,-191.55,-137.49,-186.39,-191.82,-196.44,51,24,54,35,3,0,0,0,0,40.9
277,54,WIPE,1925,0.77,0,-184.157,-163.12,-193.37,-181.43,-177.67,66,34,213,80,1,0,0,0,0,41.1
278,40,WIPE,1799,0.7196,0,-172.767,-154.19,-148.59,-194.22,-175.49,207,24,176,0,1,0,0,0,0,41.2
279,41,WIPE,1950,0.78,0,-178.11,-197.72,-160.27,-196.69,-177.37,216,31,236,0,1,0,0,0,0,41.3
280,52,WIPE,1934,0.7736,0,-173.407,-178.89,-156.94,-181.84,-181.44,145,96,162,80,4,0,0,0,0,41.4
281,45,WIPE,1961,0.7844,0,-175.37,-198.2,-155.9,-187.31,-182.9,219,91,162,50,1,0,0,0,0,41.6
282,44,WIPE,1749,0.6996,1,-171.81,-97.34,-148.49,-175.7,-191.24,141,34,17,0,1,0,0,0,1,41.7
283,54,WIPE,2083,0.8332,0,-190.417,-185.01,-173.76,-194.88,-202.61,108,72,74,0,2,0,0,0,0,41.9
284,50,WIPE,1974,0.7896,0,-188.97,-153.4,-179.65,-183.06,-204.2,81,48,71,115,4,0,0,0,0,42.0
285,47,WIPE,2191,0.8764,0,-194.24,-201.35,-183.8,-201.82,-197.1,93,41,108,0,0,0,0,0,0,42.2
286,48,WIPE,2324,0.9296,0,-201.92,-213.84,-187.09,-206.88,-211.79,105,34,37,0,3,0,0,0,0,42.3
287,35,WIPE,2211,0.8844,0,-196.057,-201.18,-182.18,-200.71,-205.28,93,41,88,40,1,0,0,0,0,42.4
288,42,WIPE,2251,0.9004,0,-202.02,-213.84,-187.89,-212.33,-205.84,144,0,105,0,2,0,0,0,0,42.5
289,37,WIPE,1925,0.77,0,-181.727,-164.82,-156.52,-196.69,-191.97,222,17,71,0,1,0,0,0,0,42.6
290,50,WIPE,2112,0.8448,0,-183.42,-208.39,-169.29,-195.73,-185.24,141,65,182,30,4,0,0,0,0,42.8
291,49,WIPE,2102,0.8408,0,-183.603,-191.35,-172.05,-171.11,-207.65,93,103,71,120,3,0,0,0,0,42.9
292,44,WIPE,2255,0.902,0,-197.097,-213.32,-191.12,-202.4,-197.77,93,24,128,40,1,0,0,0,0,43.1
293,58,WIPE,2242,0.8968,0,-190.407,-209.64,-169.09,-202.94,-199.19,132,38,88,0,3,0,0,0,0,43.3
294,45,WIPE,1719,0.6876,1,-153.563,-134.84,-137.74,-163.71,-159.24,156,65,199,40,1,0,0,0,1,43.4
295,40,WIPE,1852,0.7408,0,-180.707,-145.93,-158.88,-189.11,-194.13,195,41,54,30,2,0,0,0,0,43.5
296,53,WIPE,2272,0.9088,0,-193.787,-210.99,-184.19,-196.08,-201.09,102,35,91,80,4,0,0,0,0,43.6
297,45,WIPE,2358,0.9432,0,-209.863,-221.04,-204.89,-200.26,-224.44,90,52,0,40,1,0,0,0,0,43.8
298,46,WIPE,2142,0.8568,0,-183.453,-209.72,-168.27,-193.42,-188.67,132,44,182,40,2,0,0,0,0,43.9
299,49,WIPE,1985,0.794,0,-186.397,-160.43,-173.13,-194.33,-191.73,93,0,128,40,0,0,0,0,0,44.1
300,48,WIPE,1948,0.7792,0,-176.57,-167.13,-164.13,-169.25,-196.33,135,116,71,155,1,0,0,0,0,44.2
301,54,WIPE,2012,0.8048,0,-191.007,-173.96,-174.81,-195.95,-202.26,195,58,37,0,1,0,0,0,0,44.4
302,49,WIPE,2235,0.894,0,-189.427,-212.59,-163.44,-201.55,-203.29,168,23,74,80,2,0,0,0,0,44.5
303,55,WIPE,2055,0.822,0,-187.723,-172.02,-161.27,-204.58,-197.32,141,0,71,0,3,0,0,0,0,44.7
304,46,WIPE,2288,0.9152,0,-199.293,-214.51,-186.66,-205.06,-206.16,117,24,71,35,1,0,0,0,0,44.8
305,44,WIPE,2158,0.8632,0,-192.183,-199.28,-169.28,-197.64,-209.63,156,65,54,0,1,0,0,0,0,44.9
306,47,WIPE,1973,0.7892,0,-175.07,-193.82,-150.17,-186.92,-188.12,198,48,182,55,0,0,0,0,0,45.0
307,49,WIPE,2158,0.8632,0,-184.86,-214.31,-170.16,-192.86,-191.56,129,68,145,25,3,0,0,0,0,45.2
308,37,WIPE,2168,0.8672,0,-192.647,-209.64,-189.49,-198.51,-189.94,78,89,165,0,1,0,0,0,0,45.3
309,41,WIPE,1584,0.6336,1,-163.087,-79.02,-150.57,-166.87,-171.82,105,48,108,40,1,0,0,0,1,45.4
310,66,WIPE,1978,0.7912,0,-181.247,-173.39,-154.29,-190.06,-199.39,180,21,91,40,0,0,0,0,0,45.6
311,37,WIPE,2234,0.8936,0,-198.19,-215.49,-190.44,-204.69,-199.44,117,41,108,0,0,0,0,0,0,45.7
312,63,WIPE,2031,0.8124,0,-179.247,-194.7,-160.8,-197.99,-178.95,169,34,199,0,4,0,0,0,0,45.9
313,54,WIPE,2161,0.8644,0,-202.417,-178.39,-202.24,-202.62,-202.39,63,24,54,0,2,0,0,0,0,46.0
314,41,WIPE,2270,0.908,0,-200.93,-197.68,-182.28,-210.13,-210.38,90,7,34,0,3,0,0,0,0,46.1
315,58,WIPE,2089,0.8356,0,-183.353,-183.79,-173.04,-178.43,-198.59,78,76,91,115,5,0,0,0,0,46.3
316,51,WIPE,2060,0.824,0,-193.623,-167.53,-174.43,-204.71,-201.73,141,0,37,0,2,0,0,0,0,46.5
317,39,WIPE,2059,0.8236,0,-193.857,-184.72,-188.27,-199.73,-193.57,105,48,125,0,1,0,0,0,0,46.6
318,43,WIPE,2119,0.8476,0,-188.893,-193.58,-184.08,-186.67,-195.93,78,41,142,115,4,0,0,0,0,46.7
319,43,WIPE,2323,0.9292,0,-204.88,-218.01,-198.01,-207.07,-209.56,99,7,71,40,0,0,0,0,0,46.9
320,41,WIPE,2214,0.8856,0,-197.193,-202.56,-195.61,-193.16,-202.81,66,79,74,80,3,0,0,0,0,47.0
321,56,WIPE,1830,0.732,0,-174.05,-161.92,-165.22,-194.06,-162.87,114,7,287,0,2,0,0,0,0,47.2
322,48,WIPE,2124,0.8496,0,-197.2,-187.43,-198.33,-189.39,-203.88,72,82,91,70,1,0,0,0,0,47.3
323,50,WIPE,2380,0.952,0,-214.123,-218.93,-223.98,-208.96,-209.43,39,7,74,40,1,0,0,0,0,47.5
324,66,WIPE,2129,0.8516,0,-172.28,-215.97,-142.77,-187.15,-186.92,153,62,156,155,4,0,0,0,0,47.7
325,59,WIPE,1669,0.6676,1,-139.923,-134.29,-139.94,-120.24,-159.59,133,158,182,275,4,0,0,0,1,47.8
326,68,WIPE,2019,0.8076,0,-175.893,-183.5,-156.2,-175.48,-196.0,141,52,125,160,1,0,0,0,0,48.0
327,44,WIPE,2076,0.8304,0,-194.153,-177.91,-182.66,-201.09,-198.71,141,14,71,0,0,0,0,0,0,48.1
328,49,WIPE,1959,0.7836,0,-195.317,-145.07,-203.12,-189.81,-193.02,39,7,105,80,2,0,0,0,0,48.3
329,38,WIPE,2251,0.9004,0,-201.017,-204.57,-195.67,-199.16,-208.22,66,62,54,40,1,0,0,0,0,48.4
330,50,WIPE,2047,0.8188,0,-179.587,-188.33,-167.28,-177.1,-194.38,90,72,128,145,1,0,0,0,0,48.6
331,43,WIPE,2094,0.8376,0,-188.013,-173.69,-166.34,-187.86,-209.84,138,38,0,75,0,0,0,0,0,48.7
332,36,WIPE,2244,0.8976,0,-200.407,-213.89,-195.94,-202.09,-203.19,93,41,122,40,2,0,0,0,0,48.8
333,44,WIPE,2157,0.8628,0,-183.623,-212.83,-179.98,-182.31,-188.58,78,86,179,120,1,0,0,0,0,48.9
334,72,WIPE,1883,0.7532,0,-150.153,-200.18,-137.48,-148.45,-164.53,156,144,250,280,2,0,0,0,0,49.1
335,55,WIPE,2165,0.866,0,-180.183,-210.77,-177.02,-172.96,-190.57,90,120,125,170,2,0,0,0,0,49.3
336,72,WIPE,1823,0.7292,0,-170.637,-147.56,-166.11,-163.14,-182.66,75,116,125,110,1,0,0,0,0,49.4
337,50,WIPE,2192,0.8768,0,-191.72,-200.81,-172.01,-203.34,-199.81,129,24,88,0,1,0,0,0,0,49.6
338,79,WIPE,2119,0.8476,0,-177.153,-209.43,-151.23,-179.55,-200.68,180,100,34,160,2,0,0,0,0,49.8
339,44,WIPE,2066,0.8264,0,-192.963,-171.61,-180.91,-197.07,-200.91,105,28,71,40,2,0,0,0,0,50.0
340,44,WIPE,2003,0.8012,0,-175.66,-190.88,-172.88,-170.82,-183.28,141,58,199,195,4,0,0,0,0,50.1
341,46,WIPE,2194,0.8776,0,-185.25,-212.1,-164.25,-181.7,-209.8,186,83,37,120,3,0,0,0,0,50.2
342,33,WIPE,2342,0.9368,0,-206.537,-216.95,-195.45,-211.61,-212.55,66,21,71,0,1,0,0,0,0,50.3
343,45,WIPE,2185,0.874,0,-192.443,-199.19,-179.29,-190.8,-207.24,129,65,54,80,0,0,0,0,0,50.4
344,29,WIPE,2175,0.87,0,-196.0,-201.38,-190.38,-209.69,-187.93,75,7,176,0,3,0,0,0,0,50.5
345,44,WIPE,1910,0.764,0,-172.843,-171.89,-157.34,-173.2,-187.99,168,96,128,120,0,0,0,0,0,50.7
346,53,WIPE,2196,0.8784,0,-186.86,-208.67,-166.97,-198.44,-195.17,138,38,128,35,1,0,0,0,0,50.8
347,43,WIPE,2317,0.9268,0,-205.01,-221.25,-198.7,-210.78,-205.55,102,7,74,0,3,0,0,0,0,51.0
348,54,WIPE,2180,0.872,0,-200.807,-200.19,-208.94,-199.54,-193.94,60,48,145,35,1,0,0,0,0,51.1
349,57,WIPE,1543,0.6172,1,-156.52,-61.58,-137.03,-166.75,-165.78,129,21,88,40,1,0,0,0,1,51.3
350,35,WIPE,1878,0.7512,0,-187.497,-148.11,-178.86,-198.92,-184.71,102,17,145,0,1,0,0,0,0,51.4
351,53,WIPE,1789,0.7156,0,-171.5,-147.22,-172.17,-165.41,-176.92,90,79,216,120,4,0,0,0,0,51.6
352,49,WIPE,2010,0.804,0,-189.163,-180.91,-200.61,-171.52,-195.36,102,131,91,115,1,0,0,0,0,51.7
353,52,WIPE,1850,0.74,0,-178.607,-161.3,-174.05,-184.12,-177.65,168,55,165,40,1,0,0,0,0,51.9
354,39,WIPE,2270,0.908,0,-207.187,-202.45,-208.95,-204.06,-208.55,54,55,54,0,2,0,0,0,0,52.0
355,47,WIPE,1741,0.6964,1,-176.96,-111.95,-182.15,-173.18,-175.55,126,48,108,35,4,0,0,0,1,52.1
356,31,WIPE,2209,0.8836,0,-200.19,-201.93,-189.18,-209.01,-202.38,102,31,91,0,2,0,0,0,0,52.2
357,59,WIPE,2253,0.9012,0,-196.767,-199.01,-179.06,-196.03,-215.21,78,48,54,40,1,0,0,0,0,52.3
358,45,WIPE,2057,0.8228,0,-191.743,-174.52,-188.02,-180.44,-206.77,81,89,54,110,4,0,0,0,0,52.5
359,41,WIPE,2324,0.9296,0,-201.62,-215.44,-189.89,-204.53,-210.44,105,17,54,40,3,0,0,0,0,52.6
360,45,WIPE,2144,0.8576,0,-195.963,-200.42,-192.07,-200.2,-195.62,147,34,108,40,4,0,0,0,0,52.7
361,53,WIPE,2221,0.8884,0,-196.233,-203.52,-200.02,-172.56,-216.12,102,73,37,200,3,0,0,0,0,52.9
362,55,WIPE,1820,0.728,0,-179.593,-135.2,-163.95,-175.68,-199.15,183,55,17,80,0,0,0,0,0,53.0
363,50,WIPE,2206,0.8824,0,-193.033,-203.99,-184.89,-197.27,-196.94,102,0,125,70,1,0,0,0,0,53.1
364,42,WIPE,2090,0.836,0,-200.223,-174.34,-192.94,-205.84,-201.89,102,7,71,0,0,0,0,0,0,53.3
365,37,WIPE,1257,0.5028,1,-143.437,-46.93,-137.48,-152.75,-140.08,193,31,233,80,2,0,0,0,1,53.4
366,57,WIPE,2204,0.8816,0,-196.083,-200.37,-194.72,-188.01,-205.52,90,48,91,80,3,0,0,0,0,53.5
367,44,WIPE,2134,0.8536,0,-198.363,-179.99,-191.64,-195.41,-208.04,66,34,68,80,1,0,0,0,0,53.7
368,40,WIPE,1955,0.782,0,-177.21,-183.27,-167.52,-176.74,-187.37,159,113,142,80,1,0,0,0,0,53.8
369,46,WIPE,1858,0.7432,0,-177.977,-145.01,-142.56,-189.76,-201.61,240,41,0,0,3,0,0,0,0,53.9
370,35,WIPE,2254,0.9016,0,-195.03,-214.97,-184.87,-200.4,-199.82,90,48,108,40,1,0,0,0,0,54.0
371,43,WIPE,2175,0.87,0,-197.757,-189.21,-183.26,-197.1,-212.91,102,41,51,40,1,0,0,0,0,54.1
372,45,WIPE,2203,0.8812,0,-194.537,-212.51,-187.66,-204.19,-191.76,87,31,179,0,4,0,0,0,0,54.3
373,63,WIPE,1673,0.6692,1,-155.887,-151.29,-136.14,-161.33,-170.19,195,124,179,120,0,0,1,0,1,54.5
374,46,WIPE,1865,0.746,0,-179.387,-162.67,-164.47,-188.82,-184.87,180,31,162,30,1,0,0,0,0,54.6
375,49,WIPE,1931,0.7724,0,-174.447,-170.48,-157.38,-175.88,-190.08,126,88,125,120,2,0,0,0,0,54.8
376,37,WIPE,2087,0.8348,0,-183.423,-207.1,-175.45,-194.67,-180.15,156,44,213,40,1,0,0,0,0,54.9
377,38,WIPE,1998,0.7992,0,-188.093,-175.33,-184.78,-195.72,-183.78,117,31,159,40,1,0,0,0,0,55.0
378,51,WIPE,2185,0.874,0,-186.023,-208.18,-176.78,-194.86,-186.43,75,24,216,75,2,0,0,0,0,55.1
379,35,WIPE,1371,0.5484,1,-147.48,-55.95,-148.05,-147.19,-147.2,117,45,216,160,1,0,0,0,1,55.3
380,59,WIPE,1899,0.7596,0,-172.6,-155.79,-151.24,-180.02,-186.54,114,62,128,40,1,0,0,0,0,55.4
381,53,WIPE,2056,0.8224,0,-201.117,-176.42,-220.17,-196.36,-186.82,63,21,162,40,1,0,0,0,0,55.6
382,38,WIPE,2286,0.9144,0,-201.643,-213.25,-190.55,-208.23,-206.15,105,38,71,0,1,0,0,0,0,55.7
383,49,WIPE,2047,0.8188,0,-182.563,-182.29,-172.49,-178.11,-197.09,117,65,108,120,2,0,0,0,0,55.9
384,60,WIPE,2134,0.8536,0,-196.38,-176.42,-189.62,-192.55,-206.97,117,17,37,40,3,0,0,0,0,56.0
385,78,WIPE,1904,0.7616,0,-161.63,-177.55,-131.75,-194.74,-158.4,157,21,287,125,3,0,0,0,0,56.2
386,46,WIPE,2291,0.9164,0,-202.93,-213.18,-181.58,-205.28,-221.93,168,41,0,0,3,0,0,0,0,56.4
387,67,WIPE,2041,0.8164,0,-189.827,-169.42,-192.87,-192.44,-184.17,66,24,139,40,1,0,0,0,0,56.6
388,40,WIPE,2062,0.8248,0,-190.217,-179.14,-170.19,-194.67,-205.79,141,31,71,40,0,0,0,0,0,56.7
389,60,WIPE,2122,0.8488,0,-186.34,-200.93,-159.98,-197.61,-201.43,165,21,125,35,1,0,0,0,0,56.9
390,50,WIPE,1944,0.7776,0,-190.7,-148.74,-180.64,-192.07,-199.39,144,17,34,40,2,0,0,0,0,57.0
391,54,WIPE,2094,0.8376,0,-189.183,-185.43,-168.98,-194.44,-204.13,153,48,71,35,1,0,0,0,0,57.2
392,46,WIPE,2156,0.8624,0,-187.03,-205.97,-165.77,-200.95,-194.37,165,7,105,40,4,0,0,0,0,57.3
393,38,WIPE,2055,0.822,0,-196.687,-163.47,-189.42,-198.82,-201.82,90,7,51,35,1,0,0,0,0,57.4
394,117,WIPE,2145,0.858,0,-168.93,-169.68,-142.48,-162.78,-201.53,102,21,34,380,2,0,0,0,0,57.7
395,36,WIPE,2078,0.8312,0,-190.727,-199.41,-185.16,-198.36,-188.66,189,24,142,40,2,0,0,0,0,57.9
396,60,WIPE,1001,0.4004,1,-152.2,-1.55,-147.7,-138.9,-170.0,126,89,108,200,3,0,2,0,0,58.0
397,58,WIPE,2134,0.8536,0,-194.357,-200.23,-198.13,-186.71,-198.23,180,48,71,120,3,0,0,0,0,58.2
398,66,WIPE,2280,0.912,0,-187.62,-209.7,-151.3,-194.41,-217.15,168,52,0,180,2,0,0,0,0,58.4
399,48,WIPE,1944,0.7776,0,-187.79,-150.06,-172.46,-192.9,-198.01,117,41,37,0,1,0,0,0,0,58.5
400,50,WIPE,1253,0.5012,1,-146.487,-0.21,-133.96,-137.39,-168.11,117,48,37,80,3,1,0,0,1,58.7
401,59,WIPE,2229,0.8916,0,-195.903,-199.86,-188.71,-198.09,-200.91,105,7,71,80,3,0,0,0,0,58.9
402,87,WIPE,2100,0.84,0,-162.407,-219.75,-137.65,-179.37,-170.2,153,17,230,275,3,0,0,0,0,59.1
403,53,WIPE,2110,0.844,0,-190.053,-181.17,-178.27,-191.37,-200.52,102,0,122,115,0,0,0,0,0,59.3
404,54,WIPE,2320,0.928,0,-200.613,-214.48,-199.23,-197.88,-204.73,78,31,71,75,1,0,0,0,0,59.5
405,46,WIPE,1948,0.7792,0,-185.053,-167.36,-178.91,-182.44,-193.81,141,58,91,80,1,0,0,0,0,59.6
406,58,WIPE,1951,0.7804,0,-193.707,-140.64,-190.24,-187.34,-203.54,66,41,17,35,2,0,0,0,0,59.8
407,75,WIPE,2233,0.8932,0,-207.69,-203.8,-223.55,-192.57,-206.95,75,51,74,40,1,0,0,0,0,60.0
408,55,WIPE,1728,0.6912,1,-171.937,-89.26,-159.11,-179.19,-177.51,78,0,71,0,1,0,0,0,1,60.1
409,60,WIPE,2291,0.9164,0,-191.68,-211.81,-166.01,-199.52,-209.51,165,7,37,150,0,0,0,0,0,60.3
410,59,WIPE,2165,0.866,0,-199.04,-201.17,-195.52,-198.73,-202.87,156,38,74,0,1,0,0,0,0,60.5
411,57,WIPE,2187,0.8748,0,-215.987,-180.63,-249.13,-198.65,-200.18,27,0,88,80,2,0,0,0,0,60.7
412,83,WIPE,2176,0.8704,0,-177.453,-195.0,-151.25,-189.21,-191.9,108,58,91,185,2,0,0,0,0,60.9
413,71,WIPE,2096,0.8384,0,-192.44,-173.45,-182.45,-199.17,-195.7,66,17,91,30,1,0,0,0,0,61.1
414,33,WIPE,2186,0.8744,0,-198.413,-200.35,-198.2,-200.29,-196.75,108,48,91,40,3,0,0,0,0,61.2
415,38,WIPE,2155,0.862,0,-201.06,-191.97,-201.97,-196.24,-204.97,81,62,71,35,1,0,0,0,0,61.3
416,59,WIPE,1909,0.7636,0,-183.853,-163.69,-179.44,-187.53,-184.59,102,62,165,15,1,0,0,0,0,61.5
417,43,WIPE,1958,0.7832,0,-194.017,-150.21,-187.96,-198.33,-195.76,66,41,74,0,0,0,0,0,0,61.6
418,57,WIPE,2148,0.8592,0,-197.153,-188.79,-180.89,-205.73,-204.84,81,17,91,40,2,0,0,0,0,61.8
