episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
120,77,VICTORY,0,900,100.0,0.0,2,962.583,857.66,932.722,987.115,967.912,381,96,195,228,900,50,2,1,0,0,0,14.5
121,68,VICTORY,0,900,100.0,0.0,2,812.337,797.04,831.151,788.989,816.87,534,0,117,249,900,35,1,0,0,0,0,14.6
122,85,WIPE,339,561,62.33,0.3767,1,39.304,41.82,105.659,45.944,-33.691,198,234,84,45,561,35,0,0,0,0,2,14.7
123,89,VICTORY,0,900,100.0,0.0,2,618.898,46.76,576.922,664.085,615.686,240,0,198,462,900,184,3,0,0,0,0,14.8
124,47,WIPE,342,558,62.0,0.38,1,83.014,155.45,18.925,137.446,92.669,240,63,60,195,558,0,0,0,0,0,1,14.9
125,83,WIPE,488,412,45.78,0.5422,1,108.809,251.21,168.388,32.84,125.2,81,114,37,180,412,33,3,0,0,0,0,15.0
126,124,VICTORY,0,900,100.0,0.0,2,676.898,11.53,756.999,729.61,544.085,201,186,261,252,900,200,1,2,0,1,0,15.2
127,67,WIPE,507,393,43.67,0.5633,1,152.949,305.43,215.287,159.535,84.024,240,15,93,45,393,0,1,2,0,0,0,15.5
128,64,VICTORY,0,900,100.0,0.0,2,823.318,664.954,759.3,877.384,833.268,243,0,156,501,900,160,1,0,0,0,0,15.5
129,64,VICTORY,0,900,100.0,0.0,2,773.708,730.07,772.514,727.421,821.189,300,0,135,465,900,35,0,0,0,0,0,15.6
130,67,VICTORY,0,900,100.0,0.0,2,797.755,751.76,791.578,758.241,843.445,267,81,150,402,900,0,2,0,0,0,0,15.7
131,74,WIPE,441,459,51.0,0.49,1,97.973,132.2,128.083,133.446,32.388,201,126,111,21,459,0,1,1,1,0,1,15.8
132,65,WIPE,591,309,34.33,0.6567,1,201.128,150.42,133.649,323.176,146.558,159,48,102,0,309,180,1,0,0,0,0,16.0
133,84,WIPE,303,597,66.33,0.3367,2,198.959,108.5,224.268,240.684,131.924,201,159,42,195,597,160,1,0,1,0,1,16.1
134,46,WIPE,333,567,63.0,0.37,1,123.409,181.86,129.275,134.56,106.391,318,66,54,129,567,0,0,0,1,0,1,16.1
135,65,VICTORY,0,900,100.0,0.0,2,809.403,752.7,836.296,758.641,833.273,315,48,147,390,900,0,1,0,0,0,0,16.2
136,78,VICTORY,0,900,100.0,0.0,2,561.08,5.18,545.774,581.168,556.298,198,33,195,474,900,45,5,0,0,0,0,16.3
137,79,VICTORY,0,900,100.0,0.0,2,570.111,-28.53,599.344,615.877,495.113,81,105,264,450,900,98,2,0,0,1,0,16.4
138,169,WIPE,426,474,52.67,0.4733,1,-362.624,23.54,-228.53,-311.571,-547.771,162,33,150,129,474,105,1,0,0,0,1,16.7
139,60,VICTORY,0,900,100.0,0.0,2,922.37,801.3,906.154,918.639,942.316,321,66,210,303,900,0,1,0,0,0,0,16.8
140,77,VICTORY,0,900,100.0,0.0,2,833.833,666.498,840.809,824.504,836.187,240,63,165,432,900,25,2,0,0,0,0,16.9
141,300,TIMEOUT,684,216,24.0,0.76,0,-599.81,-5.9,-233.19,-1233.95,-332.29,120,33,42,21,216,985,4,0,0,0,0,17.5
142,101,WIPE,399,501,55.67,0.4433,1,29.188,24.09,-6.525,218.329,-124.239,81,270,150,0,501,380,1,0,0,0,2,17.8
143,65,VICTORY,0,900,100.0,0.0,2,785.135,750.6,748.848,824.028,782.529,321,0,168,411,900,13,1,0,0,0,0,17.9
144,300,TIMEOUT,687,213,23.67,0.7633,0,-578.66,209.5,50.22,-642.0,-1144.2,0,129,39,45,213,574,7,0,0,0,0,18.5
145,71,VICTORY,0,900,100.0,0.0,2,826.395,706.43,790.601,868.823,819.762,213,33,132,522,900,165,1,0,0,0,0,18.6
146,65,VICTORY,0,900,100.0,0.0,2,913.433,785.05,852.919,960.734,926.646,324,0,141,435,900,80,1,0,0,0,0,18.7
147,68,VICTORY,0,900,100.0,0.0,2,774.024,774.84,743.813,828.975,749.284,375,0,150,375,900,84,1,0,0,0,0,18.8
148,72,VICTORY,0,900,100.0,0.0,2,869.735,772.61,837.997,936.161,835.048,285,114,147,354,900,195,0,0,0,0,0,18.9
149,98,WIPE,426,474,52.67,0.4733,1,-51.549,128.18,-7.3,-74.992,-72.354,0,78,129,267,474,130,1,0,0,0,0,19.1
150,68,VICTORY,0,900,100.0,0.0,2,854.107,759.49,815.519,848.369,898.433,357,0,186,357,900,60,2,0,0,0,0,19.2
151,149,WIPE,662,238,26.44,0.7356,0,-278.453,89.1,-113.16,-552.16,-170.04,106,81,51,0,238,85,2,0,0,0,0,19.4
152,103,VICTORY,0,900,100.0,0.0,2,572.259,-3.96,472.892,705.821,538.064,162,66,240,432,900,260,5,0,0,0,0,19.6
153,52,WIPE,447,453,50.33,0.4967,1,109.337,170.31,124.487,170.987,32.537,240,111,81,21,453,50,3,0,1,0,1,19.7
154,64,WIPE,498,402,44.67,0.5533,1,76.671,152.19,130.252,116.936,-17.176,120,78,114,90,402,30,1,0,0,0,1,19.8
155,66,VICTORY,0,900,100.0,0.0,2,942.659,768.28,931.418,963.832,932.726,243,33,147,477,900,65,0,0,0,0,0,19.8
156,59,WIPE,398,502,55.78,0.4422,1,155.175,152.83,191.44,143.307,130.779,226,111,54,111,502,51,2,0,0,0,1,19.9
157,64,WIPE,411,489,54.33,0.4567,1,116.175,214.69,-20.74,148.999,220.267,201,30,42,216,489,35,0,0,0,0,0,20.0
158,65,WIPE,483,417,46.33,0.5367,1,121.138,123.71,109.299,141.971,112.145,240,93,18,66,417,50,3,0,0,0,1,20.3
159,97,WIPE,483,417,46.33,0.5367,1,-44.091,-14.45,-63.86,72.36,-140.773,81,141,174,21,417,160,2,0,0,0,1,20.5
160,57,VICTORY,0,900,100.0,0.0,2,889.17,758.16,847.758,940.757,878.995,360,0,171,369,900,65,0,0,0,0,0,20.6
161,93,WIPE,570,330,36.67,0.6333,1,-152.328,20.89,-139.008,-155.66,-162.317,201,96,33,0,330,115,4,0,0,0,0,20.8
162,300,TIMEOUT,645,255,28.33,0.7167,0,-893.08,11.67,-94.18,-1200.5,-1384.56,81,81,48,45,255,915,5,0,0,0,0,21.4
163,97,VICTORY,0,900,100.0,0.0,2,469.086,10.5,391.629,512.424,503.204,0,159,279,462,900,205,4,0,0,0,0,21.8
164,82,VICTORY,0,900,100.0,0.0,2,931.183,736.76,954.832,937.926,900.793,324,48,171,357,900,180,0,0,0,0,0,21.9
