episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
69,68,WIPE,681,519,43.25,0.5675,1,-171.793,-163.33,-172.63,-159.72,-183.03,240,63,63,153,519,220,1,0,0,0,2,12.6
70,64,WIPE,766,434,36.17,0.6383,1,-188.203,-165.88,-177.18,-178.85,-208.58,279,83,27,45,434,125,2,0,0,0,2,12.9
71,37,WIPE,795,405,33.75,0.6625,1,-198.197,-171.37,-205.12,-193.9,-195.57,240,33,42,90,405,95,3,0,1,0,1,13.0
72,60,WIPE,799,401,33.42,0.6658,1,-179.703,-181.07,-196.92,-165.37,-176.82,81,35,63,222,401,135,3,0,0,0,1,13.2
73,66,WIPE,936,264,22.0,0.78,0,-199.683,-198.65,-176.65,-207.55,-214.85,81,99,39,45,264,0,3,0,0,0,0,13.4
74,65,WIPE,861,339,28.25,0.7175,0,-199.73,-198.47,-217.97,-188.75,-192.47,81,96,30,132,339,60,2,0,0,0,0,13.6
75,81,WIPE,735,465,38.75,0.6125,1,-146.987,-177.5,-143.8,-114.11,-183.05,81,165,129,90,465,540,1,0,0,0,1,13.8
76,45,WIPE,900,300,25.0,0.75,0,-198.72,-206.16,-203.41,-186.14,-206.61,81,132,42,45,300,120,1,0,0,0,0,13.9
77,68,WIPE,588,612,51.0,0.49,1,-199.617,-184.22,-197.47,-194.56,-206.82,279,114,63,156,612,93,1,0,1,0,3,14.1
78,45,WIPE,801,399,33.25,0.6675,1,-182.457,-187.53,-192.78,-167.16,-187.43,81,114,93,111,399,120,4,0,0,0,1,14.2
79,73,WIPE,654,546,45.5,0.545,1,-182.457,-197.33,-165.18,-186.66,-195.53,81,228,126,111,546,120,3,0,1,0,2,14.4
80,66,WIPE,738,462,38.5,0.615,1,-167.823,-199.79,-163.19,-144.04,-196.24,81,180,156,45,462,265,3,0,0,0,2,14.6
81,47,WIPE,756,444,37.0,0.63,1,-164.933,-189.61,-154.21,-174.98,-165.61,81,144,18,201,444,110,3,0,0,0,1,14.7
82,48,WIPE,746,454,37.83,0.6217,1,-190.633,-179.77,-192.17,-184.56,-195.17,198,66,79,111,454,60,5,0,0,0,2,14.9
83,42,WIPE,1071,129,10.75,0.8925,0,-209.01,-217.82,-187.22,-216.19,-223.62,0,129,0,0,129,0,2,0,0,0,0,15.0
84,71,WIPE,912,288,24.0,0.76,0,-206.127,-197.28,-222.13,-189.82,-206.43,81,96,21,90,288,105,2,0,0,0,0,15.2
85,61,WIPE,921,279,23.25,0.7675,0,-201.557,-194.92,-174.72,-204.38,-225.57,159,99,21,0,279,0,2,0,0,0,0,15.3
86,45,WIPE,630,570,47.5,0.525,1,-188.773,-151.63,-197.38,-182.11,-186.83,321,33,60,156,570,60,4,0,0,0,2,15.5
87,48,WIPE,943,257,21.42,0.7858,0,-197.86,-212.01,-175.86,-207.91,-209.81,0,182,9,66,257,0,4,0,0,0,0,15.6
88,54,WIPE,372,828,69.0,0.31,2,-152.413,-112.41,-138.81,-154.47,-163.96,516,81,51,180,828,110,5,0,1,0,2,15.8
89,120,WIPE,963,237,19.75,0.8025,0,-164.973,-205.66,-113.56,-158.4,-222.96,0,81,111,45,237,434,10,0,0,0,0,16.1
90,107,WIPE,810,390,32.5,0.675,1,-173.393,-187.66,-189.81,-156.86,-173.51,0,180,99,111,390,198,2,0,0,0,1,16.4
91,78,WIPE,414,786,65.5,0.345,2,-149.953,-111.3,-179.2,-116.86,-153.8,399,81,126,180,786,275,7,0,1,0,1,16.7
92,52,WIPE,938,262,21.83,0.7817,0,-203.833,-199.66,-185.91,-204.28,-221.31,81,132,49,0,262,0,2,0,0,0,0,16.8
93,58,WIPE,737,463,38.58,0.6142,1,-158.07,-153.18,-134.28,-159.7,-180.23,223,114,81,45,463,120,5,1,0,0,1,17.0
94,46,WIPE,753,447,37.25,0.6275,1,-195.993,-192.13,-188.33,-192.72,-206.93,162,111,84,90,447,145,6,0,1,0,2,17.2
95,52,WIPE,876,324,27.0,0.73,0,-188.233,-209.98,-153.28,-201.99,-209.43,0,258,0,66,324,60,3,0,0,0,0,17.3
96,68,WIPE,972,228,19.0,0.81,0,-192.037,-214.69,-159.04,-200.63,-216.44,0,189,39,0,228,0,3,0,0,0,0,17.5
97,70,WIPE,412,788,65.67,0.3433,2,-144.797,-102.59,-115.54,-157.26,-161.59,438,212,51,87,788,95,5,0,2,0,0,17.7
98,58,WIPE,627,573,47.75,0.5225,1,-188.793,-162.03,-174.58,-184.77,-207.03,321,147,39,66,573,120,2,0,1,0,2,17.9
99,63,WIPE,678,522,43.5,0.565,1,-183.573,-183.86,-154.36,-189.65,-206.71,201,207,27,87,522,150,4,0,1,0,2,18.0
100,66,WIPE,702,498,41.5,0.585,1,-176.29,-183.05,-156.35,-175.37,-197.15,240,93,78,87,498,120,5,1,1,0,2,18.2
101,58,WIPE,645,555,46.25,0.5375,1,-179.977,-152.18,-162.03,-176.72,-201.18,276,174,60,45,555,60,2,0,0,0,2,18.4
102,52,WIPE,882,318,26.5,0.735,0,-195.45,-194.19,-176.34,-195.47,-214.54,120,111,87,0,318,0,2,0,0,0,0,18.5
103,69,WIPE,690,510,42.5,0.575,1,-150.217,-191.7,-107.85,-170.05,-172.75,0,342,39,129,510,60,1,0,0,0,1,18.7
104,38,WIPE,459,741,61.75,0.3825,1,-186.077,-120.4,-208.35,-175.33,-174.55,480,48,60,153,741,60,3,0,0,0,2,18.8
105,37,WIPE,750,450,37.5,0.625,1,-221.313,-183.8,-251.95,-200.94,-211.05,282,0,39,129,450,55,3,0,1,0,2,18.9
106,47,WIPE,738,462,38.5,0.615,1,-167.09,-182.65,-155.45,-141.92,-203.9,81,210,129,42,462,180,2,0,0,0,1,19.1
107,63,WIPE,672,528,44.0,0.56,1,-177.873,-167.51,-173.46,-177.55,-182.61,237,111,69,111,528,120,5,0,1,0,1,19.2
108,69,WIPE,696,504,42.0,0.58,1,-154.163,-167.66,-125.11,-158.57,-178.81,81,288,69,66,504,60,3,1,0,0,1,19.4
109,48,WIPE,948,252,21.0,0.79,0,-201.503,-198.89,-190.64,-193.98,-219.89,81,93,78,0,252,60,1,0,0,0,0,19.5
110,44,WIPE,630,570,47.5,0.525,1,-176.997,-112.16,-177.71,-170.82,-182.46,438,81,51,0,570,0,3,1,0,0,1,19.7
111,48,WIPE,894,306,25.5,0.745,0,-196.69,-211.31,-179.31,-206.15,-204.61,0,189,30,87,306,0,1,0,0,0,0,19.8
112,71,WIPE,918,282,23.5,0.765,0,-187.167,-222.94,-161.94,-191.62,-207.94,0,162,54,66,282,60,2,0,0,0,0,20.0
113,50,WIPE,810,390,32.5,0.675,1,-178.72,-180.95,-188.65,-162.66,-184.85,81,78,120,111,390,155,3,0,0,0,1,20.1
114,68,WIPE,771,429,35.75,0.6425,1,-199.86,-156.5,-219.9,-191.53,-188.15,282,15,42,90,429,0,4,0,0,0,2,20.3
115,48,WIPE,477,723,60.25,0.3975,1,-167.837,-102.42,-139.37,-171.92,-192.22,516,186,21,0,723,60,1,0,0,0,1,20.5
116,99,WIPE,642,558,46.5,0.535,1,-153.7,-176.88,-128.58,-171.44,-161.08,81,276,27,174,558,0,1,0,0,0,1,20.8
117,53,WIPE,828,372,31.0,0.69,1,-175.227,-197.08,-177.03,-180.67,-167.98,0,63,69,240,372,60,6,0,0,0,1,21.0
118,73,WIPE,819,381,31.75,0.6825,1,-178.997,-179.66,-169.76,-190.32,-176.91,81,171,18,111,381,0,2,0,0,0,1,21.2
119,68,WIPE,948,252,21.0,0.79,0,-194.693,-199.23,-174.43,-195.82,-213.83,81,141,30,0,252,60,1,0,0,0,0,21.4
120,70,WIPE,839,361,30.08,0.6992,1,-175.857,-180.45,-148.0,-184.27,-195.3,81,187,48,45,361,0,2,0,0,0,1,21.6
121,54,WIPE,510,690,57.5,0.425,1,-163.343,-114.55,-144.8,-159.68,-185.55,438,108,99,45,690,60,4,0,0,0,1,21.7
122,70,WIPE,942,258,21.5,0.785,0,-206.403,-198.36,-214.26,-197.44,-207.51,81,93,39,45,258,0,6,0,0,0,0,21.9
123,52,WIPE,801,399,33.25,0.6675,1,-192.5,-199.84,-197.64,-197.47,-182.39,81,48,72,198,399,0,4,0,1,0,1,22.1
124,59,WIPE,645,555,46.25,0.5375,1,-186.987,-142.83,-176.33,-182.45,-202.18,321,162,30,42,555,45,1,0,0,0,2,22.2
125,76,WIPE,768,432,36.0,0.64,1,-169.907,-205.61,-148.66,-181.8,-179.26,0,225,78,129,432,0,4,0,0,0,1,22.4
126,58,WIPE,381,819,68.25,0.3175,2,-155.887,-80.65,-140.4,-213.21,-114.05,402,96,105,216,819,59,2,0,0,0,0,22.6
127,74,WIPE,825,375,31.25,0.6875,1,-216.92,-200.18,-263.43,-204.05,-183.28,81,0,51,243,375,155,5,0,0,0,3,22.8
128,59,WIPE,810,390,32.5,0.675,1,-159.7,-172.37,-133.02,-175.56,-170.52,120,174,30,66,390,0,5,1,0,0,1,22.9
129,76,WIPE,935,265,22.08,0.7792,0,-184.163,-221.87,-148.52,-199.55,-204.42,0,174,70,21,265,0,4,0,0,0,0,23.2
130,60,WIPE,690,510,42.5,0.575,1,-174.88,-162.17,-143.47,-189.1,-192.07,279,156,30,45,510,0,4,0,0,0,2,23.3
131,72,WIPE,900,300,25.0,0.75,0,-193.973,-209.75,-194.7,-191.22,-196.0,0,162,30,108,300,95,3,0,0,0,0,23.6
132,55,WIPE,819,381,31.75,0.6825,1,-181.593,-161.91,-159.26,-190.66,-194.86,198,111,9,63,381,0,3,0,0,0,1,23.7
133,64,WIPE,771,429,35.75,0.6425,1,-171.073,-184.52,-149.57,-199.03,-164.62,81,162,9,177,429,0,2,0,0,0,1,23.9
134,50,WIPE,810,390,32.5,0.675,0,-192.28,-198.63,-198.63,-190.53,-187.68,81,96,60,153,390,60,2,0,0,0,0,24.0
135,70,WIPE,783,417,34.75,0.6525,1,-154.653,-174.56,-130.26,-170.99,-162.71,81,159,42,135,417,0,1,1,0,0,1,24.2
136,35,WIPE,733,467,38.92,0.6108,1,-205.153,-158.51,-211.96,-204.89,-198.61,318,20,39,90,467,0,2,0,1,0,1,24.3
137,47,WIPE,660,540,45.0,0.55,1,-184.137,-129.38,-177.03,-181.5,-193.88,399,111,30,0,540,0,2,0,0,0,1,24.5
138,63,WIPE,435,765,63.75,0.3625,1,-164.647,-123.31,-126.76,-180.32,-186.86,414,285,21,45,765,30,3,0,1,0,1,24.6
139,35,WIPE,651,549,45.75,0.5425,1,-186.993,-155.95,-180.8,-192.43,-187.75,279,99,39,132,549,0,3,0,0,0,2,24.8
140,50,WIPE,882,318,26.5,0.735,0,-206.857,-187.35,-206.5,-206.92,-207.15,159,63,30,66,318,0,0,0,0,0,0,24.9
141,50,WIPE,735,465,38.75,0.6125,1,-177.65,-173.6,-181.6,-187.8,-163.55,120,114,9,222,465,0,1,0,0,0,1,25.1
142,54,WIPE,688,512,42.67,0.5733,1,-190.45,-197.95,-174.9,-202.7,-193.75,120,161,51,180,512,0,3,0,1,0,2,25.3
143,45,WIPE,618,582,48.5,0.515,1,-182.74,-144.98,-167.73,-194.16,-186.33,357,96,39,90,582,0,3,0,0,0,2,25.4
144,59,WIPE,951,249,20.75,0.7925,0,-201.287,-199.45,-192.85,-189.76,-221.25,81,129,39,0,249,155,1,0,0,0,0,25.6
145,53,WIPE,543,657,54.75,0.4525,1,-202.843,-151.77,-194.97,-200.94,-212.62,438,144,30,45,657,60,1,0,2,0,1,25.7
146,72,WIPE,621,579,48.25,0.5175,1,-173.147,-171.59,-143.74,-187.01,-188.69,201,237,30,111,579,0,3,0,1,0,1,25.9
147,65,WIPE,393,807,67.25,0.3275,2,-127.837,-114.76,-97.81,-126.64,-159.06,357,240,99,111,807,160,2,0,0,0,2,26.1
148,42,WIPE,815,385,32.08,0.6792,0,-195.73,-195.79,-184.54,-195.61,-207.04,81,174,67,63,385,0,1,0,0,0,0,26.2
149,74,WIPE,909,291,24.25,0.7575,0,-182.357,-211.64,-158.04,-194.09,-194.94,0,108,72,111,291,0,2,0,0,0,0,26.4
150,46,WIPE,693,507,42.25,0.5775,1,-170.303,-164.17,-153.12,-184.32,-173.47,201,147,30,129,507,0,3,0,0,0,1,26.6
151,52,WIPE,828,372,31.0,0.69,1,-190.183,-186.61,-220.36,-181.23,-168.96,81,0,51,240,372,95,3,0,0,0,1,26.7
152,60,WIPE,867,333,27.75,0.7225,0,-185.963,-211.57,-150.02,-194.5,-213.37,0,273,39,21,333,56,2,0,0,0,0,26.9
153,42,WIPE,999,201,16.75,0.8325,0,-203.36,-212.87,-192.97,-209.24,-207.87,0,114,21,66,201,0,2,0,0,0,0,27.0
154,68,WIPE,564,636,53.0,0.47,1,-194.307,-136.9,-185.2,-210.42,-187.3,423,81,21,111,636,0,3,0,0,0,3,27.2
155,58,WIPE,311,889,74.08,0.2592,2,-158.77,-126.59,-156.64,-143.98,-175.69,438,154,165,132,889,145,3,0,3,0,1,27.3
156,46,WIPE,954,246,20.5,0.795,0,-194.817,-213.05,-185.2,-204.25,-195.0,0,63,30,153,246,0,2,0,0,0,0,27.5
157,47,WIPE,642,558,46.5,0.535,1,-216.33,-149.99,-239.04,-200.91,-209.04,423,0,69,66,558,0,3,0,1,0,2,27.6
158,52,WIPE,711,489,40.75,0.5925,1,-192.503,-175.39,-173.34,-198.28,-205.89,240,144,39,66,489,0,3,0,1,0,1,27.8
159,44,WIPE,665,535,44.58,0.5542,1,-163.57,-172.34,-142.69,-175.33,-172.69,120,220,63,132,535,60,3,0,0,0,1,27.9
160,38,WIPE,453,747,62.25,0.3775,1,-200.98,-128.05,-187.0,-191.94,-224.0,516,162,69,0,747,35,0,0,1,0,2,28.0
161,57,WIPE,708,492,41.0,0.59,1,-171.42,-166.48,-138.78,-181.45,-194.03,201,174,51,66,492,0,0,0,0,0,1,28.1
162,47,WIPE,828,372,31.0,0.69,0,-194.047,-203.16,-185.16,-199.72,-197.26,81,129,51,111,372,0,2,0,0,0,0,28.3
163,43,WIPE,957,243,20.25,0.7975,0,-200.05,-212.07,-180.47,-209.91,-209.77,0,177,0,66,243,0,0,0,0,0,0,28.4
164,51,WIPE,687,513,42.75,0.5725,1,-195.113,-149.79,-210.29,-189.81,-185.24,321,33,27,132,513,125,4,0,0,0,2,28.5
165,83,WIPE,675,525,43.75,0.5625,1,-166.793,-191.64,-133.14,-170.4,-196.84,81,270,108,66,525,120,3,0,1,0,1,28.8
166,67,WIPE,780,420,35.0,0.65,1,-174.353,-179.08,-144.83,-183.5,-194.73,81,243,30,66,420,0,0,0,0,0,1,29.0
167,52,WIPE,540,660,55.0,0.45,1,-164.1,-154.21,-176.96,-165.28,-150.06,201,156,39,264,660,95,0,0,0,0,1,29.2
168,54,WIPE,723,477,39.75,0.6025,1,-175.607,-202.17,-162.47,-174.48,-189.87,81,162,81,153,477,120,2,0,0,0,2,29.4
169,47,WIPE,838,362,30.17,0.6983,1,-175.193,-199.79,-147.44,-190.45,-187.69,0,230,21,111,362,30,2,0,1,0,0,29.5
170,40,WIPE,624,576,48.0,0.52,1,-184.827,-161.44,-182.94,-174.3,-197.24,279,78,87,132,576,120,3,0,1,0,1,29.6
171,64,WIPE,678,522,43.5,0.565,1,-138.093,-166.76,-102.66,-154.11,-157.51,81,291,60,90,522,0,1,2,0,0,1,29.8
172,49,WIPE,327,873,72.75,0.2725,2,-133.74,-106.62,-121.57,-135.38,-144.27,438,177,81,177,873,115,2,0,1,0,1,29.9
173,49,WIPE,272,928,77.33,0.2267,2,-139.42,-51.33,-118.48,-146.8,-152.98,639,162,61,66,928,0,2,0,1,0,0,30.0
174,73,WIPE,612,588,49.0,0.51,1,-173.803,-168.19,-140.94,-188.88,-191.59,201,300,21,66,588,0,2,0,1,0,1,30.2
175,44,WIPE,936,264,22.0,0.78,0,-204.033,-213.18,-216.13,-202.04,-193.93,0,63,48,153,264,0,1,0,0,0,0,30.3
176,45,WIPE,380,820,68.33,0.3167,2,-153.283,-94.09,-149.24,-163.27,-147.34,477,169,21,153,820,0,2,0,1,0,1,30.5
177,42,WIPE,859,341,28.42,0.7158,0,-200.663,-198.74,-203.84,-199.61,-198.54,81,98,30,132,341,60,2,0,0,0,0,30.6
178,74,WIPE,828,372,31.0,0.69,1,-185.077,-178.39,-191.04,-187.15,-177.04,81,63,30,198,372,0,1,0,1,0,0,30.8
179,86,WIPE,506,694,57.83,0.4217,1,-154.15,-151.25,-154.5,-166.75,-141.2,159,205,42,288,694,0,3,0,1,0,0,31.0
180,60,WIPE,759,441,36.75,0.6325,1,-196.8,-189.25,-243.7,-169.35,-177.35,81,48,90,222,441,145,6,0,0,0,2,31.2
181,45,WIPE,528,672,56.0,0.44,1,-168.887,-142.94,-149.39,-163.68,-193.59,360,177,69,66,672,154,3,0,0,0,2,31.3
182,54,WIPE,866,334,27.83,0.7217,0,-194.01,-196.59,-195.34,-185.95,-200.74,106,78,60,90,334,180,1,0,0,0,0,31.5
183,81,WIPE,849,351,29.25,0.7075,0,-181.053,-204.24,-154.14,-202.33,-186.69,0,177,18,156,351,0,2,0,0,0,0,31.7
