episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
47,54,VICTORY,0,900,100.0,0.0,2,878.878,783.779,856.858,869.271,910.506,279,15,169,437,900,0,2,0,0,0,0,6.5
48,51,WIPE,360,540,60.0,0.4,1,139.672,130.08,189.954,171.427,57.635,237,111,60,132,540,30,1,1,0,0,1,6.6
49,116,WIPE,63,837,93.0,0.07,2,736.347,706.92,873.26,694.663,641.118,159,93,201,384,837,150,0,0,0,0,1,6.7
50,72,VICTORY,0,900,100.0,0.0,2,838.137,800.202,856.867,833.655,823.889,480,45,168,207,900,35,0,0,0,0,0,6.8
51,74,WIPE,567,333,37.0,0.63,1,-27.157,17.97,-77.033,36.5,-40.94,159,48,81,45,333,160,1,0,0,0,0,6.9
52,96,VICTORY,0,900,100.0,0.0,2,915.569,881.68,885.589,1001.854,859.263,402,87,195,216,900,320,1,1,1,0,0,7.0
53,68,VICTORY,0,900,100.0,0.0,2,794.705,735.055,758.569,839.348,786.197,402,42,153,303,900,115,3,0,0,0,0,7.1
54,161,VICTORY,0,900,100.0,0.0,2,618.437,-25.11,721.102,733.152,401.056,159,252,381,108,900,245,5,3,0,2,0,7.4
55,60,VICTORY,0,900,100.0,0.0,2,887.24,773.25,885.739,894.442,881.54,318,0,219,363,900,0,0,0,0,0,0,7.6
56,71,WIPE,318,582,64.67,0.3533,1,165.983,241.73,227.95,108.877,161.123,279,123,0,180,582,0,1,1,0,0,1,7.7
57,65,VICTORY,0,900,100.0,0.0,2,904.178,836.96,941.398,944.586,826.551,519,66,210,105,900,35,1,0,0,0,0,7.7
58,82,VICTORY,0,900,100.0,0.0,2,932.826,804.727,853.777,1013.038,931.664,120,66,183,531,900,110,5,0,0,0,0,7.9
59,57,WIPE,357,543,60.33,0.3967,1,142.94,105.46,124.664,108.558,195.598,81,159,63,240,543,80,2,0,0,0,1,7.9
60,66,VICTORY,0,900,100.0,0.0,2,565.49,406.934,660.073,511.063,525.335,441,63,108,288,900,24,2,1,0,0,0,8.0
61,110,VICTORY,0,900,100.0,0.0,2,565.155,-13.15,540.29,565.484,589.69,81,129,258,432,900,195,2,0,0,1,0,8.2
62,68,VICTORY,0,900,100.0,0.0,2,833.815,757.94,802.112,860.128,839.204,285,33,135,447,900,80,2,0,0,0,0,8.3
63,242,WIPE,579,321,35.67,0.6433,1,-202.935,-50.84,-117.75,-506.846,15.79,0,81,174,66,321,540,2,0,0,0,0,8.7
64,59,VICTORY,0,900,100.0,0.0,2,796.813,758.87,789.766,791.931,808.74,318,0,150,432,900,0,1,0,0,0,0,8.8
65,63,VICTORY,0,900,100.0,0.0,2,791.096,734.995,767.29,766.899,839.1,279,0,135,486,900,0,2,0,0,0,0,8.9
66,57,WIPE,345,555,61.67,0.3833,1,69.106,129.91,85.552,137.604,-15.839,240,126,78,111,555,55,2,0,0,0,1,8.9
67,62,WIPE,429,471,52.33,0.4767,1,89.781,150.56,31.749,144.098,93.496,201,48,69,153,471,0,4,1,0,0,1,9.0
68,131,VICTORY,0,900,100.0,0.0,2,463.022,26.3,666.025,521.474,201.567,120,438,297,45,900,295,1,1,0,0,1,9.2
69,88,WIPE,504,396,44.0,0.56,1,-47.158,48.15,-35.383,38.022,-144.115,201,114,81,0,396,111,3,1,0,0,1,9.3
70,60,VICTORY,0,900,100.0,0.0,2,890.142,788.9,860.261,901.625,908.539,315,0,198,387,900,0,1,0,0,0,0,9.4
71,74,VICTORY,0,900,100.0,0.0,2,718.23,898.77,910.669,638.66,605.361,594,15,129,162,900,35,2,0,0,0,0,9.5
72,65,VICTORY,0,900,100.0,0.0,2,648.723,627.2,711.417,603.175,631.577,498,48,102,252,900,50,3,1,0,0,0,9.6
73,65,VICTORY,0,900,100.0,0.0,2,825.683,747.568,842.059,806.529,828.461,402,60,168,270,900,0,1,0,0,0,0,9.6
74,88,VICTORY,0,900,100.0,0.0,2,562.219,-0.89,583.533,542.227,560.897,81,15,282,522,900,85,4,0,0,0,0,9.8
75,72,VICTORY,0,900,100.0,0.0,2,804.894,782.16,802.532,731.679,880.471,252,0,120,528,900,60,2,0,0,0,0,9.8
76,71,VICTORY,0,900,100.0,0.0,2,666.409,640.58,717.498,625.876,655.852,321,108,192,279,900,0,3,0,0,0,0,9.9
77,56,VICTORY,0,900,100.0,0.0,2,869.477,763.43,823.177,893.855,891.399,282,0,186,432,900,80,0,0,0,0,0,9.9
78,95,WIPE,408,492,54.67,0.4533,1,22.706,147.29,53.637,168.719,-154.237,240,174,57,21,492,18,2,1,0,0,1,10.1
79,70,WIPE,302,598,66.44,0.3356,1,107.779,119.51,192.346,90.598,40.394,240,280,0,78,598,60,3,1,0,0,2,10.3
80,73,VICTORY,0,900,100.0,0.0,2,840.225,774.905,873.701,849.686,797.288,495,0,198,207,900,115,0,0,0,0,0,10.4
81,75,WIPE,453,447,49.67,0.5033,1,140.993,108.22,163.611,169.682,89.685,201,96,42,108,447,65,1,2,1,0,1,10.5
82,84,VICTORY,0,900,100.0,0.0,2,354.61,322.71,598.52,89.273,376.036,279,213,0,408,900,0,1,0,0,0,0,10.6
83,73,VICTORY,0,900,100.0,0.0,2,814.561,733.24,760.169,864.351,819.163,225,0,201,474,900,145,1,0,0,0,0,10.7
84,58,VICTORY,0,900,100.0,0.0,2,902.681,772.99,862.902,928.511,916.63,369,0,141,390,900,65,1,0,0,0,0,10.7
85,58,VICTORY,0,900,100.0,0.0,2,787.215,734.39,764.67,786.094,810.879,279,0,162,459,900,0,0,0,0,0,0,10.8
86,54,WIPE,417,483,53.67,0.4633,1,113.381,112.04,169.757,102.081,68.304,81,234,78,90,483,0,1,0,0,0,2,10.9
87,50,WIPE,522,378,42.0,0.58,1,66.261,123.68,43.693,112.329,42.762,159,15,30,174,378,70,2,0,0,0,1,10.9
88,78,VICTORY,0,900,100.0,0.0,2,908.056,776.717,909.589,985.475,829.105,201,81,255,363,900,30,0,0,1,0,0,11.0
89,88,WIPE,405,495,55.0,0.45,1,20.98,97.4,-33.76,60.285,36.416,159,30,81,225,495,65,2,0,0,0,0,11.2
90,53,WIPE,468,432,48.0,0.52,1,156.425,247.38,248.041,116.125,105.108,159,126,57,90,432,0,2,2,0,0,1,11.2
91,89,VICTORY,0,900,100.0,0.0,2,808.095,691.599,896.486,851.278,676.52,519,54,144,183,900,114,3,0,2,0,0,11.3
92,70,WIPE,288,612,68.0,0.32,2,132.397,133.33,135.495,164.473,97.222,162,159,72,219,612,50,1,0,0,0,1,11.4
93,100,WIPE,555,345,38.33,0.6167,1,-8.597,76.89,-85.86,2.383,57.686,81,0,114,150,345,160,6,0,0,0,0,11.6
94,127,WIPE,225,675,75.0,0.25,2,226.639,105.02,88.622,324.473,266.823,0,96,231,348,675,195,4,1,0,0,0,11.9
95,62,VICTORY,0,900,100.0,0.0,2,821.955,726.71,782.109,819.67,864.086,246,0,159,495,900,126,2,0,0,0,0,12.0
96,59,VICTORY,0,900,100.0,0.0,2,848.745,803.87,793.215,862.66,890.36,399,0,135,366,900,0,1,0,0,0,0,12.1
97,62,WIPE,429,471,52.33,0.4767,1,121.845,138.22,96.212,218.677,50.646,240,126,105,0,471,100,2,0,1,0,1,12.2
98,72,VICTORY,0,900,100.0,0.0,2,807.764,793.648,842.839,772.464,807.989,492,0,156,252,900,43,0,0,0,0,0,12.2
99,94,VICTORY,0,900,100.0,0.0,2,977.471,804.42,954.369,1022.383,955.661,363,63,204,270,900,110,2,0,0,0,0,12.3
100,65,VICTORY,0,900,100.0,0.0,2,821.609,731.489,834.855,795.445,834.526,291,0,165,444,900,165,2,0,0,0,0,12.6
101,91,WIPE,552,348,38.67,0.6133,1,-69.572,-2.59,-121.347,9.22,-96.59,0,177,39,132,348,0,1,0,0,0,0,12.7
102,61,VICTORY,0,900,100.0,0.0,2,815.479,787.88,837.215,824.509,784.714,408,15,144,333,900,0,1,0,0,0,0,12.8
103,57,WIPE,369,531,59.0,0.41,1,91.062,119.18,52.879,114.061,106.245,201,48,42,240,531,0,0,0,0,0,2,12.8
104,66,WIPE,381,519,57.67,0.4233,1,98.671,141.23,142.941,142.005,11.069,279,141,54,45,519,35,2,0,0,0,1,12.9
105,74,VICTORY,0,900,100.0,0.0,2,868.434,780.847,931.628,827.314,846.359,477,0,198,225,900,110,2,0,0,0,0,13.0
106,71,WIPE,366,534,59.33,0.4067,1,181.686,218.78,297.292,193.194,54.574,237,219,57,21,534,60,1,0,0,0,2,13.1
107,66,VICTORY,0,900,100.0,0.0,2,958.157,827.28,930.726,1051.466,892.279,414,51,258,177,900,80,1,0,0,0,0,13.1
108,62,VICTORY,0,900,100.0,0.0,2,837.07,762.86,835.46,830.309,845.44,402,33,183,282,900,30,0,0,0,0,0,13.2
109,75,VICTORY,0,900,100.0,0.0,2,353.205,220.32,689.783,165.201,204.633,198,444,84,174,900,30,0,0,0,0,0,13.2
110,68,VICTORY,0,900,100.0,0.0,2,807.104,776.14,795.301,794.769,831.242,282,15,150,453,900,30,2,0,0,0,0,13.3
111,66,WIPE,528,372,41.33,0.5867,1,-28.228,-1.4,-59.576,63.805,-88.915,120,66,120,66,372,0,1,0,0,0,0,13.4
112,81,VICTORY,0,900,100.0,0.0,2,381.766,340.22,632.04,102.94,410.318,279,207,30,384,900,60,2,1,0,0,0,13.5
113,63,VICTORY,0,900,100.0,0.0,2,817.845,737.605,836.956,817.141,799.44,396,0,159,345,900,65,0,0,0,0,0,13.6
114,87,VICTORY,0,900,100.0,0.0,2,622.308,15.56,635.393,631.506,600.024,198,81,177,444,900,48,2,0,0,0,0,13.7
115,76,WIPE,201,699,77.67,0.2233,2,397.813,385.034,367.915,426.475,399.049,402,66,186,45,699,35,1,0,1,0,1,13.8
116,68,VICTORY,0,900,100.0,0.0,2,844.609,735.34,896.473,830.57,806.783,285,48,123,444,900,80,1,0,0,0,0,13.8
117,59,VICTORY,0,900,100.0,0.0,2,797.385,769.97,805.054,780.436,806.666,357,0,153,390,900,80,1,0,0,0,0,13.9
118,140,WIPE,6,894,99.33,0.0067,2,130.795,75.86,43.984,207.51,140.892,0,129,201,564,894,290,8,0,1,0,0,14.1
119,61,WIPE,303,597,66.33,0.3367,1,97.937,131.35,84.93,138.127,70.755,198,141,84,174,597,0,3,0,0,0,1,14.2
120,78,VICTORY,0,900,100.0,0.0,2,926.897,859.74,855.544,953.29,971.859,360,48,174,318,900,30,3,0,0,0,0,14.3
121,65,WIPE,708,192,21.33,0.7867,0,-54.657,83.36,-50.27,-12.42,-101.28,81,45,21,45,192,0,2,0,0,0,0,14.4
122,54,WIPE,321,579,64.33,0.3567,1,151.339,109.94,132.628,208.292,113.097,120,171,72,216,579,170,2,0,0,0,1,14.5
123,125,VICTORY,0,900,100.0,0.0,2,435.61,23.19,674.105,340.159,292.567,201,134,271,294,900,230,2,0,0,1,0,14.7
124,103,WIPE,312,588,65.33,0.3467,2,115.759,118.08,170.854,93.14,83.282,237,126,30,195,588,30,1,0,0,0,1,14.9
125,63,VICTORY,0,900,100.0,0.0,2,814.819,826.64,866.775,789.563,788.117,510,33,150,207,900,0,0,0,0,0,0,15.0
126,69,VICTORY,0,900,100.0,0.0,2,814.023,814.036,822.165,802.649,817.256,462,30,201,207,900,0,1,0,0,0,0,15.0
127,89,VICTORY,0,900,100.0,0.0,2,761.416,555.306,692.442,790.185,801.622,346,23,237,294,900,245,3,0,0,0,1,15.2
128,56,WIPE,426,474,52.67,0.4733,1,152.534,168.22,191.461,170.176,95.964,240,93,96,45,474,0,2,0,0,0,1,15.3
129,56,WIPE,516,384,42.67,0.5733,1,86.434,128.296,60.921,86.199,112.183,240,33,0,111,384,13,1,0,1,0,1,15.3
130,71,WIPE,309,591,65.67,0.3433,2,181.729,113.2,146.229,160.443,238.515,162,15,0,414,591,56,2,0,0,0,1,15.4
131,92,WIPE,63,837,93.0,0.07,2,453.516,424.38,556.712,237.232,566.604,201,126,60,450,837,190,3,1,0,1,0,15.5
132,70,WIPE,354,546,60.67,0.3933,1,67.05,106.81,78.423,-13.92,136.647,171,159,21,195,546,0,4,0,0,0,2,15.6
133,71,VICTORY,0,900,100.0,0.0,2,832.076,704.697,997.058,688.29,810.88,519,81,138,162,900,0,2,1,0,0,1,15.7
134,81,WIPE,312,588,65.33,0.3467,2,178.537,131.707,218.331,133.764,183.516,240,111,60,177,588,48,0,1,0,0,0,15.8
135,89,WIPE,306,594,66.0,0.34,2,204.164,89.88,268.159,199.251,145.082,243,144,54,153,594,220,4,1,0,0,1,15.9
136,70,VICTORY,0,900,100.0,0.0,2,846.408,785.104,850.952,850.967,837.305,453,48,183,216,900,100,0,0,0,0,0,16.0
137,84,WIPE,315,585,65.0,0.35,2,163.139,205.52,183.405,144.744,161.268,240,108,63,174,585,80,1,1,0,0,1,16.1
138,58,WIPE,366,534,59.33,0.4067,1,118.259,155.88,133.981,142.077,78.719,279,204,51,0,534,0,0,0,0,0,2,16.1
139,100,VICTORY,0,900,100.0,0.0,2,951.881,820.5,919.717,1013.773,922.151,0,195,321,384,900,129,0,0,0,0,0,16.3
140,63,VICTORY,0,900,100.0,0.0,2,841.898,762.34,879.926,804.94,840.827,306,33,150,411,900,0,4,0,0,0,0,16.7
141,88,WIPE,90,810,90.0,0.1,2,165.93,193.92,110.372,105.533,281.884,81,165,96,468,810,0,1,0,0,0,0,16.8
142,73,WIPE,327,573,63.67,0.3633,1,135.563,134.34,140.231,237.201,29.256,201,189,72,111,573,135,1,1,1,0,1,16.9
143,69,WIPE,459,441,49.0,0.51,1,135.879,145.42,162.956,189.208,55.472,243,156,42,0,441,174,0,1,0,0,2,17.0
144,64,VICTORY,0,900,100.0,0.0,2,802.656,747.82,840.719,762.234,805.013,360,33,114,393,900,0,1,0,0,0,0,17.0
145,56,WIPE,363,537,59.67,0.4033,1,151.259,138.59,205.72,181.045,67.012,120,189,54,174,537,90,1,0,0,0,1,17.1
146,71,WIPE,306,594,66.0,0.34,2,170.545,234.4,195.954,150.333,165.349,318,78,69,129,594,50,2,1,0,0,1,17.2
147,65,WIPE,405,495,55.0,0.45,1,206.061,193.76,197.744,220.948,199.491,279,144,72,0,495,80,6,0,0,0,1,17.3
148,51,WIPE,393,507,56.33,0.4367,1,173.767,160.41,243.496,166.466,111.34,198,156,87,66,507,0,1,0,0,0,2,17.3
149,73,WIPE,354,546,60.67,0.3933,1,141.282,184.365,219.879,134.403,69.564,198,252,51,45,546,0,2,0,1,0,2,17.4
150,66,WIPE,309,591,65.67,0.3433,2,149.501,158.26,220.078,123.738,104.689,279,141,39,132,591,30,1,1,0,0,1,17.5
151,69,WIPE,336,564,62.67,0.3733,1,153.775,204.38,192.374,161.411,107.542,240,174,60,90,564,85,3,1,0,0,2,17.6
152,60,WIPE,417,483,53.67,0.4633,1,161.338,211.74,204.272,118.703,161.04,201,111,39,132,483,60,2,2,0,0,1,17.6
153,82,VICTORY,0,900,100.0,0.0,2,816.616,756.76,757.262,826.259,866.327,339,15,147,399,900,65,0,0,0,0,0,17.8
154,67,VICTORY,0,900,100.0,0.0,2,897.006,779.66,814.779,952.596,923.643,243,33,189,435,900,115,0,0,0,0,0,17.8
155,81,WIPE,309,591,65.67,0.3433,2,193.869,173.29,244.248,195.951,141.408,198,156,63,174,591,69,2,1,0,0,1,17.9
156,84,WIPE,483,417,46.33,0.5367,1,74.749,136.28,112.985,125.662,-14.4,162,189,21,45,417,48,2,0,0,0,1,18.0
157,70,WIPE,427,473,52.56,0.4744,1,224.789,37.78,227.289,262.802,184.276,81,131,63,198,473,350,2,0,0,0,2,18.1
158,71,WIPE,291,609,67.67,0.3233,2,161.787,139.75,203.406,124.019,157.936,159,195,36,219,609,0,1,0,0,0,1,18.2
159,62,WIPE,306,594,66.0,0.34,2,115.893,135.57,110.219,68.441,169.019,198,93,9,294,594,0,2,0,0,0,1,18.3
160,63,WIPE,363,537,59.67,0.4033,1,142.752,218.2,173.467,90.224,164.564,279,93,21,144,537,83,0,1,0,0,1,18.3
161,81,VICTORY,0,900,100.0,0.0,2,892.755,689.43,908.337,864.662,905.267,81,0,180,639,900,110,3,0,0,0,0,18.4
162,53,WIPE,465,435,48.33,0.5167,1,50.617,113.99,89.95,48.093,13.809,198,189,27,21,435,50,0,0,0,0,2,18.5
163,69,VICTORY,0,900,100.0,0.0,2,842.054,767.82,812.753,906.688,806.72,369,0,144,387,900,200,1,0,0,0,0,18.6
164,63,WIPE,381,519,57.67,0.4233,1,173.835,132.27,98.98,309.959,112.566,120,93,153,153,519,240,2,0,0,0,1,18.7
165,68,VICTORY,0,900,100.0,0.0,2,787.996,739.29,819.256,743.52,801.213,273,33,171,423,900,124,2,0,0,0,0,18.8
166,59,VICTORY,0,900,100.0,0.0,2,870.574,792.47,841.106,894.142,876.475,318,0,174,408,900,0,1,0,0,0,0,18.8
167,67,WIPE,348,552,61.33,0.3867,1,96.818,117.36,68.895,111.117,110.442,81,78,87,306,552,145,2,1,0,0,1,18.9
168,78,VICTORY,0,900,100.0,0.0,2,704.661,13.93,595.297,750.777,767.91,201,0,183,516,900,160,2,0,0,0,0,19.1
169,115,WIPE,54,846,94.0,0.06,2,516.751,524.35,531.844,485.853,532.558,159,210,120,357,846,130,1,3,0,0,1,19.3
170,59,WIPE,492,408,45.33,0.5467,1,171.498,82.86,159.427,243.143,111.925,81,96,102,129,408,115,2,0,0,0,1,19.4
171,71,WIPE,81,819,91.0,0.09,2,351.912,362.451,486.473,159.82,409.442,279,93,81,366,819,0,2,1,0,1,0,19.5
172,87,VICTORY,0,900,100.0,0.0,2,833.77,378.684,770.799,865.783,864.729,360,0,204,336,900,80,1,1,0,0,0,19.6
173,88,WIPE,287,613,68.11,0.3189,2,141.413,178.31,108.746,185.675,129.817,226,63,84,240,613,0,2,0,0,0,2,19.7
174,81,WIPE,369,531,59.0,0.41,1,129.537,106.84,177.979,133.477,77.155,279,252,0,0,531,110,1,0,0,0,2,19.8
175,77,WIPE,441,459,51.0,0.49,1,152.12,125.69,94.233,290.018,72.109,162,48,90,159,459,175,1,1,0,0,0,19.9
176,50,VICTORY,0,900,100.0,0.0,2,797.909,705.05,759.431,823.825,810.47,372,0,150,378,900,100,1,0,0,0,0,19.9
177,71,WIPE,321,579,64.33,0.3567,1,148.496,143.665,159.793,223.5,62.194,201,189,102,87,579,115,2,0,1,0,2,20.0
178,92,VICTORY,0,900,100.0,0.0,2,531.311,30.9,586.094,658.44,349.4,222,168,237,273,900,210,2,2,0,0,1,20.1
179,74,VICTORY,0,900,100.0,0.0,2,853.973,766.904,878.643,843.544,839.732,360,96,168,276,900,130,1,0,0,0,0,20.2
180,117,WIPE,417,483,53.67,0.4633,1,-143.058,-26.49,-144.79,-90.357,-194.028,81,81,66,255,483,200,2,0,0,0,0,20.5
181,65,VICTORY,0,900,100.0,0.0,2,932.834,786.7,884.383,1006.245,907.875,390,0,153,357,900,110,0,0,0,0,0,20.7
182,70,VICTORY,0,900,100.0,0.0,2,888.04,778.4,809.321,959.917,894.883,282,63,168,387,900,160,3,0,0,0,0,20.7
183,300,TIMEOUT,828,72,8.0,0.92,0,-551.033,-63.5,-171.93,-1266.4,-214.77,0,30,21,21,72,335,1,0,0,0,0,21.2
184,74,WIPE,120,780,86.67,0.1333,2,136.223,63.29,191.048,80.031,137.589,120,156,21,483,780,0,1,0,0,1,0,21.5
185,64,VICTORY,0,900,100.0,0.0,2,906.711,822.57,867.749,922.843,929.541,396,0,129,375,900,80,3,0,0,0,0,21.5
186,59,WIPE,339,561,62.33,0.3767,1,38.758,94.12,53.462,14.417,48.395,159,126,0,276,561,65,0,1,0,0,1,21.6
187,63,WIPE,447,453,50.33,0.4967,1,176.105,139.33,178.172,260.009,90.135,240,78,114,21,453,160,3,0,0,0,1,21.7
188,61,WIPE,402,498,55.33,0.4467,1,119.264,163.64,129.217,183.327,45.246,279,159,60,0,498,33,2,0,1,0,2,21.7
189,64,WIPE,357,543,60.33,0.3967,1,152.183,212.9,259.143,134.783,62.622,279,189,30,45,543,50,1,1,0,0,2,21.8
190,88,VICTORY,0,900,100.0,0.0,2,923.773,817.99,902.797,963.951,904.572,162,48,280,410,900,50,4,0,0,0,0,21.9
191,54,WIPE,393,507,56.33,0.4367,1,106.9,169.14,95.417,98.146,127.137,279,93,0,135,507,30,2,0,0,0,1,22.0
192,58,VICTORY,0,900,100.0,0.0,2,795.934,757.99,788.354,788.418,811.031,348,33,156,363,900,18,1,0,0,0,0,22.0
193,74,WIPE,360,540,60.0,0.4,1,179.608,305.59,310.492,168.587,59.744,279,111,84,66,540,0,1,2,0,0,1,22.1
194,63,VICTORY,0,900,100.0,0.0,2,915.612,749.29,878.66,926.96,941.216,210,45,168,477,900,65,2,0,0,0,0,22.2
