episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
27,40,WIPE,1915,585,23.4,0.766,0,-188.847,-152.5,-174.4,-196.59,-195.55,326,144,41,74,585,0,0,0,0,0,0,5.1
28,45,WIPE,2001,499,19.96,0.8004,0,-187.543,-192.12,-186.72,-190.54,-185.37,99,180,24,196,499,80,2,0,0,0,0,5.2
29,49,WIPE,2161,339,13.56,0.8644,0,-204.077,-190.61,-210.81,-184.46,-216.96,134,105,100,0,339,80,3,0,0,0,0,5.3
30,60,WIPE,2059,441,17.64,0.8236,0,-187.313,-193.47,-183.72,-184.9,-193.32,67,183,86,105,441,40,2,0,0,0,0,5.6
31,55,WIPE,2169,331,13.24,0.8676,0,-197.58,-206.35,-215.65,-174.54,-202.55,67,63,113,88,331,120,2,0,0,0,0,5.7
32,49,WIPE,2175,325,13.0,0.87,0,-201.087,-207.14,-203.49,-197.68,-202.09,67,129,38,91,325,20,1,0,0,0,0,6.0
33,50,WIPE,1910,590,23.6,0.764,0,-187.197,-165.02,-179.22,-173.05,-209.32,262,177,134,17,590,70,2,0,0,0,0,6.2
34,46,WIPE,2228,272,10.88,0.8912,0,-193.8,-212.7,-178.45,-200.2,-202.75,0,153,31,88,272,40,1,0,0,0,0,6.4
35,86,WIPE,2096,404,16.16,0.8384,0,-167.767,-204.4,-171.1,-145.85,-186.35,0,114,148,142,404,305,4,0,0,0,0,6.6
36,55,WIPE,1867,633,25.32,0.7468,0,-171.827,-188.55,-176.75,-171.58,-167.15,67,213,106,247,633,80,3,0,0,0,0,6.8
37,66,WIPE,2006,494,19.76,0.8024,0,-170.163,-193.28,-169.83,-158.78,-181.88,67,90,155,182,494,185,1,0,0,0,0,7.0
38,58,WIPE,1982,518,20.72,0.7928,0,-182.943,-185.03,-187.48,-171.22,-190.13,131,129,113,145,518,104,3,0,0,0,0,7.2
39,55,WIPE,2212,288,11.52,0.8848,0,-199.157,-201.36,-177.26,-202.7,-217.51,67,156,48,17,288,0,0,0,0,0,0,7.3
40,52,WIPE,1993,507,20.28,0.7972,0,-185.133,-195.16,-194.36,-176.73,-184.31,67,144,137,159,507,35,2,0,0,0,0,7.5
41,47,WIPE,2314,186,7.44,0.9256,0,-200.13,-215.53,-180.13,-200.23,-220.03,0,108,41,37,186,40,2,0,0,0,0,7.7
42,61,WIPE,2162,338,13.52,0.8648,0,-184.88,-201.68,-161.43,-193.38,-199.83,67,132,65,74,338,0,2,0,0,0,0,7.9
43,49,WIPE,2044,456,18.24,0.8176,0,-187.197,-196.48,-180.33,-199.13,-182.13,67,186,24,179,456,0,1,0,0,0,0,8.0
44,47,WIPE,1856,644,25.76,0.7424,0,-183.457,-155.95,-174.9,-188.67,-186.8,300,195,41,108,644,30,1,0,0,0,0,8.1
45,60,WIPE,2145,355,14.2,0.858,0,-197.077,-198.62,-202.72,-195.49,-193.02,67,132,31,125,355,80,0,0,0,0,0,8.3
46,38,WIPE,2206,294,11.76,0.8824,0,-203.613,-203.15,-200.05,-199.39,-211.4,67,132,41,54,294,40,1,0,0,0,0,8.4
47,60,WIPE,2181,319,12.76,0.8724,0,-216.313,-200.7,-265.0,-202.94,-181.0,67,12,24,216,319,0,0,0,0,0,0,8.6
48,54,WIPE,2157,343,13.72,0.8628,0,-212.183,-192.38,-251.48,-184.29,-200.78,134,39,79,91,343,80,0,0,0,0,0,8.8
49,53,WIPE,1707,793,31.72,0.6828,1,-171.783,-117.32,-180.02,-165.36,-169.97,457,159,86,91,793,0,0,0,0,0,1,8.9
50,42,WIPE,1876,624,24.96,0.7504,0,-177.117,-185.97,-176.72,-174.71,-179.92,99,222,127,176,624,80,1,0,0,0,0,9.0
51,44,WIPE,2071,429,17.16,0.8284,0,-186.137,-208.05,-173.0,-197.41,-188.0,0,246,38,145,429,0,0,0,0,0,0,9.1
52,70,WIPE,2040,460,18.4,0.816,0,-182.683,-198.35,-160.5,-200.55,-187.0,67,234,31,128,460,0,1,0,0,0,0,9.4
53,45,WIPE,2192,308,12.32,0.8768,0,-202.643,-201.49,-206.39,-204.4,-197.14,67,75,41,125,308,0,2,0,0,0,0,9.5
54,43,WIPE,2154,346,13.84,0.8616,0,-206.35,-190.34,-206.29,-201.92,-210.84,134,144,34,34,346,0,0,0,0,0,0,9.7
55,51,WIPE,2168,332,13.28,0.8672,0,-186.18,-210.13,-172.63,-190.58,-195.33,0,156,68,108,332,70,1,0,0,0,0,9.9
56,51,WIPE,1975,525,21.0,0.79,0,-188.48,-182.16,-184.71,-201.37,-179.36,134,171,38,182,525,0,2,0,0,0,0,10.2
57,38,WIPE,2197,303,12.12,0.8788,0,-202.28,-202.85,-198.2,-193.89,-214.75,67,117,82,37,303,40,0,0,0,0,0,10.3
58,51,WIPE,2079,421,16.84,0.8316,0,-193.123,-183.63,-181.28,-190.66,-207.43,163,156,48,54,421,40,1,0,0,0,0,10.5
59,32,WIPE,2290,210,8.4,0.916,0,-202.493,-214.52,-189.82,-207.89,-209.77,0,108,48,54,210,0,2,0,0,0,0,10.5
60,65,WIPE,2274,226,9.04,0.9096,0,-207.373,-213.03,-232.08,-192.06,-197.98,0,39,65,122,226,40,1,0,0,0,0,10.7
61,60,WIPE,2134,366,14.64,0.8536,0,-193.12,-196.5,-188.5,-197.01,-193.85,67,129,62,108,366,0,1,0,0,0,0,10.9
62,53,WIPE,2093,407,16.28,0.8372,0,-192.177,-199.84,-183.99,-200.5,-192.04,67,195,17,128,407,0,2,0,0,0,0,11.0
63,54,WIPE,2190,310,12.4,0.876,0,-188.593,-210.21,-174.91,-195.11,-195.76,0,144,58,108,310,40,1,0,0,0,0,11.2
64,50,WIPE,2099,401,16.04,0.8396,0,-184.79,-208.25,-182.35,-191.17,-180.85,0,120,65,216,401,35,1,0,0,0,0,11.3
65,56,WIPE,2223,277,11.08,0.8892,0,-196.577,-201.26,-175.21,-202.81,-211.71,67,162,31,17,277,0,1,0,0,0,0,11.5
66,59,WIPE,2094,406,16.24,0.8376,0,-187.667,-197.09,-178.64,-190.07,-194.29,67,132,79,128,406,40,1,0,0,0,0,11.7
67,44,WIPE,2088,412,16.48,0.8352,0,-187.253,-198.74,-176.59,-192.73,-192.44,67,186,31,128,412,40,1,0,0,0,0,11.8
68,49,WIPE,2232,268,10.72,0.8928,0,-210.36,-193.13,-209.63,-204.82,-216.63,131,66,34,37,268,35,0,0,0,0,0,11.9
69,36,WIPE,2133,367,14.68,0.8532,0,-193.547,-198.58,-191.48,-195.78,-193.38,67,144,31,125,367,40,2,0,0,0,0,12.1
70,51,WIPE,2219,281,11.24,0.8876,0,-199.83,-201.78,-181.33,-202.88,-215.28,67,183,31,0,281,0,1,0,0,0,0,12.2
71,41,WIPE,2059,441,17.64,0.8236,0,-187.533,-196.35,-174.0,-189.2,-199.4,67,228,72,74,441,40,0,0,0,0,0,12.3
72,49,WIPE,2146,354,14.16,0.8584,0,-187.167,-215.44,-167.84,-201.42,-192.24,0,192,34,128,354,0,1,0,0,0,0,12.4
73,61,WIPE,1925,575,23.0,0.77,0,-174.63,-162.87,-153.12,-184.5,-186.27,262,147,41,125,575,40,1,0,0,0,0,12.6
74,67,WIPE,1604,896,35.84,0.6416,1,-189.783,-123.01,-192.96,-190.78,-185.61,524,165,45,162,896,15,0,0,2,0,1,12.8
75,43,WIPE,2038,462,18.48,0.8152,0,-192.853,-195.19,-204.84,-195.73,-177.99,67,117,45,233,462,0,1,0,0,0,0,13.0
76,46,WIPE,2015,485,19.4,0.806,0,-176.557,-193.94,-139.19,-192.74,-197.74,67,312,55,51,485,0,0,0,0,0,0,13.1
77,45,WIPE,1978,522,20.88,0.7912,0,-192.483,-180.63,-202.33,-196.84,-178.28,166,126,17,213,522,40,0,0,0,0,0,13.2
78,49,WIPE,1867,633,25.32,0.7468,0,-171.177,-181.54,-153.09,-183.85,-176.59,134,234,83,182,633,0,1,0,0,0,0,13.4
79,52,WIPE,1992,508,20.32,0.7968,0,-174.5,-211.58,-166.78,-169.54,-187.18,0,177,186,145,508,80,1,0,0,0,0,13.5
80,61,WIPE,1874,626,25.04,0.7496,0,-176.723,-168.69,-173.99,-173.34,-182.84,195,156,130,145,626,40,1,0,0,0,0,13.7
81,62,WIPE,2140,360,14.4,0.856,0,-206.697,-178.14,-215.04,-199.01,-206.04,198,78,47,37,360,0,3,0,0,0,0,14.0
82,38,WIPE,1519,981,39.24,0.6076,1,-150.393,-95.28,-133.83,-162.12,-155.23,527,216,79,159,981,0,2,0,0,0,1,14.1
83,55,WIPE,1875,625,25.0,0.75,0,-171.12,-178.92,-145.07,-193.72,-174.57,141,285,17,182,625,0,3,0,0,0,0,14.3
84,52,WIPE,1950,550,22.0,0.78,0,-169.52,-209.42,-150.72,-184.42,-173.42,0,228,89,233,550,40,1,0,0,0,0,14.4
85,46,WIPE,2183,317,12.68,0.8732,0,-193.403,-209.17,-182.17,-203.67,-194.37,0,168,24,125,317,0,1,0,0,0,0,14.6
86,40,WIPE,1857,643,25.72,0.7428,0,-169.073,-190.73,-152.08,-177.96,-177.18,99,255,110,179,643,75,1,0,0,0,0,14.7
87,53,WIPE,2092,408,16.32,0.8368,0,-181.537,-208.34,-168.84,-182.73,-193.04,0,183,117,108,408,70,1,0,0,0,0,14.8
88,45,WIPE,2065,435,17.4,0.826,0,-190.683,-198.34,-180.34,-199.67,-192.04,67,198,45,125,435,0,1,0,0,0,0,15.0
89,42,WIPE,1747,753,30.12,0.6988,0,-172.023,-154.1,-155.0,-174.47,-186.6,294,240,128,91,753,40,0,0,0,0,0,15.1
90,77,WIPE,1898,602,24.08,0.7592,0,-174.827,-175.85,-165.65,-190.73,-168.1,166,168,38,230,602,0,1,0,0,0,0,15.3
91,50,WIPE,1875,625,25.0,0.75,0,-161.273,-192.08,-161.23,-155.61,-166.98,67,165,106,287,625,200,3,0,0,0,0,15.5
92,55,WIPE,1526,974,38.96,0.6104,1,-152.093,-115.1,-122.0,-151.83,-182.45,489,297,134,54,974,160,2,0,1,0,1,15.6
93,54,WIPE,2056,444,17.76,0.8224,0,-179.967,-190.0,-166.45,-180.3,-193.15,99,114,86,145,444,80,1,0,0,0,0,15.8
94,52,WIPE,1947,553,22.12,0.7788,0,-178.8,-173.66,-168.21,-182.33,-185.86,195,168,65,125,553,80,0,0,0,0,0,15.9
95,52,WIPE,2110,390,15.6,0.844,0,-190.417,-208.88,-177.68,-201.89,-191.68,0,207,41,142,390,0,0,0,0,0,0,16.1
96,41,WIPE,2195,305,12.2,0.878,0,-203.913,-200.11,-211.21,-196.12,-204.41,67,102,62,74,305,40,1,0,0,0,0,16.2
97,36,WIPE,2113,387,15.48,0.8452,0,-189.877,-200.06,-181.16,-191.91,-196.56,67,129,83,108,387,35,1,0,0,0,0,16.3
98,46,WIPE,1534,966,38.64,0.6136,1,-174.053,-86.47,-170.97,-158.57,-192.62,687,129,96,54,966,120,2,0,1,0,1,16.4
99,63,WIPE,2213,287,11.48,0.8852,0,-183.51,-214.53,-171.03,-168.87,-210.63,0,171,99,17,287,160,0,0,0,0,0,16.6
100,38,WIPE,1987,513,20.52,0.7948,0,-194.777,-161.73,-185.43,-196.57,-202.33,294,117,31,71,513,0,0,0,0,0,0,16.7
101,40,WIPE,1522,978,39.12,0.6088,1,-165.533,-50.83,-145.58,-178.34,-172.68,818,102,24,34,978,0,2,0,0,0,1,16.8
102,43,WIPE,2140,360,14.4,0.856,0,-196.747,-195.7,-186.95,-204.59,-198.7,99,159,14,88,360,0,0,0,0,0,0,16.9
103,56,WIPE,1969,531,21.24,0.7876,0,-178.577,-171.84,-150.39,-188.4,-196.94,230,156,34,111,531,40,0,0,0,0,0,17.1
104,37,WIPE,2138,362,14.48,0.8552,0,-195.923,-187.19,-187.49,-196.69,-203.59,163,87,58,54,362,40,1,0,0,0,0,17.2
105,51,WIPE,2091,409,16.36,0.8364,0,-190.047,-183.6,-184.95,-178.64,-206.55,163,126,86,34,409,120,1,0,0,0,0,17.4
106,46,WIPE,2160,340,13.6,0.864,0,-202.617,-184.05,-193.35,-203.85,-210.65,163,129,31,17,340,0,1,0,0,0,0,17.5
107,75,WIPE,2003,497,19.88,0.8012,0,-179.443,-175.51,-143.81,-188.26,-206.26,166,222,38,71,497,40,1,0,0,0,0,17.8
108,62,WIPE,2168,332,13.28,0.8672,0,-189.283,-201.2,-183.3,-188.1,-196.45,67,118,59,88,332,80,3,0,0,0,0,17.9
109,49,WIPE,2268,232,9.28,0.9072,0,-216.837,-202.25,-248.55,-202.01,-199.95,67,12,48,105,232,0,0,0,0,0,0,18.1
110,62,WIPE,1943,557,22.28,0.7772,0,-161.277,-192.12,-140.07,-162.14,-181.62,67,189,142,159,557,120,3,0,0,0,0,18.3
111,46,WIPE,2167,333,13.32,0.8668,0,-186.64,-209.93,-176.58,-201.36,-181.98,0,99,41,193,333,0,0,0,0,0,0,18.5
112,58,WIPE,2300,200,8.0,0.92,0,-195.79,-216.71,-157.71,-203.9,-225.76,0,162,38,0,200,0,1,0,0,0,0,18.6
113,88,WIPE,2280,220,8.8,0.912,0,-182.717,-209.29,-153.24,-192.27,-202.64,0,135,14,71,220,280,3,0,0,0,0,18.9
114,51,WIPE,1851,649,25.96,0.7404,0,-173.953,-167.15,-149.7,-185.86,-186.3,233,225,69,122,649,0,1,0,0,0,0,19.0
115,55,WIPE,1999,501,20.04,0.7996,0,-176.037,-177.62,-157.12,-191.42,-179.57,163,138,38,162,501,80,1,0,0,0,0,19.2
116,37,WIPE,2121,379,15.16,0.8484,0,-194.073,-185.68,-172.28,-203.36,-206.58,163,141,21,54,379,0,0,0,0,0,0,19.3
117,61,WIPE,2219,281,11.24,0.8876,0,-198.997,-203.54,-194.44,-202.21,-200.34,67,102,41,71,281,0,2,0,0,0,0,19.4
118,45,WIPE,2126,374,14.96,0.8504,0,-189.187,-199.36,-167.01,-197.39,-203.16,67,201,52,54,374,35,2,0,0,0,0,19.6
119,53,WIPE,1674,826,33.04,0.6696,1,-135.007,-148.29,-120.24,-143.74,-141.04,198,213,148,267,826,40,0,1,0,0,1,19.7
120,40,WIPE,2011,489,19.56,0.8044,0,-182.07,-201.06,-165.81,-194.59,-185.81,67,201,62,159,489,0,1,0,0,0,0,19.9
121,46,WIPE,1689,811,32.44,0.6756,1,-153.58,-130.04,-123.74,-162.41,-174.59,393,264,86,68,811,35,1,0,0,0,1,20.0
122,50,WIPE,1622,878,35.12,0.6488,1,-134.83,-110.33,-113.43,-151.33,-139.73,393,213,62,210,878,40,1,0,0,0,0,20.1
123,51,WIPE,1927,573,22.92,0.7708,0,-172.88,-193.15,-180.95,-161.79,-175.9,67,138,155,213,573,120,1,0,0,0,0,20.3
124,47,WIPE,1983,517,20.68,0.7932,0,-184.093,-167.76,-157.96,-189.81,-204.51,230,204,83,0,517,0,0,0,0,0,0,20.4
125,44,WIPE,1902,598,23.92,0.7608,0,-187.937,-151.65,-164.8,-198.01,-201.0,329,177,21,71,598,0,0,0,0,0,0,20.5
126,72,WIPE,1735,765,30.6,0.694,1,-141.973,-158.97,-108.17,-131.43,-186.32,230,219,194,122,765,195,0,0,0,0,1,20.7
127,43,WIPE,2149,351,14.04,0.8596,0,-198.653,-193.7,-186.3,-198.21,-211.45,131,111,72,37,351,0,1,0,0,0,0,20.9
128,52,WIPE,1661,839,33.56,0.6644,1,-173.71,-109.07,-166.52,-174.59,-180.02,556,63,41,179,839,80,0,0,1,0,1,21.0
129,43,WIPE,2129,371,14.84,0.8516,0,-193.43,-199.85,-178.6,-201.39,-200.3,67,168,48,88,371,0,0,0,0,0,0,21.1
130,40,WIPE,1835,665,26.6,0.734,0,-177.18,-160.47,-168.42,-186.65,-176.47,262,117,93,193,665,0,0,0,0,0,0,21.3
131,37,WIPE,2077,423,16.92,0.8308,0,-176.573,-212.3,-150.1,-179.87,-199.75,0,246,89,88,423,120,0,0,0,0,0,21.4
132,44,WIPE,1881,619,24.76,0.7524,0,-176.73,-163.16,-154.81,-193.42,-181.96,262,180,38,139,619,0,3,0,0,0,0,21.5
133,43,WIPE,2051,449,17.96,0.8204,0,-182.32,-213.87,-173.87,-192.52,-180.57,0,178,55,216,449,40,2,0,0,0,0,21.7
134,34,WIPE,2086,414,16.56,0.8344,0,-189.373,-201.5,-179.45,-199.07,-189.6,67,168,14,165,414,35,1,0,0,0,0,21.8
135,57,WIPE,1939,561,22.44,0.7756,0,-172.567,-190.52,-163.22,-179.26,-175.22,67,240,41,213,561,120,0,0,0,0,0,21.9
136,36,WIPE,1597,903,36.12,0.6388,1,-145.547,-76.08,-124.33,-141.93,-170.38,588,168,110,37,903,80,0,1,0,0,1,22.1
137,61,WIPE,1302,1198,47.92,0.5208,1,-135.543,-39.09,-113.19,-150.5,-142.94,818,156,79,145,1198,40,0,1,0,0,1,22.3
138,67,WIPE,1743,757,30.28,0.6972,1,-146.72,-148.6,-125.6,-166.11,-148.45,198,213,62,284,757,70,1,0,0,0,1,22.5
139,30,WIPE,2139,361,14.44,0.8556,0,-187.537,-209.72,-171.67,-202.37,-188.57,0,168,34,159,361,40,3,0,0,0,0,22.5
140,55,WIPE,2054,446,17.84,0.8216,0,-177.65,-198.84,-150.54,-195.67,-186.74,67,216,41,122,446,0,3,0,0,0,0,22.7
141,52,WIPE,1828,672,26.88,0.7312,0,-182.99,-163.15,-186.75,-191.02,-171.2,262,153,41,216,672,0,2,0,0,0,0,22.8
142,50,WIPE,2138,362,14.48,0.8552,0,-198.75,-192.84,-198.79,-198.87,-198.59,99,141,31,91,362,40,0,0,0,0,0,23.0
143,54,WIPE,1867,633,25.32,0.7468,0,-169.077,-173.66,-151.66,-179.86,-175.71,166,223,65,179,633,80,2,0,0,0,0,23.1
144,51,WIPE,2024,476,19.04,0.8096,0,-181.99,-202.06,-178.11,-177.85,-190.01,67,153,128,128,476,90,2,0,0,0,0,23.3
145,61,WIPE,1938,562,22.48,0.7752,0,-174.233,-177.65,-149.05,-180.5,-193.15,163,246,79,74,562,40,1,0,0,0,0,23.4
146,39,WIPE,2083,417,16.68,0.8332,0,-185.533,-209.58,-176.58,-197.64,-182.38,0,156,48,213,417,0,2,0,0,0,0,23.6
147,48,WIPE,2051,449,17.96,0.8204,0,-187.497,-196.05,-171.55,-198.89,-192.05,67,243,14,125,449,30,1,0,0,0,0,23.7
148,45,WIPE,1906,594,23.76,0.7624,0,-176.673,-181.18,-176.63,-174.41,-178.98,163,156,79,196,594,120,2,0,0,0,0,23.9
149,54,WIPE,2174,326,13.04,0.8696,0,-192.963,-209.89,-197.84,-189.01,-192.04,0,153,48,125,326,80,2,0,0,0,0,24.0
150,46,WIPE,2105,395,15.8,0.842,0,-180.87,-208.97,-166.27,-184.12,-192.22,0,153,100,142,395,40,0,0,0,0,0,24.1
151,50,WIPE,2164,336,13.44,0.8656,0,-191.09,-200.48,-192.03,-184.71,-196.53,67,66,75,128,336,80,2,0,0,0,0,24.3
152,40,WIPE,2133,367,14.68,0.8532,0,-186.317,-208.32,-173.22,-182.46,-203.27,0,231,65,71,367,120,0,0,0,0,0,24.4
153,60,WIPE,2151,349,13.96,0.8604,0,-189.257,-218.81,-179.56,-202.2,-186.01,0,183,7,159,349,0,1,0,0,0,0,24.5
154,47,WIPE,1981,519,20.76,0.7924,0,-185.793,-184.91,-183.71,-197.21,-176.46,134,141,31,213,519,0,0,0,0,0,0,24.7
155,48,WIPE,2174,326,13.04,0.8696,0,-187.947,-213.89,-164.49,-198.31,-201.04,0,207,45,74,326,0,0,0,0,0,0,24.8
156,57,WIPE,2048,452,18.08,0.8192,0,-192.367,-193.96,-207.61,-188.63,-180.86,67,117,72,196,452,0,1,0,0,0,0,25.0
157,46,WIPE,1978,522,20.88,0.7912,0,-185.21,-195.56,-179.81,-193.56,-182.26,67,231,48,176,522,0,0,0,0,0,0,25.1
158,55,WIPE,2055,445,17.8,0.822,0,-185.793,-176.55,-173.8,-187.43,-196.15,198,114,48,85,445,40,0,0,0,0,0,25.3
159,80,WIPE,1753,747,29.88,0.7012,0,-161.913,-127.83,-127.33,-188.98,-169.43,425,153,7,162,747,115,0,0,0,0,0,25.5
160,43,WIPE,2242,258,10.32,0.8968,0,-197.107,-201.76,-194.41,-189.45,-207.46,67,51,86,54,258,80,1,0,0,0,0,25.7
161,71,WIPE,1965,535,21.4,0.786,0,-170.94,-191.91,-164.61,-167.95,-180.26,134,180,76,145,535,205,0,0,0,0,0,25.9
162,45,WIPE,1766,734,29.36,0.7064,0,-182.137,-138.3,-173.5,-190.81,-182.1,425,156,31,122,734,0,0,0,0,0,0,26.1
163,52,WIPE,1670,830,33.2,0.668,1,-154.813,-130.99,-151.64,-170.21,-142.59,361,150,55,264,830,0,3,0,0,0,1,26.2
164,54,WIPE,2031,469,18.76,0.8124,0,-175.57,-202.75,-159.7,-175.71,-191.3,67,208,89,105,469,80,3,0,0,0,0,26.4
165,44,WIPE,2022,478,19.12,0.8088,0,-179.61,-196.69,-153.09,-197.3,-188.44,67,231,41,139,478,0,0,0,0,0,0,26.5
166,57,WIPE,1729,771,30.84,0.6916,1,-156.173,-125.15,-145.6,-162.32,-160.6,425,129,55,162,771,130,0,0,0,0,1,26.7
167,59,WIPE,1554,946,37.84,0.6216,1,-171.49,-122.57,-154.37,-166.18,-193.92,521,183,100,142,946,145,0,0,1,0,2,26.8
168,46,WIPE,2280,220,8.8,0.912,0,-194.987,-219.32,-183.92,-198.17,-202.87,0,78,34,108,220,80,1,0,0,0,0,27.0
169,48,WIPE,1956,544,21.76,0.7824,0,-177.097,-192.0,-181.35,-182.64,-167.3,67,129,58,290,544,80,1,0,0,0,0,27.1
170,50,WIPE,2216,284,11.36,0.8864,0,-195.793,-195.04,-165.59,-206.25,-215.54,99,144,7,34,284,0,1,0,0,0,0,27.3
171,40,WIPE,2235,265,10.6,0.894,0,-210.883,-182.04,-212.64,-208.22,-211.79,195,39,14,17,265,0,4,0,0,0,0,27.3
172,51,WIPE,2174,326,13.04,0.8696,0,-197.303,-199.96,-184.01,-204.59,-203.31,67,117,34,108,326,0,1,0,0,0,0,27.5
173,44,WIPE,2387,113,4.52,0.9548,0,-210.467,-218.03,-200.63,-207.99,-222.78,0,75,38,0,113,0,0,0,0,0,0,27.6
174,85,WIPE,2163,337,13.48,0.8652,0,-175.747,-204.99,-155.89,-174.76,-196.59,0,150,96,91,337,195,0,0,0,0,0,27.9
175,50,WIPE,1812,688,27.52,0.7248,0,-173.9,-157.75,-174.6,-164.55,-182.55,262,165,82,179,688,155,5,0,0,0,0,28.0
176,62,WIPE,2032,468,18.72,0.8128,0,-175.22,-192.83,-159.38,-180.85,-185.43,67,204,38,159,468,120,1,0,0,0,0,28.2
177,52,WIPE,2297,203,8.12,0.9188,0,-217.71,-202.21,-250.61,-188.66,-213.86,67,27,72,37,203,110,4,0,0,0,0,28.3
178,39,WIPE,1859,641,25.64,0.7436,0,-193.903,-126.49,-184.64,-190.88,-206.19,489,87,31,34,641,65,0,0,0,0,0,28.5
179,109,WIPE,2111,389,15.56,0.8444,0,-154.98,-183.78,-109.93,-159.58,-195.43,99,123,62,105,389,395,2,0,0,0,0,28.8
180,57,WIPE,2113,387,15.48,0.8452,0,-180.01,-207.16,-170.76,-182.21,-187.06,67,72,55,193,387,120,1,0,0,0,0,29.0
