episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
158,73,WIPE,480,420,46.67,0.5333,1,11.38,-21.89,-101.42,150.38,-14.82,162,111,42,105,420,385,3,0,0,0,1,39.7
159,54,WIPE,534,366,40.67,0.5933,1,10.477,9.03,-60.63,118.23,-26.17,162,111,51,42,366,160,0,0,0,0,1,40.0
160,42,WIPE,366,534,59.33,0.4067,1,-35.77,51.61,-59.41,38.71,-86.61,366,129,18,21,534,95,0,0,0,0,1,40.1
161,79,WIPE,627,273,30.33,0.6967,1,-273.647,-42.97,-286.88,-275.38,-258.68,81,111,81,0,273,640,1,0,0,0,0,40.4
162,91,WIPE,446,454,50.44,0.4956,1,-115.317,3.22,-158.9,33.86,-220.91,184,96,93,81,454,405,2,1,0,0,1,40.6
163,79,WIPE,57,843,93.67,0.0633,2,21.26,136.08,-58.28,119.41,2.65,687,78,78,0,843,181,4,0,0,0,2,41.0
164,88,WIPE,564,336,37.33,0.6267,1,-243.513,-17.63,-392.87,-40.63,-297.04,81,99,72,84,336,100,2,0,0,0,0,41.2
165,89,WIPE,573,327,36.33,0.6367,1,-142.86,-47.1,-215.68,-68.45,-144.45,81,96,108,42,327,133,0,0,0,0,2,41.5
166,88,WIPE,630,270,30.0,0.7,1,-284.793,-36.13,-262.65,-194.66,-397.07,81,96,72,21,270,305,0,0,0,0,1,41.8
167,86,WIPE,522,378,42.0,0.58,1,-56.417,-6.8,-212.65,39.45,3.95,81,144,90,63,378,375,1,0,0,0,2,42.1
168,99,WIPE,597,303,33.67,0.6633,1,-342.227,-30.7,-485.28,-269.3,-272.1,120,99,63,21,303,270,0,0,0,0,0,42.4
169,66,WIPE,321,579,64.33,0.3567,1,45.313,132.04,30.95,100.97,4.02,462,60,15,42,579,140,2,1,0,0,1,42.7
170,80,WIPE,342,558,62.0,0.38,1,41.683,13.52,-38.39,135.12,28.32,222,48,111,177,558,186,0,0,0,0,2,42.9
171,57,WIPE,558,342,38.0,0.62,1,25.86,54.2,18.74,88.41,-29.57,201,60,21,60,342,133,1,0,1,0,2,43.0
172,74,WIPE,603,297,33.0,0.67,1,-107.947,-8.64,-211.63,-7.15,-105.06,120,63,51,63,297,75,2,0,0,0,1,43.3
173,60,WIPE,561,339,37.67,0.6233,1,-7.687,2.88,-126.89,134.85,-31.02,198,60,60,21,339,269,0,0,0,0,2,43.6
174,73,WIPE,621,279,31.0,0.69,1,-178.29,-39.05,-223.36,-7.49,-304.02,81,114,21,63,279,0,1,0,0,0,0,43.8
175,56,WIPE,378,522,58.0,0.42,1,-17.277,93.12,-14.35,12.7,-50.18,444,48,30,0,522,80,0,0,0,0,2,43.9
176,62,WIPE,456,444,49.33,0.5067,1,-1.873,44.72,-99.31,96.63,-2.94,312,48,63,21,444,170,2,0,0,0,2,44.1
177,76,WIPE,591,309,34.33,0.6567,1,-108.61,1.03,-127.15,-38.79,-159.89,198,48,63,0,309,215,0,0,0,0,2,44.3
178,70,WIPE,567,333,37.0,0.63,1,-51.537,29.06,-120.29,59.36,-93.68,162,96,75,0,333,134,2,0,0,0,2,44.7
179,65,WIPE,306,594,66.0,0.34,2,15.98,64.84,-36.14,111.94,-27.86,534,0,18,42,594,141,1,0,0,0,1,44.8
180,56,WIPE,438,462,51.33,0.4867,1,-44.907,59.35,-109.55,77.75,-102.92,276,63,81,42,462,195,3,0,1,0,1,45.0
181,91,WIPE,339,561,62.33,0.3767,1,-8.153,74.87,2.6,-35.78,8.72,315,207,39,0,561,130,0,0,0,0,1,45.2
182,50,WIPE,321,579,64.33,0.3567,1,-48.983,108.23,-84.39,15.33,-77.89,540,30,9,0,579,50,0,0,0,0,1,45.5
183,68,WIPE,390,510,56.67,0.4333,1,35.897,41.85,-31.07,154.13,-15.37,312,159,39,0,510,295,2,0,1,0,2,45.7
184,119,WIPE,588,312,34.67,0.6533,1,-273.433,8.28,-371.48,-73.72,-375.1,120,81,69,42,312,620,7,0,1,0,1,46.0
185,142,WIPE,795,105,11.67,0.8833,0,-367.93,-15.96,-162.39,-518.01,-423.39,0,45,39,21,105,415,1,0,0,0,0,46.4
186,57,WIPE,471,429,47.67,0.5233,1,-2.67,58.04,-65.66,39.61,18.04,234,111,21,63,429,53,0,0,0,0,2,46.8
187,54,WIPE,420,480,53.33,0.4667,1,-50.45,38.28,-91.23,-1.92,-58.2,258,129,51,42,480,198,2,0,0,0,2,46.9
