episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
20,119,WIPE,396,1404,78.0,0.22,2,491.941,528.815,440.704,455.475,579.645,558,159,114,573,1404,0,4,2,0,0,2,10.6
21,363,WIPE,1578,222,12.33,0.8767,0,-376.223,319.04,-50.3,-975.29,-103.08,120,15,87,0,222,880,2,0,0,0,0,11.1
22,500,TIMEOUT,1572,228,12.67,0.8733,0,-1110.18,-51.73,-625.78,-1633.1,-1071.66,81,66,36,45,228,820,9,0,0,0,0,12.2
23,196,WIPE,1632,168,9.33,0.9067,0,-278.57,-39.23,-732.6,-64.9,-38.21,0,114,9,45,168,80,5,0,0,0,0,12.6
24,141,VICTORY,0,1800,100.0,0.0,2,402.195,-30.44,382.457,487.905,336.223,162,255,342,1041,1800,289,1,2,0,0,1,12.8
25,500,TIMEOUT,1599,201,11.17,0.8883,0,-1486.417,-51.73,-588.77,-2186.6,-1683.88,81,78,21,21,201,913,14,0,0,0,0,13.6
26,500,TIMEOUT,1317,483,26.83,0.7317,0,-1072.2,165.72,-52.5,-1382.9,-1781.2,282,147,9,45,483,755,5,0,0,0,0,14.6
27,263,WIPE,1584,216,12.0,0.88,0,-787.587,-39.71,-387.44,-866.93,-1108.39,81,63,72,0,216,360,6,0,0,0,0,15.2
28,297,WIPE,1512,288,16.0,0.84,0,-532.693,41.65,-381.79,-11.12,-1205.17,198,81,9,0,288,30,0,0,0,0,0,15.8
29,156,WIPE,1119,681,37.83,0.6217,1,-81.584,90.74,-31.141,-178.869,-34.74,321,141,69,150,681,115,2,0,0,0,1,16.2
30,500,TIMEOUT,1383,417,23.17,0.7683,0,-1515.177,-15.49,-417.88,-2049.85,-2077.8,159,177,60,21,417,915,7,0,0,0,0,17.1
31,131,VICTORY,0,1800,100.0,0.0,2,581.563,49.37,553.264,547.894,643.53,477,96,336,891,1800,63,2,0,0,1,0,17.3
32,206,VICTORY,0,1800,100.0,0.0,2,622.019,425.177,940.974,596.392,328.69,439,749,306,306,1800,210,1,1,0,0,3,17.5
33,440,WIPE,1389,411,22.83,0.7717,0,-1249.937,-29.66,-360.14,-1777.08,-1612.59,162,144,60,45,411,620,5,0,0,0,0,18.5
34,500,TIMEOUT,1536,264,14.67,0.8533,0,-932.363,-30.91,-421.22,-1283.55,-1092.32,81,99,39,45,264,635,6,0,0,0,0,19.5
35,264,VICTORY,0,1800,100.0,0.0,2,116.022,-31.19,-116.338,552.474,-88.069,243,162,816,579,1800,252,4,2,0,0,1,19.9
36,339,WIPE,1353,447,24.83,0.7517,0,-810.343,-46.05,-969.85,-236.92,-1224.26,81,177,60,129,447,80,6,0,0,0,0,20.5
37,500,TIMEOUT,1533,267,14.83,0.8517,0,-876.003,86.74,-325.81,-2246.0,-56.2,81,63,102,21,267,735,3,0,0,0,0,21.2
38,213,WIPE,107,1693,94.06,0.0594,2,1007.526,955.52,959.156,1152.219,911.203,399,174,427,693,1693,465,3,1,0,2,0,21.9
39,227,WIPE,774,1026,57.0,0.43,1,-336.108,27.14,-389.377,-118.415,-500.533,120,144,297,465,1026,495,4,0,0,0,1,22.4
40,389,WIPE,1320,480,26.67,0.7333,0,-855.09,-43.31,-317.64,-603.42,-1644.21,81,195,72,132,480,115,3,0,0,0,0,23.0
41,500,TIMEOUT,1449,351,19.5,0.805,0,-1137.12,-111.43,-551.5,-1739.4,-1120.46,81,159,0,111,351,1120,5,0,0,0,0,24.1
42,434,WIPE,1335,465,25.83,0.7417,0,-1156.877,30.7,-388.3,-1240.07,-1842.26,240,159,66,0,465,650,2,0,0,0,0,24.9
43,155,WIPE,1350,450,25.0,0.75,0,-303.733,-92.27,-428.14,-26.88,-456.18,81,48,189,132,450,630,5,0,0,0,0,25.6
44,500,TIMEOUT,1551,249,13.83,0.8617,0,-868.197,-70.77,-442.17,-1216.45,-945.97,81,63,60,45,249,1134,4,0,0,0,0,26.5
45,178,WIPE,1413,387,21.5,0.785,0,-262.487,21.13,-526.79,-205.59,-55.08,162,111,69,45,387,340,3,0,0,0,0,26.8
46,137,WIPE,402,1398,77.67,0.2233,2,545.508,528.048,507.645,550.749,578.13,663,93,192,450,1398,210,3,1,0,0,2,26.9
47,94,VICTORY,0,1800,100.0,0.0,2,1041.951,905.87,958.681,1077.992,1089.18,750,129,294,627,1800,160,1,0,0,0,0,27.0
48,500,TIMEOUT,1524,276,15.33,0.8467,0,-812.15,55.36,-575.28,-1887.05,25.88,162,63,9,42,276,765,0,0,0,0,0,27.8
49,137,VICTORY,0,1800,100.0,0.0,2,662.463,33.88,643.756,803.33,540.302,226,219,393,962,1800,223,2,0,1,1,0,28.2
50,305,WIPE,1512,288,16.0,0.84,0,-696.737,23.55,-399.09,-380.64,-1310.48,81,66,96,45,288,390,6,0,0,0,0,28.8
51,125,VICTORY,0,1800,100.0,0.0,2,618.772,390.22,680.503,773.19,402.622,402,345,474,579,1800,160,1,0,1,0,1,28.9
52,500,TIMEOUT,1389,411,22.83,0.7717,0,-1002.74,-44.19,-991.65,-1872.95,-143.62,81,81,9,240,411,965,3,0,0,0,0,29.7
53,500,TIMEOUT,1323,477,26.5,0.735,0,-1075.627,-60.16,-511.05,-1226.65,-1489.18,120,171,141,45,477,765,1,0,0,0,0,30.7
54,160,WIPE,1443,357,19.83,0.8017,0,-330.107,20.06,-680.33,-3.26,-306.73,81,81,21,174,357,0,6,0,0,0,0,31.4
55,144,VICTORY,0,1800,100.0,0.0,2,869.753,49.99,975.755,848.429,785.075,385,333,399,683,1800,180,3,1,0,1,0,31.8
56,321,WIPE,1443,357,19.83,0.8017,0,-878.913,-14.57,-531.48,-757.41,-1347.85,201,81,75,0,357,375,0,0,0,0,0,32.4
57,500,TIMEOUT,1491,309,17.17,0.8283,0,-1397.497,-18.76,-482.21,-1740.75,-1969.53,162,63,39,45,309,615,9,0,0,0,0,33.4
58,309,WIPE,1332,468,26.0,0.74,0,-961.407,-29.09,-899.6,-627.31,-1357.31,279,111,78,0,468,416,1,0,0,0,0,34.1
59,500,TIMEOUT,1620,180,10.0,0.9,0,-1526.22,-36.77,-476.56,-1775.15,-2326.95,81,81,18,0,180,855,0,0,0,0,0,35.3
60,223,WIPE,789,1011,56.17,0.4383,1,-441.835,4.12,-650.1,-307.185,-368.22,282,48,162,519,1011,490,6,1,0,0,1,36.0
61,500,TIMEOUT,1407,393,21.83,0.7817,0,-823.997,17.87,-568.79,-1928.9,25.7,120,81,18,174,393,1105,4,0,0,0,0,36.8
62,478,WIPE,1308,492,27.33,0.7267,0,-860.613,33.29,-326.43,-302.67,-1952.74,357,0,69,66,492,265,4,0,0,0,0,37.5
63,500,TIMEOUT,1524,276,15.33,0.8467,0,-593.427,219.07,-200.9,-1571.4,-7.98,81,63,0,132,276,525,2,0,0,0,0,38.4
64,196,WIPE,1023,777,43.17,0.5683,1,-333.037,-2.4,-383.53,-566.981,-48.6,240,192,234,111,777,280,2,0,0,0,2,38.9
65,500,TIMEOUT,1313,487,27.06,0.7294,0,-888.233,-44.69,-600.95,-1914.2,-149.55,81,63,55,288,487,620,5,0,0,0,0,39.7
66,277,WIPE,1413,387,21.5,0.785,0,-727.723,-53.87,-542.17,-427.03,-1213.97,81,159,147,0,387,645,2,0,0,0,0,40.3
67,125,WIPE,102,1698,94.33,0.0567,2,829.304,669.85,793.089,869.144,825.677,561,189,228,720,1698,169,1,1,0,0,3,40.6
68,239,WIPE,633,1167,64.83,0.3517,1,140.038,256.508,279.126,191.569,-50.58,438,225,393,111,1167,700,0,6,0,0,4,41.0
69,145,VICTORY,0,1800,100.0,0.0,2,596.483,33.32,680.346,472.62,636.481,240,237,345,978,1800,0,2,1,0,1,0,41.2
70,105,VICTORY,0,1800,100.0,0.0,2,935.553,757.3,922.356,997.595,886.709,603,150,321,726,1800,80,6,0,0,0,0,41.5
71,371,WIPE,1317,483,26.83,0.7317,0,-934.807,-8.84,-501.9,-1046.77,-1255.75,240,111,45,87,483,180,3,0,0,0,0,42.3
72,191,VICTORY,0,1800,100.0,0.0,2,793.645,760.751,757.737,984.796,638.402,480,282,330,708,1800,445,3,3,0,3,1,42.5
73,200,WIPE,1199,601,33.39,0.6661,1,-232.748,25.16,-206.14,-212.874,-279.229,360,63,157,21,601,670,7,0,0,0,0,42.9
74,102,VICTORY,0,1800,100.0,0.0,2,1072.085,959.36,984.989,1116.101,1115.164,804,162,270,564,1800,70,1,0,0,0,0,43.2
75,101,VICTORY,0,1800,100.0,0.0,2,1055.864,941.48,945.229,1130.17,1092.194,946,167,246,441,1800,230,5,0,0,0,0,43.4
76,196,WIPE,906,894,49.67,0.5033,1,-270.843,-11.32,-273.186,-411.932,-127.412,240,111,150,393,894,100,1,2,0,0,2,43.8
77,270,WIPE,1266,534,29.67,0.7033,0,-532.38,3.02,-302.91,-1001.78,-292.45,198,15,99,222,534,170,1,0,0,0,0,44.3
78,319,WIPE,1104,696,38.67,0.6133,1,133.106,580.61,-98.2,308.107,189.41,360,63,183,90,696,580,8,0,0,0,1,44.9
79,188,WIPE,558,1242,69.0,0.31,2,169.754,71.32,342.943,216.897,-50.58,402,441,333,66,1242,288,1,2,0,2,2,45.4
80,141,VICTORY,0,1800,100.0,0.0,2,879.621,786.761,895.9,804.693,938.27,963,63,249,525,1800,195,4,2,1,1,0,45.6
81,500,TIMEOUT,1580,220,12.22,0.8778,0,-1381.777,-53.48,-404.96,-1753.05,-1987.32,0,124,9,87,220,425,6,0,0,0,0,46.6
82,500,TIMEOUT,1668,132,7.33,0.9267,0,-1300.763,-58.71,-506.35,-2008.8,-1387.14,81,33,18,0,132,348,0,0,0,0,0,47.5
83,300,VICTORY,0,1800,100.0,0.0,2,144.032,25.5,-128.672,521.336,39.431,360,285,867,288,1800,408,1,2,0,2,0,48.4
84,500,TIMEOUT,1341,459,25.5,0.745,0,-1071.347,-28.64,-310.24,-2092.5,-811.3,162,63,60,174,459,680,2,0,0,0,0,49.4
85,212,VICTORY,0,1800,100.0,0.0,2,334.335,-11.95,237.969,441.726,323.31,201,288,357,954,1800,300,5,1,0,1,0,49.8
86,500,TIMEOUT,1377,423,23.5,0.765,0,-1258.363,-0.98,-432.09,-1635.95,-1707.05,252,0,18,153,423,765,7,0,0,0,0,50.8
87,500,TIMEOUT,1301,499,27.72,0.7228,0,-1495.5,-46.98,-522.85,-2308.55,-1655.1,106,288,60,45,499,497,4,0,0,0,0,51.9
88,267,WIPE,912,888,49.33,0.5067,1,-471.768,-33.79,-402.8,-579.22,-433.284,81,129,432,246,888,520,1,0,0,0,3,52.5
89,500,TIMEOUT,1323,477,26.5,0.735,0,-1111.943,-81.69,-487.43,-2275.65,-572.75,81,375,0,21,477,690,2,0,0,0,0,53.3
90,431,WIPE,1395,405,22.5,0.775,0,-1115.19,-42.81,-492.67,-891.4,-1961.5,81,66,126,132,405,490,5,0,0,0,0,54.2
91,500,TIMEOUT,555,1245,69.17,0.3083,2,159.385,23.16,331.733,233.564,-87.141,318,81,402,444,1245,235,3,0,0,0,1,54.5
92,199,VICTORY,0,1800,100.0,0.0,2,368.309,-4.41,300.611,760.87,43.446,399,408,471,522,1800,360,8,1,0,0,1,54.8
93,500,TIMEOUT,1317,483,26.83,0.7317,0,-768.7,55.58,-762.02,-1527.9,-16.18,243,81,69,90,483,855,4,0,0,0,0,55.6
94,257,WIPE,1425,375,20.83,0.7917,0,-419.367,-78.81,-635.32,83.04,-705.82,81,129,30,135,375,160,2,0,0,0,0,56.0
95,157,WIPE,157,1643,91.28,0.0872,2,676.424,826.699,654.666,705.718,668.889,840,245,177,381,1643,104,6,1,1,0,1,56.3
96,500,TIMEOUT,1263,537,29.83,0.7017,0,-1305.323,8.8,-391.17,-1748.05,-1776.75,324,144,69,0,537,560,5,0,0,0,0,57.3
97,196,WIPE,924,876,48.67,0.5133,1,-320.757,-56.93,-370.48,-214.818,-376.972,201,195,261,219,876,230,2,0,0,0,2,58.0
98,500,TIMEOUT,1531,269,14.94,0.8506,0,-895.02,-47.85,-452.31,-2038.6,-194.15,81,68,99,21,269,588,5,0,0,0,0,58.7
99,500,TIMEOUT,1371,429,23.83,0.7617,0,-1112.797,-40.81,-547.07,-1874.45,-916.87,201,48,48,132,429,490,4,0,0,0,0,59.6
100,304,WIPE,707,1093,60.72,0.3928,1,-275.655,36.42,-113.246,-276.136,-437.582,346,255,294,198,1093,705,3,3,0,0,4,60.1
101,130,VICTORY,0,1800,100.0,0.0,2,786.129,452.292,905.005,848.974,604.409,519,378,324,579,1800,258,5,0,1,1,0,60.6
102,162,WIPE,987,813,45.17,0.5483,1,-30.145,-31.1,-60.162,-38.732,8.46,120,174,231,288,813,350,4,0,0,0,2,60.9
103,226,VICTORY,0,1800,100.0,0.0,2,318.825,-42.94,-17.006,572.179,401.304,240,417,366,777,1800,296,4,1,0,1,0,61.3
104,397,WIPE,1275,525,29.17,0.7083,0,-867.36,-48.15,-472.79,-1327.82,-801.47,81,243,69,132,525,595,5,0,0,0,0,62.0
105,175,VICTORY,0,1800,100.0,0.0,2,747.616,49.34,752.117,808.234,682.499,346,348,398,708,1800,515,2,1,0,2,1,62.3
106,500,TIMEOUT,1521,279,15.5,0.845,0,-1387.523,6.04,-333.64,-2214.55,-1614.38,198,81,0,0,279,445,4,0,0,0,0,63.3
107,221,WIPE,846,954,53.0,0.47,1,-378.847,-12.74,-503.31,-121.35,-511.88,198,96,276,384,954,355,5,0,0,0,2,63.9
108,249,VICTORY,0,1800,100.0,0.0,2,129.924,25.68,-91.419,252.618,228.574,240,300,480,780,1800,465,6,2,1,1,1,64.4
109,377,WIPE,1337,463,25.72,0.7428,0,-206.17,393.42,-109.46,189.72,-698.77,162,129,85,87,463,320,7,0,0,0,0,65.0
110,500,TIMEOUT,1599,201,11.17,0.8883,0,-1217.257,-38.43,-480.01,-1874.95,-1296.81,81,30,0,90,201,1245,3,0,0,0,0,66.0
111,195,VICTORY,0,1800,100.0,0.0,2,568.355,16.15,498.778,804.504,401.784,243,417,432,708,1800,480,3,1,1,1,0,66.4
112,181,WIPE,222,1578,87.67,0.1233,2,295.51,16.93,340.173,330.598,215.759,399,144,429,606,1578,105,1,2,0,1,2,66.7
113,115,VICTORY,0,1800,100.0,0.0,2,1090.927,975.417,933.837,1263.789,1075.155,747,141,339,573,1800,305,6,0,0,0,0,67.0
114,389,WIPE,1542,258,14.33,0.8567,0,-799.57,-21.43,-413.58,-455.77,-1529.36,81,33,78,66,258,550,6,0,0,0,0,67.6
115,271,WIPE,1275,525,29.17,0.7083,0,-649.34,-61.78,-304.75,-507.72,-1135.55,120,147,171,87,525,815,7,0,0,0,0,68.3
116,347,WIPE,1437,363,20.17,0.7983,0,-748.593,-35.58,-496.27,-1199.02,-550.49,120,114,18,111,363,550,6,0,0,0,0,68.9
117,197,WIPE,90,1710,95.0,0.05,2,501.867,223.93,525.578,513.633,466.391,558,300,438,414,1710,560,0,3,1,2,3,69.1
118,93,VICTORY,0,1800,100.0,0.0,2,1032.553,957.54,1001.448,1085.029,1011.182,798,81,297,624,1800,115,5,0,0,0,0,69.2
119,113,VICTORY,0,1800,100.0,0.0,2,1046.376,1002.79,955.829,1057.012,1126.286,816,147,228,609,1800,100,0,0,0,0,0,69.4
120,500,TIMEOUT,1410,390,21.67,0.7833,0,-1314.677,-30.93,-428.97,-2268.85,-1246.21,81,96,39,174,390,920,5,0,0,0,0,70.3
121,169,WIPE,399,1401,77.83,0.2217,2,153.609,17.53,282.103,119.099,59.626,363,144,378,516,1401,160,3,2,0,0,2,70.7
122,87,VICTORY,0,1800,100.0,0.0,2,1056.001,967.21,1048.644,1129.213,990.146,876,135,303,486,1800,135,1,0,0,0,0,70.8
123,151,WIPE,1086,714,39.67,0.6033,1,-21.255,56.97,-127.366,65.26,-1.66,279,222,102,111,714,240,6,0,0,0,2,71.0
124,278,WIPE,1083,717,39.83,0.6017,1,-639.886,-34.05,-647.05,-507.456,-765.151,201,162,204,150,717,440,3,0,0,0,1,71.6
125,229,WIPE,714,1086,60.33,0.3967,1,-417.895,-53.43,-511.006,-189.56,-553.121,159,303,81,543,1086,730,2,0,0,0,2,72.1
126,168,WIPE,975,825,45.83,0.5417,1,-312.058,-25.2,-341.413,-123.448,-471.314,162,144,234,285,825,400,4,0,0,0,1,72.6
127,109,VICTORY,0,1800,100.0,0.0,2,822.909,235.254,877.325,808.785,782.617,516,363,321,600,1800,80,2,2,0,1,0,72.8
128,171,VICTORY,0,1800,100.0,0.0,2,489.911,6.58,514.991,688.403,266.339,360,406,459,575,1800,320,5,1,0,1,0,73.0
129,500,TIMEOUT,1422,378,21.0,0.79,0,-891.367,121.42,-180.07,-2144.1,-349.93,162,114,81,21,378,945,1,0,0,0,0,73.8
130,500,TIMEOUT,1518,282,15.67,0.8433,0,-651.85,206.41,-20.63,-1922.0,-12.92,0,132,39,111,282,945,0,0,0,0,0,74.7
131,224,WIPE,1023,777,43.17,0.5683,1,-573.548,43.76,-295.95,-616.832,-807.863,438,33,153,153,777,105,1,0,0,0,1,75.1
132,238,WIPE,1116,684,38.0,0.62,1,-590.713,-70.21,-750.6,-469.531,-552.008,81,210,264,129,684,595,3,0,0,0,1,75.6
133,411,WIPE,1497,303,16.83,0.8317,0,-1132.207,-63.84,-709.39,-1008.38,-1678.85,0,180,102,21,303,595,1,0,0,0,0,76.3
134,500,TIMEOUT,1187,613,34.06,0.6594,1,-1369.288,6.53,-444.16,-1736.481,-1927.224,343,15,84,171,613,914,6,0,0,0,0,77.5
135,500,TIMEOUT,1325,475,26.39,0.7361,0,-1154.873,-31.81,-498.78,-1757.05,-1208.79,81,48,148,198,475,900,6,0,0,0,0,78.5
136,119,WIPE,1040,760,42.22,0.5778,1,154.379,189.08,198.448,159.104,105.585,399,222,118,21,760,80,4,0,0,0,2,78.7
137,500,TIMEOUT,1302,498,27.67,0.7233,0,-304.48,419.53,-13.53,-884.95,-14.96,240,129,21,108,498,1115,3,0,0,0,0,79.3
138,118,WIPE,471,1329,73.83,0.2617,2,705.848,761.603,748.929,742.519,626.094,561,126,237,405,1329,240,1,3,0,1,0,79.5
139,500,TIMEOUT,1272,528,29.33,0.7067,0,-1024.493,288.25,-89.1,-1875.6,-1108.78,201,114,192,21,528,925,3,0,0,0,0,80.3
140,151,VICTORY,0,1800,100.0,0.0,2,847.955,421.383,1024.097,832.508,687.261,679,96,321,704,1800,435,3,2,1,1,1,80.9
141,338,WIPE,1347,453,25.17,0.7483,0,-889.283,-1.05,-341.68,-896.28,-1429.89,279,63,90,21,453,380,3,0,0,0,0,81.7
142,203,VICTORY,0,1800,100.0,0.0,2,387.615,26.28,288.617,454.485,419.743,198,240,438,924,1800,285,6,0,0,1,0,82.0
143,435,WIPE,1302,498,27.67,0.7233,0,-1027.423,-18.14,-660.38,-969.36,-1452.53,162,96,108,132,498,330,2,0,0,0,0,82.8
144,266,WIPE,1143,657,36.5,0.635,1,-763.01,-73.19,-683.34,-486.117,-1119.572,81,129,339,108,657,608,1,0,0,0,0,83.3
145,95,VICTORY,0,1800,100.0,0.0,2,1027.224,1003.043,1147.716,986.525,947.429,1053,174,237,336,1800,115,0,0,0,1,0,83.6
146,112,VICTORY,0,1800,100.0,0.0,2,977.505,417.866,974.247,964.188,994.08,480,252,336,732,1800,80,1,1,2,0,1,83.8
147,187,WIPE,810,990,55.0,0.45,1,83.794,281.48,-122.06,183.2,190.241,201,33,303,453,990,295,9,0,0,0,2,84.1
148,500,TIMEOUT,1385,415,23.06,0.7694,0,-883.91,-56.66,-476.0,-1594.55,-581.18,226,78,27,84,415,965,6,0,0,0,0,85.1
149,334,WIPE,818,982,54.56,0.4544,1,-562.229,-92.57,-276.11,-689.917,-720.659,187,111,381,303,982,865,6,0,0,0,2,85.7
150,161,VICTORY,0,1800,100.0,0.0,2,1030.118,413.463,946.873,1175.836,967.643,441,217,348,794,1800,380,4,2,0,1,1,86.0
151,222,WIPE,1287,513,28.5,0.715,0,-527.46,-13.55,-565.77,-739.42,-277.19,81,114,120,198,513,503,9,0,0,0,0,86.3
152,94,VICTORY,0,1800,100.0,0.0,2,897.474,778.92,997.878,887.644,806.9,636,216,303,645,1800,35,3,0,0,0,0,86.4
153,181,WIPE,12,1788,99.33,0.0067,2,469.104,204.67,559.729,516.673,330.91,360,318,426,684,1788,400,3,1,1,2,1,86.7
154,89,VICTORY,0,1800,100.0,0.0,2,1020.509,1002.52,976.524,1042.889,1042.115,897,66,234,603,1800,0,1,0,0,0,0,86.9
155,109,VICTORY,0,1800,100.0,0.0,2,951.071,965.92,841.645,1059.247,952.322,963,15,276,546,1800,145,2,0,0,0,0,87.1
156,500,TIMEOUT,1446,354,19.67,0.8033,0,-1172.417,-55.93,-353.45,-2122.95,-1040.85,81,141,21,111,354,570,2,0,0,0,0,87.9
157,93,VICTORY,0,1800,100.0,0.0,2,882.174,734.54,659.457,1031.365,955.699,664,159,276,701,1800,216,2,0,0,0,0,88.4
158,103,WIPE,789,1011,56.17,0.4383,1,138.262,197.94,76.036,215.725,123.025,363,270,72,306,1011,80,7,0,1,0,2,88.5
159,500,TIMEOUT,1310,490,27.22,0.7278,0,-1181.563,-9.5,-459.49,-1416.75,-1668.45,282,33,67,108,490,710,2,0,0,0,0,89.4
160,197,WIPE,567,1233,68.5,0.315,2,446.342,695.25,413.733,586.625,338.667,237,339,276,381,1233,320,3,0,0,0,1,89.9
161,123,VICTORY,0,1800,100.0,0.0,2,1135.527,1104.139,1124.141,1175.455,1106.986,957,159,228,456,1800,110,1,1,0,0,1,90.1
162,317,WIPE,1278,522,29.0,0.71,0,-900.983,-2.05,-822.2,-541.58,-1339.17,201,162,159,0,522,1120,3,0,0,0,0,90.7
163,500,TIMEOUT,1350,450,25.0,0.75,0,-1210.47,2.48,-459.12,-888.44,-2283.85,226,101,102,21,450,296,4,0,0,0,0,91.5
164,113,WIPE,906,894,49.67,0.5033,1,119.176,157.04,36.935,257.153,63.44,438,279,111,66,894,195,3,0,0,0,3,91.8
165,123,VICTORY,0,1800,100.0,0.0,2,1059.677,931.29,972.484,1140.786,1065.761,603,134,319,744,1800,190,4,0,0,1,0,92.0
166,246,VICTORY,0,1800,100.0,0.0,2,456.572,40.04,501.129,527.881,340.708,318,351,423,708,1800,669,4,2,0,2,3,92.4
167,174,VICTORY,0,1800,100.0,0.0,2,649.636,60.98,772.577,622.694,553.637,480,342,285,693,1800,35,0,2,0,1,0,92.6
168,500,TIMEOUT,1317,483,26.83,0.7317,0,-1198.747,4.0,-303.85,-1308.5,-1983.89,198,81,51,153,483,1180,5,0,0,0,0,93.6
169,124,WIPE,510,1290,71.67,0.2833,2,554.861,484.933,629.802,506.856,527.925,561,273,171,285,1290,45,1,1,3,0,3,93.9
170,200,WIPE,1092,708,39.33,0.6067,1,-391.334,-55.05,-509.35,-366.23,-298.422,81,33,240,354,708,425,6,0,0,0,1,94.3
171,147,VICTORY,0,1800,100.0,0.0,2,772.275,397.23,944.77,730.553,641.501,600,291,249,660,1800,125,2,2,0,1,1,94.5
172,192,WIPE,203,1597,88.72,0.1128,2,465.432,445.75,496.208,476.846,423.241,279,321,445,552,1597,456,8,2,1,1,3,94.8
173,168,WIPE,1002,798,44.33,0.5567,1,173.915,379.36,-106.04,461.643,166.141,360,129,222,87,798,335,4,1,0,0,1,95.1
174,500,TIMEOUT,1572,228,12.67,0.8733,0,-1398.98,-21.21,-427.13,-2325.65,-1444.16,81,81,0,66,228,665,1,0,0,0,0,96.3
175,500,TIMEOUT,1296,504,28.0,0.72,0,-1300.193,18.83,-464.72,-1743.95,-1691.91,321,78,39,66,504,610,4,0,0,0,0,97.2
176,198,WIPE,1005,795,44.17,0.5583,1,405.415,744.8,278.181,552.784,385.278,243,195,228,129,795,605,1,6,0,0,2,97.7
177,141,WIPE,657,1143,63.5,0.365,1,114.086,209.42,172.83,214.43,-45.0,516,441,99,87,1143,240,2,1,0,0,3,97.9
178,149,VICTORY,0,1800,100.0,0.0,2,1075.095,1045.377,1096.104,1144.843,984.34,558,249,315,678,1800,360,3,2,0,3,0,98.1
179,83,VICTORY,0,1800,100.0,0.0,2,1063.481,963.44,1003.942,1163.476,1023.026,912,63,282,543,1800,160,1,0,0,0,0,98.2
180,500,TIMEOUT,1368,432,24.0,0.76,0,-989.43,-60.95,-416.56,-1684.75,-866.98,81,66,42,243,432,835,2,0,0,0,0,99.0
