episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
29,54,WIPE,304,1196,79.73,0.2027,2,93.413,162.38,212.47,61.86,5.91,649,374,40,133,1196,195,2,2,1,0,2,6.4
30,75,WIPE,644,856,57.07,0.4293,1,143.443,74.42,130.47,291.46,8.4,496,218,47,95,856,574,5,1,1,0,2,6.6
31,63,WIPE,407,1093,72.87,0.2713,2,58.01,108.58,69.78,108.01,-3.76,723,187,7,176,1093,238,4,0,2,0,3,6.8
32,59,WIPE,446,1054,70.27,0.2973,2,94.457,48.47,172.92,51.72,58.73,227,392,73,362,1054,130,6,0,0,0,1,6.9
33,61,WIPE,652,848,56.53,0.4347,1,84.627,6.73,193.0,47.44,13.44,79,569,29,171,848,110,3,0,1,0,2,7.4
34,49,WIPE,817,683,45.53,0.5447,1,73.227,4.2,154.32,56.06,9.3,79,426,40,138,683,130,4,0,0,0,2,7.6
35,48,WIPE,717,783,52.2,0.478,1,108.303,31.98,133.53,185.0,6.38,227,392,45,119,783,395,5,0,0,0,2,7.9
36,64,WIPE,264,1236,82.4,0.176,2,127.047,63.66,197.77,132.86,50.51,479,379,45,333,1236,275,4,0,0,0,4,8.2
37,71,WIPE,315,1185,79.0,0.21,2,104.267,53.55,150.9,144.28,17.62,274,483,33,395,1185,290,5,0,2,0,2,8.5
38,47,WIPE,700,800,53.33,0.4667,1,92.137,28.8,90.14,177.04,9.23,202,306,73,219,800,368,7,0,1,0,2,9.0
39,79,WIPE,445,1055,70.33,0.2967,2,121.793,81.51,180.32,239.39,-54.33,612,400,0,43,1055,479,7,0,4,0,2,9.4
40,45,VICTORY,0,1500,100.0,0.0,2,1087.133,1232.35,1079.55,1173.95,1007.9,1404,18,59,19,1500,351,7,0,2,0,0,9.6
41,43,WIPE,577,923,61.53,0.3847,1,81.4,45.97,137.78,70.24,36.18,385,405,0,133,923,130,6,0,0,0,1,9.9
42,64,WIPE,399,1101,73.4,0.266,2,141.38,109.02,246.47,134.63,43.04,373,467,80,181,1101,275,9,1,1,0,2,10.2
43,42,WIPE,749,751,50.07,0.4993,1,66.5,76.15,109.99,61.16,28.35,427,143,38,143,751,145,3,0,0,0,2,10.5
44,75,WIPE,622,878,58.53,0.4147,1,220.787,-3.1,233.46,395.6,33.3,0,636,66,176,878,720,6,0,0,0,2,10.8
45,89,WIPE,640,860,57.33,0.4267,1,216.617,-1.79,271.22,372.06,6.57,0,543,160,157,860,725,3,0,1,0,2,11.1
46,45,WIPE,683,817,54.47,0.4553,1,83.22,56.32,88.36,141.66,19.64,269,270,59,219,817,305,4,0,1,0,2,11.3
47,51,WIPE,696,804,53.6,0.464,1,125.227,31.6,158.9,191.5,25.28,244,270,66,224,804,385,7,0,0,0,2,11.5
48,104,WIPE,129,1371,91.4,0.086,2,193.087,3.73,341.17,188.99,49.1,158,797,59,357,1371,403,5,0,1,0,2,12.2
49,45,WIPE,620,880,58.67,0.4133,1,67.393,48.49,31.86,126.43,43.89,385,286,71,138,880,310,5,0,2,0,2,12.5
50,83,WIPE,253,1247,83.13,0.1687,2,158.637,62.17,218.18,201.24,56.49,570,449,47,181,1247,420,11,0,2,0,2,12.9
51,64,WIPE,600,900,60.0,0.4,1,112.033,-8.06,164.57,123.53,48.0,79,374,104,343,900,200,7,0,1,0,2,13.2
52,47,WIPE,653,847,56.47,0.4353,1,84.39,59.57,133.34,106.24,13.59,367,397,26,57,847,181,8,0,0,0,2,13.7
53,51,WIPE,748,752,50.13,0.4987,1,70.863,43.49,125.4,38.02,49.17,195,236,21,300,752,160,8,1,1,0,2,14.0
54,129,WIPE,865,635,42.33,0.5767,1,273.817,45.3,301.53,500.62,19.3,385,70,28,152,635,745,4,5,1,0,3,14.4
55,77,WIPE,675,825,55.0,0.45,1,109.507,114.13,247.44,68.14,12.94,190,452,69,114,825,160,6,2,0,0,2,14.7
56,63,WIPE,1048,452,30.13,0.6987,1,64.537,1.91,135.28,25.45,32.88,79,340,33,0,452,80,4,0,0,0,1,15.1
57,49,WIPE,790,710,47.33,0.5267,1,71.473,65.52,72.64,142.32,-0.54,380,140,71,119,710,370,5,0,2,0,1,15.2
58,42,VICTORY,0,1500,100.0,0.0,2,1160.113,124.68,1175.78,1195.08,1109.48,644,213,125,518,1500,240,3,0,0,0,0,15.3
59,54,WIPE,836,664,44.27,0.5573,1,65.407,1.69,141.07,9.21,45.94,0,436,33,195,664,30,5,0,0,0,1,15.5
60,98,WIPE,599,901,60.07,0.3993,1,222.087,5.6,327.71,303.43,35.12,0,623,40,238,901,360,4,3,0,0,2,15.8
61,73,WIPE,467,1033,68.87,0.3113,2,132.973,33.92,184.18,169.92,44.82,195,413,106,319,1033,310,6,0,1,0,3,16.2
62,74,WIPE,441,1059,70.6,0.294,2,112.897,103.21,253.97,72.96,11.76,617,416,26,0,1059,85,2,1,0,0,2,16.4
63,52,WIPE,491,1009,67.27,0.3273,2,54.45,80.73,53.39,104.93,5.03,538,286,85,100,1009,200,2,0,1,0,2,16.6
64,59,WIPE,439,1061,70.73,0.2927,2,83.47,79.96,110.82,114.44,25.15,691,187,7,176,1061,336,5,0,1,0,3,16.8
65,61,VICTORY,0,1500,100.0,0.0,2,479.377,68.08,188.9,1201.79,47.44,654,411,45,390,1500,395,8,1,3,0,2,17.3
66,68,WIPE,632,868,57.87,0.4213,1,-9.903,102.36,-59.67,26.3,3.66,802,0,47,19,868,60,4,0,1,0,3,17.5
67,67,WIPE,656,844,56.27,0.4373,1,164.813,-20.14,180.14,275.85,38.45,0,540,118,186,844,585,6,0,1,0,1,17.8
68,58,WIPE,648,852,56.8,0.432,1,109.997,19.13,97.33,201.88,30.78,269,195,26,362,852,425,6,0,2,0,2,18.0
69,46,WIPE,454,1046,69.73,0.3027,2,58.803,82.13,103.75,52.48,20.18,533,330,26,157,1046,110,5,0,1,0,1,18.2
70,111,WIPE,477,1023,68.2,0.318,2,210.457,65.46,312.09,288.6,30.68,269,473,0,281,1023,325,4,3,1,0,2,18.9
71,90,WIPE,765,735,49.0,0.51,1,71.717,-7.87,67.51,121.02,26.62,158,387,38,152,735,320,9,0,0,0,1,19.3
72,69,WIPE,949,551,36.73,0.6327,1,80.67,-24.97,172.32,61.59,8.1,0,449,40,62,551,145,5,0,0,0,1,19.6
73,45,WIPE,228,1272,84.8,0.152,2,136.227,55.96,149.26,167.96,91.46,472,83,179,538,1272,331,7,0,0,0,0,20.0
74,73,WIPE,540,960,64.0,0.36,1,160.253,9.64,182.88,272.09,25.79,116,600,87,157,960,567,5,0,2,0,2,20.2
75,75,WIPE,260,1240,82.67,0.1733,2,158.28,67.14,170.79,268.16,35.89,464,589,87,100,1240,500,3,0,0,0,2,20.5
76,48,WIPE,848,652,43.47,0.5653,1,43.067,49.64,36.93,91.13,1.14,385,75,59,133,652,140,4,0,1,0,2,20.7
77,77,WIPE,828,672,44.8,0.552,1,89.053,17.39,153.41,112.46,1.29,190,444,19,19,672,260,6,0,1,0,1,20.9
78,72,WIPE,517,983,65.53,0.3447,2,168.757,-5.02,192.39,266.19,47.69,79,574,106,224,983,635,3,0,3,0,2,21.5
79,79,WIPE,259,1241,82.73,0.1727,2,121.99,50.69,220.32,107.41,38.24,385,533,33,290,1241,225,5,0,1,0,1,21.8
80,73,WIPE,756,744,49.6,0.504,1,135.417,42.78,133.48,223.31,49.46,422,192,73,57,744,445,10,0,0,0,2,22.1
81,68,WIPE,430,1070,71.33,0.2867,2,191.837,69.03,267.13,249.2,59.18,464,373,71,162,1070,395,8,1,0,0,2,22.4
82,70,WIPE,560,940,62.67,0.3733,1,117.11,39.9,132.51,245.35,-26.53,459,296,71,114,940,460,6,0,3,0,2,22.8
83,64,WIPE,572,928,61.87,0.3813,1,115.967,50.99,137.17,176.25,34.48,306,356,85,181,928,341,8,0,0,0,3,23.0
84,61,WIPE,365,1135,75.67,0.2433,2,122.417,45.53,149.6,220.4,-2.75,570,400,127,38,1135,445,2,0,2,0,2,23.2
85,89,WIPE,612,888,59.2,0.408,1,174.207,23.36,131.32,343.42,47.88,232,306,26,324,888,751,7,0,1,0,4,23.6
86,43,WIPE,381,1119,74.6,0.254,2,64.097,98.21,84.28,77.93,30.08,649,223,66,181,1119,145,6,0,1,0,2,23.9
87,56,WIPE,379,1121,74.73,0.2527,2,119.337,66.29,191.85,107.52,58.64,343,438,40,300,1121,230,6,0,0,0,1,24.1
88,49,WIPE,285,1215,81.0,0.19,2,60.393,92.32,79.62,76.93,24.63,686,299,78,152,1215,145,5,0,2,0,2,24.3
89,81,WIPE,686,814,54.27,0.4573,1,171.76,-22.53,193.6,292.42,29.26,0,457,66,291,814,610,4,0,1,0,3,24.7
90,62,WIPE,911,589,39.27,0.6073,1,91.53,18.7,137.03,102.29,35.27,232,288,7,62,589,210,11,0,0,0,1,24.9
91,59,WIPE,700,800,53.33,0.4667,1,83.897,38.27,108.82,139.05,3.82,434,226,7,133,800,265,7,0,2,0,1,25.3
92,57,WIPE,273,1227,81.8,0.182,2,153.863,151.24,211.04,157.76,92.79,686,244,78,219,1227,355,7,1,0,0,2,25.5
93,48,WIPE,829,671,44.73,0.5527,1,18.543,101.04,-33.37,54.81,34.19,538,0,33,100,671,115,4,0,0,0,2,25.7
94,56,WIPE,743,757,50.47,0.4953,1,135.693,16.09,174.05,213.44,19.59,79,452,78,148,757,400,6,0,0,0,1,25.9
95,101,WIPE,245,1255,83.67,0.1633,2,188.41,18.11,310.9,190.56,63.77,153,745,52,305,1255,395,8,0,0,0,2,26.3
96,54,WIPE,502,998,66.53,0.3347,2,78.983,69.1,102.07,133.86,1.02,496,405,54,43,998,235,6,0,0,0,2,26.8
97,56,WIPE,273,1227,81.8,0.182,2,122.897,105.6,117.15,240.45,11.09,728,418,19,62,1227,465,6,0,0,0,1,27.0
98,46,WIPE,669,831,55.4,0.446,1,114.617,50.6,131.05,209.55,3.25,343,348,78,62,831,445,8,0,1,0,2,27.2
99,60,WIPE,700,800,53.33,0.4667,1,135.943,1.76,171.51,224.01,12.31,79,462,59,200,800,410,5,0,1,0,2,27.5
100,80,WIPE,406,1094,72.93,0.2707,2,129.627,13.25,261.81,112.13,14.94,158,708,104,124,1094,300,7,0,2,0,0,27.8
101,74,WIPE,390,1110,74.0,0.26,2,171.07,160.22,280.57,206.72,25.92,533,356,59,162,1110,430,6,2,1,0,2,28.4
102,53,WIPE,502,998,66.53,0.3347,2,55.317,96.51,63.98,108.86,-6.89,802,65,45,86,998,266,2,0,2,0,1,28.6
103,71,WIPE,257,1243,82.87,0.1713,2,163.25,65.67,216.7,221.16,51.89,496,509,14,224,1243,415,6,0,0,0,1,28.8
104,68,WIPE,261,1239,82.6,0.174,2,147.963,69.17,185.83,202.63,55.43,496,327,73,343,1239,355,10,0,2,0,0,29.1
105,75,WIPE,670,830,55.33,0.4467,1,132.76,51.19,149.06,172.83,76.39,269,304,0,257,830,360,11,0,0,0,2,29.6
106,56,WIPE,570,930,62.0,0.38,1,88.39,76.98,137.15,119.68,8.34,496,296,52,86,930,285,6,0,1,0,2,29.8
107,72,WIPE,217,1283,85.53,0.1447,2,121.78,86.36,179.89,148.8,36.65,599,462,84,138,1283,260,12,0,0,0,2,30.1
108,81,WIPE,361,1139,75.93,0.2407,2,119.683,86.02,166.5,157.92,34.63,612,322,19,186,1139,283,6,0,1,0,2,30.4
109,77,WIPE,328,1172,78.13,0.2187,2,170.283,9.99,294.54,184.86,31.45,79,748,102,243,1172,355,7,0,1,0,1,31.0
110,62,WIPE,420,1080,72.0,0.28,2,134.047,87.69,188.79,195.37,17.98,612,314,40,114,1080,346,5,0,1,0,2,31.3
111,94,WIPE,305,1195,79.67,0.2033,2,203.227,89.43,268.07,289.43,52.18,538,467,66,124,1195,455,11,1,0,0,3,31.6
112,46,WIPE,533,967,64.47,0.3553,1,61.387,101.78,77.55,100.68,5.93,570,309,7,81,967,225,5,0,1,0,2,31.8
113,82,WIPE,179,1321,88.07,0.1193,2,156.023,147.08,147.89,319.84,0.34,918,273,73,57,1321,690,15,0,3,0,1,32.3
114,69,WIPE,336,1164,77.6,0.224,2,133.233,92.14,170.32,211.54,17.84,844,130,47,143,1164,440,8,0,2,0,1,32.6
115,75,WIPE,674,826,55.07,0.4493,1,91.783,74.28,48.56,214.13,12.66,575,39,26,186,826,475,7,0,1,0,3,32.9
116,64,VICTORY,0,1500,100.0,0.0,2,508.033,1132.61,1169.06,278.27,76.77,955,148,73,324,1500,530,7,0,1,0,1,33.2
117,100,WIPE,882,618,41.2,0.588,1,190.587,-17.65,247.31,320.21,4.24,0,423,33,162,618,577,8,1,0,0,1,33.8
118,51,WIPE,396,1104,73.6,0.264,2,111.237,86.31,157.2,141.14,35.37,623,343,38,100,1104,315,8,0,1,0,1,34.0
119,68,WIPE,468,1032,68.8,0.312,2,93.273,81.39,140.73,141.93,-2.84,538,361,52,81,1032,387,5,0,2,0,3,34.3
120,84,WIPE,683,817,54.47,0.4553,1,147.22,40.47,161.47,252.67,27.52,274,322,78,143,817,446,13,0,0,0,1,34.7
121,49,WIPE,525,975,65.0,0.35,1,76.31,83.61,101.02,101.05,26.86,570,265,40,100,975,185,7,0,1,0,2,35.1
122,79,WIPE,700,800,53.33,0.4667,1,163.513,31.84,186.23,301.72,2.59,306,392,40,62,800,595,5,1,1,0,2,35.4
123,56,WIPE,1102,398,26.53,0.7347,0,128.217,-11.65,133.32,251.56,-0.23,0,262,74,62,398,539,12,0,0,0,0,35.6
124,118,WIPE,496,1004,66.93,0.3307,2,225.353,68.69,237.99,441.53,-3.46,459,348,59,138,1004,961,7,1,1,0,5,36.1
125,89,WIPE,435,1065,71.0,0.29,2,156.483,20.99,238.12,213.79,17.54,232,608,92,133,1065,480,11,0,2,0,2,36.8
126,76,WIPE,276,1224,81.6,0.184,2,170.703,55.21,163.45,282.43,66.23,417,439,101,267,1224,585,5,0,1,0,3,37.1
127,96,WIPE,412,1088,72.53,0.2747,2,211.857,97.86,319.74,231.05,84.78,464,431,26,167,1088,235,10,3,1,0,1,37.5
128,66,WIPE,286,1214,80.93,0.1907,2,137.27,71.75,181.05,200.06,30.7,538,457,95,124,1214,440,6,0,2,0,2,37.9
129,46,WIPE,750,750,50.0,0.5,1,83.79,27.13,99.35,127.73,24.29,252,234,78,186,750,240,3,0,0,0,2,38.1
130,75,WIPE,513,987,65.8,0.342,2,159.643,91.76,192.56,264.71,21.66,575,265,71,76,987,465,6,2,1,0,2,38.3
131,99,WIPE,174,1326,88.4,0.116,2,260.77,84.65,404.52,290.84,86.95,311,753,62,200,1326,485,13,1,0,0,2,38.7
132,77,WIPE,405,1095,73.0,0.27,2,165.82,117.81,249.44,228.76,19.26,533,514,29,19,1095,381,9,1,2,0,2,39.2
133,67,WIPE,895,605,40.33,0.5967,1,114.64,-15.41,212.94,112.61,18.37,0,412,26,167,605,325,10,0,0,0,1,39.4
134,50,WIPE,603,897,59.8,0.402,1,51.027,52.07,70.91,86.81,-4.64,538,226,52,81,897,200,4,0,1,0,2,39.6
135,77,WIPE,446,1054,70.27,0.2973,2,158.32,81.8,247.74,215.45,11.77,459,595,0,0,1054,400,2,1,1,0,2,39.9
136,70,WIPE,337,1163,77.53,0.2247,2,110.303,93.93,216.51,120.7,-6.3,716,447,0,0,1163,135,3,1,2,0,1,40.3
137,61,WIPE,159,1341,89.4,0.106,2,119.963,119.87,169.6,197.07,-6.78,918,278,40,105,1341,456,8,0,1,0,2,40.5
138,94,WIPE,427,1073,71.53,0.2847,2,140.417,134.72,102.07,291.32,27.86,821,83,55,114,1073,606,12,0,0,0,2,40.8
139,93,WIPE,435,1065,71.0,0.29,2,202.023,32.28,248.68,325.25,32.14,269,587,47,162,1065,651,13,0,2,0,2,41.2
140,54,WIPE,489,1011,67.4,0.326,2,83.777,73.71,140.27,94.55,16.51,447,345,33,186,1011,225,5,0,1,0,2,41.6
141,71,WIPE,612,888,59.2,0.408,1,133.997,55.0,242.6,57.19,102.2,79,504,38,267,888,130,4,1,0,0,2,41.8
142,60,WIPE,927,573,38.2,0.618,1,77.963,12.55,146.91,72.82,14.16,190,291,92,0,573,160,10,0,0,0,1,42.1
143,52,VICTORY,0,1500,100.0,0.0,2,432.93,146.63,1159.78,72.03,66.98,864,372,21,243,1500,90,7,0,1,0,1,42.2
144,41,WIPE,904,596,39.73,0.6027,1,97.26,-22.9,109.6,147.61,34.57,158,236,59,143,596,400,7,0,2,0,1,42.4
145,48,WIPE,469,1031,68.73,0.3127,2,72.747,109.9,134.43,58.48,25.33,649,330,33,19,1031,130,3,0,0,0,2,42.8
146,107,WIPE,717,783,52.2,0.478,1,191.337,51.96,327.15,227.44,19.42,153,478,33,119,783,285,7,2,0,0,2,43.2
147,63,WIPE,935,565,37.67,0.6233,1,89.28,61.13,175.58,85.78,6.48,195,327,0,43,565,190,10,1,0,0,0,43.4
148,87,WIPE,819,681,45.4,0.546,1,115.93,-24.76,233.54,109.17,5.08,0,512,26,143,681,234,6,0,0,0,1,43.8
149,129,WIPE,725,775,51.67,0.4833,1,294.573,3.05,283.69,577.82,22.21,195,387,26,167,775,1165,7,2,0,0,5,44.4
150,74,WIPE,343,1157,77.13,0.2287,2,126.62,118.82,158.05,187.17,34.64,681,223,48,205,1157,398,3,0,2,0,3,44.7
151,81,WIPE,467,1033,68.87,0.3113,2,143.5,94.83,175.9,230.07,24.53,691,221,64,57,1033,598,7,0,2,0,3,45.0
152,48,WIPE,564,936,62.4,0.376,1,78.707,78.95,106.63,119.04,10.45,575,247,33,81,936,285,4,0,1,0,3,45.4
153,41,VICTORY,0,1500,100.0,0.0,2,785.193,1181.39,1112.09,1201.69,41.8,1132,109,78,181,1500,390,7,0,2,0,0,45.5
154,58,WIPE,362,1138,75.87,0.2413,2,139.817,60.46,211.13,198.1,10.22,496,459,59,124,1138,390,8,0,1,0,0,45.7
155,61,WIPE,797,703,46.87,0.5313,1,171.12,-8.75,191.0,295.6,26.76,79,317,59,248,703,474,6,2,1,0,2,45.9
156,62,WIPE,372,1128,75.2,0.248,2,105.85,114.81,193.09,122.32,2.14,649,410,7,62,1128,260,6,0,1,0,2,46.2
157,82,WIPE,830,670,44.67,0.5533,1,101.58,18.79,161.69,123.94,19.11,269,244,33,124,670,270,4,0,0,0,2,46.7
158,48,WIPE,732,768,51.2,0.488,1,85.877,38.61,60.23,172.69,24.71,459,78,26,205,768,320,6,0,1,0,2,46.9
159,84,WIPE,303,1197,79.8,0.202,2,214.31,35.67,255.47,363.4,24.06,343,571,45,238,1197,720,7,0,1,0,2,47.2
160,54,WIPE,478,1022,68.13,0.3187,2,76.863,121.33,126.37,83.58,20.64,691,200,45,86,1022,120,5,0,0,0,3,47.4
161,68,WIPE,539,961,64.07,0.3593,1,200.257,53.35,270.03,272.89,57.85,306,431,0,224,961,400,10,2,0,0,2,47.9
162,62,WIPE,410,1090,72.67,0.2733,2,148.19,80.41,173.09,209.15,62.33,380,446,26,238,1090,430,8,1,2,0,1,48.2
163,74,WIPE,516,984,65.6,0.344,2,122.32,54.43,207.77,160.78,-1.59,452,327,19,186,984,340,10,0,2,0,2,48.4
164,60,WIPE,678,822,54.8,0.452,1,104.527,65.27,136.21,160.21,17.16,343,265,109,105,822,340,9,0,1,0,2,48.7
165,112,WIPE,216,1284,85.6,0.144,2,338.173,127.92,406.93,544.99,62.6,269,680,82,253,1284,917,8,2,0,0,2,49.3
166,59,WIPE,665,835,55.67,0.4433,1,127.377,46.2,224.82,141.23,16.08,269,397,21,148,835,258,5,0,0,0,2,49.5
167,68,WIPE,424,1076,71.73,0.2827,2,105.08,59.22,191.83,80.79,42.62,538,269,45,224,1076,180,9,0,2,0,1,49.7
168,69,WIPE,845,655,43.67,0.5633,1,123.8,-10.73,225.62,133.54,12.24,0,389,66,200,655,296,8,0,1,0,1,50.0
169,79,WIPE,115,1385,92.33,0.0767,2,184.323,98.78,212.64,335.46,4.87,802,197,38,348,1385,751,9,0,4,0,1,50.5
170,56,WIPE,574,926,61.73,0.3827,1,121.487,30.4,133.75,220.82,9.89,501,244,14,167,926,474,7,0,3,0,1,50.7
171,67,WIPE,517,983,65.53,0.3447,2,103.613,70.26,171.44,133.62,5.78,496,278,33,176,983,240,2,0,0,0,1,50.9
172,43,VICTORY,0,1500,100.0,0.0,2,1153.487,1167.42,1116.87,1256.37,1087.22,1071,0,40,389,1500,476,8,0,0,0,0,51.1
173,67,WIPE,76,1424,94.93,0.0507,2,129.787,121.66,212.04,138.49,38.83,765,444,43,172,1424,225,6,0,1,0,2,51.4
174,61,WIPE,523,977,65.13,0.3487,2,88.013,91.07,128.1,121.79,14.15,496,312,26,143,977,315,5,0,1,0,3,51.9
175,99,WIPE,839,661,44.07,0.5593,1,202.327,-1.31,207.59,344.02,55.37,158,213,66,224,661,715,6,1,0,0,3,52.3
176,58,WIPE,524,976,65.07,0.3493,2,81.807,143.53,187.33,55.24,2.85,654,153,45,124,976,115,6,1,1,0,2,52.6
177,58,WIPE,995,505,33.67,0.6633,1,124.053,23.63,187.23,163.64,21.29,190,153,14,148,505,330,6,0,0,0,1,52.8
178,77,WIPE,644,856,57.07,0.4293,1,172.113,39.84,189.74,321.51,5.09,385,210,99,162,856,605,11,0,1,0,2,53.4
179,64,WIPE,482,1018,67.87,0.3213,2,105.09,93.8,153.77,127.43,34.07,733,161,0,124,1018,259,10,0,0,0,1,53.6
180,100,VICTORY,0,1500,100.0,0.0,2,583.527,92.92,1316.4,399.01,35.17,691,564,64,181,1500,730,8,1,1,0,3,54.1
181,62,WIPE,645,855,57.0,0.43,1,63.55,65.95,119.39,66.31,4.95,464,262,0,129,855,160,8,0,2,0,2,54.3
182,54,WIPE,608,892,59.47,0.4053,1,140.907,49.55,141.57,228.65,52.5,385,200,26,281,892,400,5,0,0,0,2,54.9
183,64,WIPE,451,1049,69.93,0.3007,2,122.233,102.09,142.84,153.59,70.27,649,174,26,200,1049,288,7,0,0,0,1,55.1
184,108,VICTORY,0,1500,100.0,0.0,2,593.817,107.25,1298.62,442.0,40.83,696,580,19,205,1500,865,12,0,0,0,2,55.5
185,79,WIPE,536,964,64.27,0.3573,1,204.567,30.02,203.49,338.43,71.78,294,306,59,305,964,620,6,1,1,0,1,55.8
186,56,WIPE,659,841,56.07,0.4393,1,103.863,30.47,153.95,156.32,1.32,269,332,59,181,841,316,8,0,2,0,2,56.3
187,62,WIPE,630,870,58.0,0.42,1,135.733,91.11,91.49,295.0,20.71,575,148,85,62,870,631,5,0,1,0,3,56.5
188,58,WIPE,731,769,51.27,0.4873,1,158.137,49.03,187.83,275.0,11.58,306,309,73,81,769,560,4,0,1,0,2,56.7
189,48,WIPE,205,1295,86.33,0.1367,2,125.52,109.68,153.63,197.33,25.6,913,104,78,200,1295,416,9,0,1,0,1,56.9
190,81,WIPE,154,1346,89.73,0.1027,2,149.887,73.14,298.9,134.29,16.47,501,626,33,186,1346,340,4,0,1,0,2,57.2
191,75,WIPE,427,1073,71.53,0.2847,2,114.113,98.35,158.66,183.0,0.68,723,218,75,57,1073,375,8,0,3,0,1,57.8
192,80,WIPE,267,1233,82.2,0.178,2,241.56,79.53,228.81,441.04,54.83,654,353,40,186,1233,825,10,0,1,0,2,58.2
