episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
33,73,WIPE,696,504,42.0,0.58,1,20.683,-21.96,41.92,76.48,-56.35,430,74,0,0,504,230,1,2,0,0,2,8.5
34,119,WIPE,796,404,33.67,0.6633,1,-12.463,-62.09,-157.18,258.78,-138.99,194,134,56,20,404,840,3,0,2,0,1,9.4
35,74,WIPE,631,569,47.42,0.5258,1,-2.697,3.13,14.77,18.41,-41.27,350,88,47,84,569,300,4,0,2,0,3,9.8
36,59,WIPE,204,996,83.0,0.17,2,-5.97,86.82,15.42,21.9,-55.23,796,64,8,128,996,220,2,0,0,0,2,10.1
37,51,WIPE,635,565,47.08,0.5292,1,-45.123,44.99,-50.1,59.2,-144.47,493,0,28,44,565,320,3,0,1,0,2,10.4
38,148,WIPE,826,374,31.17,0.6883,0,-128.003,-69.12,-119.15,-160.87,-103.99,194,60,120,0,374,480,2,0,0,0,0,11.5
39,81,WIPE,724,476,39.67,0.6033,1,19.0,19.41,89.6,24.7,-57.3,392,60,24,0,476,50,3,0,0,0,2,11.9
40,96,WIPE,386,814,67.83,0.3217,2,12.683,-1.56,61.45,95.44,-118.84,606,116,28,64,814,290,3,1,0,0,2,12.4
41,69,WIPE,1000,200,16.67,0.8333,0,-118.873,-123.33,-122.43,-71.51,-162.68,0,156,44,0,200,80,1,0,0,0,0,13.2
42,68,WIPE,756,444,37.0,0.63,1,6.767,-51.23,91.33,5.37,-76.4,274,138,32,0,444,275,3,0,2,0,2,13.6
43,65,WIPE,906,294,24.5,0.755,0,-157.657,-112.24,-195.64,-130.53,-146.8,80,42,0,172,294,120,3,0,0,0,0,14.0
44,66,WIPE,526,674,56.17,0.4383,1,-22.51,21.76,-37.15,33.96,-64.34,468,138,24,44,674,165,2,0,1,0,1,14.4
45,42,WIPE,736,464,38.67,0.6133,1,-48.217,29.14,-118.91,-30.88,5.14,430,14,20,0,464,85,4,0,1,0,2,14.9
46,48,WIPE,584,616,51.33,0.4867,1,-28.017,-19.15,-22.97,-9.49,-51.59,468,92,56,0,616,95,0,0,2,0,2,15.2
47,68,WIPE,412,788,65.67,0.3433,2,79.497,66.58,11.33,152.23,74.93,586,78,60,64,788,435,2,3,0,0,1,15.6
48,54,WIPE,550,650,54.17,0.4583,1,-24.133,12.17,-58.03,12.07,-26.44,530,92,8,20,650,195,5,0,0,0,2,15.9
49,50,WIPE,742,458,38.17,0.6183,1,2.343,-99.19,-19.49,70.21,-43.69,236,102,56,64,458,300,4,0,1,0,1,16.2
50,59,WIPE,465,735,61.25,0.3875,1,6.2,27.95,32.42,81.33,-95.15,375,148,40,172,735,341,4,0,1,0,3,16.8
51,74,WIPE,657,543,45.25,0.5475,1,-9.12,4.45,-51.23,51.95,-28.08,274,78,59,132,543,165,3,0,1,0,2,17.2
52,62,WIPE,636,564,47.0,0.53,1,-25.29,-43.63,-75.11,-0.19,-0.57,392,32,8,132,564,269,6,0,0,0,2,17.6
53,61,WIPE,925,275,22.92,0.7708,0,-106.663,-105.25,-184.49,-19.1,-116.4,80,79,8,108,275,210,2,0,0,0,0,17.9
54,43,WIPE,550,650,54.17,0.4583,1,-22.84,3.98,-54.42,20.72,-34.82,548,14,24,64,650,195,4,0,0,0,2,18.3
55,75,WIPE,544,656,54.67,0.4533,1,-9.613,-7.82,-70.34,132.0,-90.5,430,130,56,40,656,467,7,0,1,0,3,18.8
56,46,WIPE,455,745,62.08,0.3792,1,-50.637,33.37,-66.45,2.89,-88.35,649,60,36,0,745,195,2,0,1,0,1,19.1
57,52,WIPE,834,366,30.5,0.695,0,-75.587,-166.32,-51.51,-71.67,-103.58,80,138,64,84,366,160,4,0,0,0,0,19.5
58,73,WIPE,926,274,22.83,0.7717,0,-133.75,-97.19,-154.61,-100.32,-146.32,80,46,0,148,274,174,3,0,0,0,0,19.9
59,49,WIPE,648,552,46.0,0.54,1,44.823,86.29,37.02,90.16,7.29,392,88,28,44,552,148,1,1,0,0,3,20.4
60,200,TIMEOUT,862,338,28.17,0.7183,0,-122.403,-121.75,-160.16,69.1,-276.15,0,110,80,148,338,1135,8,0,0,0,0,21.6
61,148,WIPE,468,732,61.0,0.39,1,73.417,73.18,52.94,222.03,-54.72,624,92,16,0,732,1110,2,2,0,0,7,22.4
62,46,WIPE,366,834,69.5,0.305,2,36.337,48.31,-41.95,191.05,-40.09,662,32,52,88,834,525,2,0,2,0,2,23.0
63,55,VICTORY,0,1200,100.0,0.0,2,1065.317,1195.15,1060.45,1142.45,993.05,1098,42,16,44,1200,220,3,1,1,0,0,23.4
64,55,WIPE,197,1003,83.58,0.1642,2,0.193,38.36,11.96,-1.04,-10.34,846,14,35,108,1003,105,5,0,0,0,0,23.7
65,43,WIPE,538,662,55.17,0.4483,1,-55.117,33.97,-48.87,-31.72,-84.76,468,78,32,84,662,200,3,0,2,0,2,23.9
66,70,WIPE,412,788,65.67,0.3433,2,-48.803,57.96,-122.29,9.52,-33.64,548,120,76,44,788,303,1,0,2,0,2,24.2
67,200,TIMEOUT,1000,200,16.67,0.8333,0,-184.583,-120.2,-160.57,-13.0,-380.18,0,156,0,44,200,1070,5,0,0,0,0,25.0
68,69,WIPE,559,641,53.42,0.4658,1,-15.377,-75.03,6.49,30.12,-82.74,429,92,76,44,641,340,5,1,0,0,3,25.2
69,47,WIPE,662,538,44.83,0.5517,1,-25.037,-12.2,-22.96,40.94,-93.09,274,124,52,88,538,375,2,0,1,0,2,25.4
70,47,WIPE,398,802,66.83,0.3317,2,-52.813,66.14,-39.46,-67.22,-51.76,610,92,36,64,802,133,3,0,2,0,2,25.6
71,82,WIPE,754,446,37.17,0.6283,1,-63.533,-87.06,-83.1,-40.29,-67.21,270,124,8,44,446,244,4,0,1,0,1,25.8
72,91,WIPE,758,442,36.83,0.6317,1,-19.27,-99.83,-82.73,41.3,-16.38,156,106,28,152,442,475,4,0,0,0,3,26.0
73,146,WIPE,405,795,66.25,0.3375,2,0.443,10.86,-106.42,175.15,-67.4,535,32,80,148,795,918,4,0,2,0,4,26.6
74,200,TIMEOUT,980,220,18.33,0.8167,0,-158.757,-98.82,-94.99,-244.7,-136.58,118,102,0,0,220,900,3,0,0,0,0,27.2
75,53,WIPE,920,280,23.33,0.7667,0,-100.097,-148.26,-140.02,-27.46,-132.81,80,60,52,88,280,225,5,0,0,0,0,27.5
76,93,WIPE,348,852,71.0,0.29,2,67.433,-10.23,67.58,148.05,-13.33,628,216,8,0,852,330,4,3,1,0,2,27.8
77,83,WIPE,385,815,67.92,0.3208,2,0.2,-75.36,-6.92,111.78,-104.26,514,78,27,196,815,585,5,0,1,0,2,28.0
78,45,WIPE,242,958,79.83,0.2017,2,-1.667,87.56,-5.44,73.62,-73.18,780,46,44,88,958,237,2,0,2,0,0,28.1
79,121,WIPE,418,782,65.17,0.3483,2,12.433,19.32,-22.9,108.8,-48.6,544,106,88,44,782,940,2,0,2,0,4,28.6
80,107,WIPE,818,382,31.83,0.6817,1,-56.813,-38.37,-70.15,67.57,-167.86,232,106,24,20,382,445,4,0,1,0,2,28.9
81,57,WIPE,708,492,41.0,0.59,1,-17.887,-35.19,-23.56,42.07,-72.17,274,78,52,88,492,110,2,0,0,0,3,29.0
82,69,WIPE,560,640,53.33,0.4667,1,-4.017,46.29,23.82,8.17,-44.04,468,148,24,0,640,139,0,1,0,0,3,29.3
83,63,WIPE,924,276,23.0,0.77,0,-110.46,-178.32,-138.12,-19.33,-173.93,0,64,16,196,276,225,4,0,0,0,0,29.5
84,58,WIPE,475,725,60.42,0.3958,1,-36.243,-20.38,-47.57,36.42,-97.58,240,305,28,152,725,153,4,0,2,0,3,29.6
85,75,WIPE,229,971,80.92,0.1908,2,0.26,52.91,-69.74,122.01,-51.49,624,88,47,212,971,465,8,0,2,0,1,29.8
86,68,WIPE,468,732,61.0,0.39,1,34.87,26.92,43.83,68.04,-7.26,582,142,8,0,732,151,5,0,1,0,3,30.1
87,200,TIMEOUT,602,598,49.83,0.5017,1,35.737,-6.94,-65.35,230.4,-57.84,510,60,28,0,598,1100,1,0,0,0,5,30.7
88,200,TIMEOUT,1092,108,9.0,0.91,0,-147.887,-107.75,-164.0,-105.8,-173.86,0,84,24,0,108,675,0,0,0,0,0,31.4
89,56,WIPE,647,553,46.08,0.5392,1,1.167,-14.5,29.95,12.25,-38.7,312,189,8,44,553,130,4,0,1,0,3,31.5
90,54,WIPE,476,724,60.33,0.3967,1,-52.31,96.28,-57.03,5.57,-105.47,704,0,20,0,724,160,4,0,2,0,2,31.8
91,200,TIMEOUT,867,333,27.75,0.7225,0,-143.77,-90.26,-92.17,-163.4,-175.74,193,124,16,0,333,1021,2,0,0,0,0,32.3
92,69,WIPE,630,570,47.5,0.525,1,-30.587,-0.22,9.46,-25.34,-75.88,434,92,0,44,570,85,1,1,1,0,1,32.5
93,81,WIPE,604,596,49.67,0.5033,1,-42.133,-61.56,-52.8,-7.72,-65.88,392,120,0,84,596,166,3,0,1,0,2,32.9
94,55,WIPE,503,697,58.08,0.4192,1,-8.537,-36.67,-97.97,83.66,-11.3,552,134,11,0,697,300,5,0,1,0,2,33.0
95,60,WIPE,286,914,76.17,0.2383,2,-3.357,136.81,-41.59,90.31,-58.79,856,14,0,44,914,555,6,1,1,0,0,33.2
96,62,WIPE,782,418,34.83,0.6517,1,47.297,-58.95,32.39,106.49,3.01,316,102,0,0,418,210,2,1,1,0,2,33.4
97,74,WIPE,322,878,73.17,0.2683,2,20.523,12.45,-5.73,161.98,-94.68,686,116,32,44,878,575,3,0,2,0,2,33.7
98,133,WIPE,837,363,30.25,0.6975,1,-106.33,-72.18,-100.53,-74.22,-144.24,80,120,163,0,363,940,3,0,0,0,1,34.1
99,88,WIPE,620,580,48.33,0.5167,1,-4.12,37.62,-26.63,111.53,-97.26,506,74,0,0,580,510,4,1,1,0,4,34.3
100,58,WIPE,630,570,47.5,0.525,1,13.6,-67.08,-63.48,75.23,29.05,274,196,16,84,570,355,2,1,0,0,2,34.7
101,90,WIPE,810,390,32.5,0.675,1,22.28,-125.25,64.75,115.91,-113.82,160,98,0,132,390,405,6,1,0,0,3,35.0
102,58,WIPE,550,650,54.17,0.4583,1,-5.603,-28.91,-13.91,78.53,-81.43,586,64,0,0,650,345,4,0,0,0,2,35.1
103,100,WIPE,291,909,75.75,0.2425,2,90.01,195.79,85.91,192.34,-8.22,817,32,16,44,909,200,3,4,0,0,2,35.4
104,70,WIPE,737,463,38.58,0.6142,1,-46.63,-109.63,-22.19,-7.12,-110.58,231,152,16,64,463,120,3,0,0,0,2,35.8
105,53,WIPE,820,380,31.67,0.6833,1,-29.347,-23.79,-75.0,54.68,-67.72,236,56,24,64,380,440,4,0,0,0,2,35.9
106,55,WIPE,488,712,59.33,0.4067,1,-8.543,-72.63,-61.54,109.65,-73.74,392,148,0,172,712,400,7,0,0,0,2,36.0
107,87,WIPE,1056,144,12.0,0.88,0,-102.75,-189.33,-129.86,-52.67,-125.72,0,124,0,20,144,245,4,0,0,0,0,36.3
108,89,WIPE,288,912,76.0,0.24,2,50.483,216.26,59.37,133.32,-41.24,700,152,60,0,912,538,3,2,1,0,3,36.7
109,76,WIPE,457,743,61.92,0.3808,1,12.037,66.31,1.75,70.95,-36.59,619,124,0,0,743,235,6,1,0,0,2,36.9
110,62,WIPE,427,773,64.42,0.3558,1,58.25,74.61,100.39,98.0,-23.64,619,74,36,44,773,230,3,2,1,0,2,37.0
111,108,WIPE,395,805,67.08,0.3292,2,49.4,134.93,-105.07,178.43,74.84,582,140,19,64,805,470,5,1,0,0,3,37.3
112,85,WIPE,406,794,66.17,0.3383,2,9.303,76.2,-25.73,60.96,-7.32,624,170,0,0,794,315,1,1,1,0,2,37.7
113,46,WIPE,730,470,39.17,0.6083,1,1.61,-32.51,3.05,92.49,-90.71,354,32,40,44,470,290,3,0,0,0,2,37.8
114,66,WIPE,771,429,35.75,0.6425,1,-38.167,-138.6,-56.65,97.25,-155.1,198,111,32,88,429,395,4,0,1,0,2,38.0
115,55,WIPE,206,994,82.83,0.1717,2,17.707,114.93,77.03,16.86,-40.77,856,78,16,44,994,120,6,1,0,0,1,38.2
116,89,WIPE,284,916,76.33,0.2367,2,3.587,18.27,-29.88,118.57,-77.93,548,300,24,44,916,410,2,2,1,0,1,38.4
117,77,WIPE,788,412,34.33,0.6567,1,-96.733,-98.15,-144.76,-2.06,-143.38,194,166,32,20,412,306,5,0,2,0,0,38.7
118,74,WIPE,544,656,54.67,0.4533,1,-0.267,23.45,-57.23,126.78,-70.35,430,202,24,0,656,320,1,0,1,0,3,38.9
119,66,WIPE,634,566,47.17,0.5283,1,-10.37,-61.1,-59.15,61.17,-33.13,396,134,36,0,566,363,4,1,1,0,1,39.1
120,86,WIPE,352,848,70.67,0.2933,2,49.45,31.78,-119.35,341.03,-73.33,412,296,140,0,848,810,2,0,3,0,3,39.3
121,50,VICTORY,0,1200,100.0,0.0,2,641.037,1103.2,1025.0,1006.9,-108.79,898,214,0,88,1200,108,1,0,1,0,0,39.6
122,94,WIPE,708,492,41.0,0.59,1,38.627,4.49,36.92,174.87,-95.91,312,180,0,0,492,550,3,2,1,0,4,39.8
123,200,TIMEOUT,992,208,17.33,0.8267,0,-90.363,-101.81,-78.95,-119.1,-73.04,80,88,0,40,208,700,3,0,0,0,0,40.4
124,53,WIPE,650,550,45.83,0.5417,1,-36.077,-2.48,-74.02,-13.53,-20.68,392,106,8,44,550,191,3,0,1,0,1,40.7
125,200,TIMEOUT,856,344,28.67,0.7133,0,-114.763,-58.8,-76.94,-150.8,-116.55,156,124,0,64,344,1055,6,0,0,0,0,41.3
126,44,WIPE,672,528,44.0,0.56,1,-55.72,-8.46,-112.93,-32.63,-21.6,392,92,0,44,528,196,3,0,1,0,2,41.4
127,53,WIPE,700,500,41.67,0.5833,1,-37.907,-9.76,-55.52,6.22,-64.42,310,42,16,132,500,115,3,0,0,0,2,41.7
128,82,WIPE,712,488,40.67,0.5933,1,-19.24,-82.25,-96.11,137.99,-99.6,274,170,44,0,488,600,3,0,1,0,2,41.9
129,91,WIPE,724,476,39.67,0.6033,1,-8.11,6.5,-17.43,71.8,-78.7,312,92,8,64,476,395,2,1,1,0,3,42.2
130,45,WIPE,729,471,39.25,0.6075,1,-13.34,-55.89,-9.44,56.54,-87.12,337,46,0,88,471,190,3,1,2,0,2,42.3
131,63,WIPE,612,588,49.0,0.51,1,-9.88,-14.95,-44.56,67.28,-52.36,392,60,8,128,588,415,2,1,1,0,2,42.6
132,65,WIPE,520,680,56.67,0.4333,1,-25.987,-8.48,-24.64,70.36,-123.68,506,138,16,20,680,240,2,0,1,0,2,42.7
133,62,WIPE,664,536,44.67,0.5533,1,21.83,2.19,-39.59,166.29,-61.21,430,42,0,64,536,245,3,2,0,0,3,42.9
134,90,WIPE,645,555,46.25,0.5375,1,105.957,-76.84,122.83,203.51,-8.47,240,207,0,108,555,490,3,2,2,0,3,43.1
135,64,WIPE,646,554,46.17,0.5383,1,-32.29,11.44,-102.63,130.67,-124.91,392,46,52,64,554,532,5,0,0,0,3,43.5
136,121,WIPE,834,366,30.5,0.695,1,-86.077,-150.52,-99.0,-23.2,-136.03,160,162,0,44,366,370,6,0,0,0,2,43.8
137,71,WIPE,808,392,32.67,0.6733,1,-64.193,-44.11,-29.2,-24.71,-138.67,194,110,0,88,392,150,5,0,0,0,2,44.0
138,67,WIPE,354,846,70.5,0.295,2,0.287,7.21,-41.16,52.81,-10.79,624,138,20,64,846,415,7,0,1,0,2,44.3
139,82,WIPE,480,720,60.0,0.4,1,-12.327,-27.49,-82.81,57.2,-11.37,586,106,28,0,720,263,1,0,2,0,2,44.5
140,117,WIPE,758,442,36.83,0.6317,1,68.1,-9.89,105.95,164.04,-65.69,316,74,8,44,442,690,3,2,0,0,3,44.8
141,62,WIPE,352,848,70.67,0.2933,2,50.617,43.26,18.39,118.13,15.33,468,212,16,152,848,390,1,0,0,0,3,45.1
142,90,WIPE,772,428,35.67,0.6433,1,-45.533,-51.5,-155.89,293.11,-273.82,0,96,32,300,428,1128,11,0,0,0,2,45.3
143,153,WIPE,914,286,23.83,0.7617,0,-113.537,-134.42,-202.33,-38.92,-99.36,0,226,40,20,286,815,4,0,0,0,0,45.7
144,67,WIPE,606,594,49.5,0.505,1,-23.247,70.67,-106.16,42.67,-6.25,544,42,8,0,594,114,0,0,2,0,3,46.1
145,72,WIPE,723,477,39.75,0.6025,1,-59.763,-16.74,-85.15,46.97,-141.11,236,138,39,64,477,315,5,0,1,0,1,46.2
146,67,WIPE,487,713,59.42,0.4058,1,-12.693,-21.78,-87.66,81.77,-32.19,417,124,44,128,713,355,4,0,1,0,2,46.4
147,58,VICTORY,0,1200,100.0,0.0,2,298.027,166.28,938.42,120.38,-164.72,1092,108,0,0,1200,498,7,0,1,0,0,46.6
148,200,TIMEOUT,934,266,22.17,0.7783,0,-138.2,-64.14,-155.6,-121.7,-137.3,80,134,8,44,266,930,1,0,0,0,0,47.3
149,93,WIPE,508,692,57.67,0.4233,1,-8.893,-78.31,-10.22,42.56,-59.02,548,120,24,0,692,380,1,0,1,0,1,47.5
150,45,WIPE,574,626,52.17,0.4783,1,-52.7,-2.52,-68.44,-11.82,-77.84,472,110,0,44,626,213,1,0,1,0,2,47.8
151,158,WIPE,32,1168,97.33,0.0267,2,180.97,89.36,190.44,384.63,-32.16,1054,78,36,0,1168,857,0,4,1,0,4,48.2
152,64,WIPE,764,436,36.33,0.6367,1,2.417,-38.71,-51.01,70.77,-12.51,312,124,0,0,436,525,0,0,0,0,2,48.4
153,67,WIPE,556,644,53.67,0.4633,1,-8.473,35.55,-72.16,73.84,-27.1,506,138,0,0,644,344,1,0,2,0,3,48.7
154,47,WIPE,500,700,58.33,0.4167,1,-11.75,43.5,-22.96,60.31,-72.6,506,46,16,132,700,170,1,0,1,0,2,48.8
155,69,WIPE,792,408,34.0,0.66,1,-61.02,-95.61,-16.08,-41.2,-125.78,278,42,0,88,408,110,1,0,0,0,1,49.0
156,61,VICTORY,0,1200,100.0,0.0,2,1035.757,174.58,1072.39,1059.89,974.99,1134,66,0,0,1200,195,2,1,0,0,1,49.2
157,59,WIPE,704,496,41.33,0.5867,1,-60.287,2.17,-93.08,21.15,-108.93,430,46,0,20,496,286,6,0,0,0,2,49.3
158,56,WIPE,682,518,43.17,0.5683,1,-67.403,46.15,-48.0,-49.51,-104.7,274,152,28,64,518,320,2,1,1,0,1,49.6
159,73,WIPE,820,380,31.67,0.6833,1,-77.61,-67.1,-84.22,-25.82,-122.79,194,102,40,44,380,312,1,1,0,0,1,49.8
160,73,WIPE,304,896,74.67,0.2533,2,5.58,79.39,23.78,7.28,-14.32,624,184,0,88,896,294,1,1,0,0,2,50.0
161,86,WIPE,374,826,68.83,0.3117,2,-4.61,-46.2,38.65,16.9,-69.38,662,124,20,20,826,197,0,0,1,0,3,50.4
162,134,WIPE,738,462,38.5,0.615,1,-2.173,-111.25,-93.86,184.87,-97.53,160,270,32,0,462,1204,1,0,1,0,3,51.4
163,49,WIPE,469,731,60.92,0.3908,1,42.603,83.02,72.02,86.27,-30.48,611,120,0,0,731,285,3,0,0,0,3,51.6
164,72,WIPE,496,704,58.67,0.4133,1,46.847,31.99,-49.21,204.72,-14.97,430,230,0,44,704,690,2,0,3,0,2,52.1
165,54,WIPE,562,638,53.17,0.4683,1,9.18,-49.85,-65.53,117.27,-24.2,510,120,8,0,638,355,3,0,1,0,2,52.4
166,200,TIMEOUT,846,354,29.5,0.705,0,-98.48,-165.61,-111.18,-32.2,-152.06,198,124,32,0,354,760,1,0,0,0,0,53.9
167,54,WIPE,384,816,68.0,0.32,2,-30.53,-18.23,-61.03,36.97,-67.53,742,74,0,0,816,245,3,0,0,0,0,54.2
168,62,WIPE,550,650,54.17,0.4583,1,-39.337,-35.13,-52.61,13.37,-78.77,408,134,0,108,650,295,4,1,0,0,2,54.5
169,55,WIPE,731,469,39.08,0.6092,1,-37.57,-27.53,-101.04,43.57,-55.24,312,157,0,0,469,305,1,0,1,0,2,55.1
170,55,WIPE,649,551,45.92,0.5408,1,-54.133,7.91,-48.84,-39.62,-73.94,421,78,8,44,551,160,3,1,1,0,2,55.4
171,68,WIPE,387,813,67.75,0.3225,2,34.037,-65.27,25.44,142.43,-65.76,534,199,36,44,813,480,3,1,1,0,2,55.8
172,51,WIPE,584,616,51.33,0.4867,1,-76.703,50.52,-126.97,-19.64,-83.5,544,64,8,0,616,215,1,0,0,0,1,56.1
173,76,WIPE,628,572,47.67,0.5233,1,-10.56,-223.59,-36.75,168.82,-163.75,240,280,8,44,572,740,9,0,1,0,2,56.5
174,47,WIPE,540,660,55.0,0.45,1,-53.207,21.97,-7.88,22.72,-174.46,468,148,44,0,660,240,3,0,1,0,2,57.1
175,66,WIPE,634,566,47.17,0.5283,1,-17.95,-73.85,-42.15,130.75,-142.45,236,234,8,88,566,613,3,0,3,0,1,57.5
176,84,WIPE,634,566,47.17,0.5283,1,-5.697,-65.87,3.17,13.14,-33.4,316,198,8,44,566,280,2,1,0,0,1,57.9
177,72,WIPE,610,590,49.17,0.5083,1,33.83,-20.96,19.79,106.37,-24.67,468,106,16,0,590,495,2,1,1,0,2,58.3
178,89,WIPE,732,468,39.0,0.61,1,-25.487,-91.24,-64.74,23.42,-35.14,240,212,16,0,468,214,1,0,1,0,2,59.1
179,200,TIMEOUT,886,314,26.17,0.7383,0,-111.167,-109.17,-174.72,-54.2,-104.58,0,226,24,64,314,830,1,0,0,0,0,60.3
180,85,WIPE,496,704,58.67,0.4133,1,47.943,41.64,-24.34,189.93,-21.76,544,152,8,0,704,603,1,0,1,0,4,61.2
181,44,WIPE,710,490,40.83,0.5917,1,-43.163,-26.51,-40.93,70.72,-159.28,392,14,0,84,490,400,2,0,2,0,2,61.4
182,74,WIPE,480,720,60.0,0.4,1,136.113,136.5,112.27,241.47,54.6,354,258,0,108,720,425,0,4,1,0,2,61.8
183,104,WIPE,542,658,54.83,0.4517,1,29.797,-72.12,0.21,150.37,-61.19,160,222,16,260,658,840,5,2,1,0,3,62.5
184,60,WIPE,548,652,54.33,0.4567,1,5.86,54.83,-71.09,141.83,-53.16,468,176,8,0,652,440,1,0,1,0,2,63.1
185,73,WIPE,664,536,44.67,0.5533,1,14.753,-67.55,-10.22,84.34,-29.86,198,230,0,108,536,210,4,1,1,0,1,63.6
186,49,WIPE,806,394,32.83,0.6717,1,-29.84,-5.26,-67.08,20.72,-43.16,274,32,0,88,394,315,3,0,1,0,2,63.9
