episode,steps,result,boss_hp_remaining,boss_hp_damaged,boss_hp_damaged_pct,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_dealer,damage_tank,damage_healer,damage_support,damage_total,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
32,124,WIPE,24,876,97.33,0.0267,2,346.962,314.0,288.552,508.141,244.194,159,219,225,273,876,18,1,1,1,0,0,9.5
33,221,WIPE,402,498,55.33,0.4467,1,-528.13,0.38,-404.37,-627.729,-552.292,120,48,132,198,498,264,7,0,0,0,0,9.9
34,92,WIPE,636,264,29.33,0.7067,0,-130.04,-29.45,-176.04,-1.81,-212.27,81,78,39,66,264,160,1,0,0,0,0,10.1
35,81,VICTORY,0,900,100.0,0.0,2,657.294,56.0,581.108,768.268,622.506,240,0,255,405,900,163,1,0,0,0,0,10.2
36,184,WIPE,792,108,12.0,0.88,0,-429.087,54.46,-72.4,-456.8,-758.06,0,78,30,0,108,165,6,0,0,0,0,10.5
37,232,WIPE,651,249,27.67,0.7233,0,-287.813,-0.16,-227.09,-623.62,-12.73,120,48,60,21,249,370,3,0,0,0,0,10.9
38,114,WIPE,435,465,51.67,0.4833,1,-22.004,44.55,-6.436,3.861,-63.437,81,144,195,45,465,115,3,0,0,0,1,11.1
39,142,WIPE,132,768,85.33,0.1467,2,174.537,30.08,195.443,271.66,56.507,198,207,180,183,768,18,1,3,0,0,1,11.3
40,205,WIPE,645,255,28.33,0.7167,0,-511.73,-27.75,-198.18,-543.58,-793.43,81,114,39,21,255,285,6,0,0,0,0,11.7
41,89,VICTORY,0,900,100.0,0.0,2,833.794,645.32,820.114,777.988,903.281,159,132,120,489,900,0,2,2,0,0,1,12.2
42,117,WIPE,624,276,30.67,0.6933,1,-305.623,0.37,-389.41,-402.53,-124.93,81,63,21,111,276,80,1,0,0,0,0,12.4
43,217,WIPE,633,267,29.67,0.7033,0,-67.627,560.53,-0.9,-217.42,15.44,81,33,42,111,267,395,1,0,0,0,0,12.7
44,56,VICTORY,0,900,100.0,0.0,2,763.406,770.197,754.171,771.444,764.602,423,15,159,303,900,0,1,0,0,0,0,12.8
45,68,VICTORY,0,900,100.0,0.0,2,925.799,797.89,849.119,970.688,957.589,237,33,198,432,900,25,1,0,0,0,0,12.9
46,89,VICTORY,0,900,100.0,0.0,2,961.146,863.57,852.224,1034.75,996.464,159,93,213,435,900,30,0,1,0,0,0,13.0
47,150,WIPE,753,147,16.33,0.8367,0,-241.653,-7.61,-168.92,33.24,-589.28,81,48,18,0,147,0,1,0,0,0,0,13.2
48,50,WIPE,513,387,43.0,0.57,1,77.002,104.89,68.533,85.557,76.916,198,63,81,45,387,80,2,0,0,0,1,13.3
49,67,WIPE,492,408,45.33,0.5467,1,-53.289,10.43,-8.814,-68.492,-82.56,159,174,9,66,408,0,2,1,0,0,1,13.4
50,108,VICTORY,0,900,100.0,0.0,2,320.786,36.38,478.995,151.367,331.994,226,66,153,455,900,48,3,0,0,0,0,13.7
51,103,WIPE,84,816,90.67,0.0933,2,684.53,656.416,656.562,630.829,766.2,318,0,165,333,816,0,0,1,1,0,1,13.9
52,55,WIPE,453,447,49.67,0.5033,1,113.122,242.85,139.837,120.593,78.935,318,78,51,0,447,0,0,1,0,0,1,13.9
53,300,TIMEOUT,732,168,18.67,0.8133,0,-472.85,-20.06,-267.37,-1085.55,-65.63,0,147,0,21,168,500,2,0,0,0,0,14.3
54,65,VICTORY,0,900,100.0,0.0,2,827.514,756.52,856.371,793.203,832.967,378,0,180,342,900,0,3,0,0,0,0,14.4
55,126,WIPE,378,522,58.0,0.42,1,-261.456,-9.53,-335.496,-99.15,-349.722,81,129,69,243,522,80,2,0,0,0,0,14.6
56,123,VICTORY,0,900,100.0,0.0,2,408.363,53.0,379.907,452.113,393.068,240,63,186,411,900,0,3,0,0,0,0,14.8
57,108,VICTORY,0,900,100.0,0.0,2,487.441,4.96,479.205,566.617,416.502,120,174,207,399,900,160,1,1,0,0,0,15.0
58,162,WIPE,744,156,17.33,0.8267,0,-391.45,-23.9,-292.72,-118.16,-763.47,0,126,30,0,156,30,0,0,0,0,0,15.3
59,300,TIMEOUT,789,111,12.33,0.8767,0,-980.46,-11.89,-298.3,-1361.6,-1281.48,81,0,30,0,111,385,4,0,0,0,0,15.9
60,110,VICTORY,0,900,100.0,0.0,2,881.444,856.5,905.598,860.135,878.599,120,174,186,420,900,80,0,1,0,0,0,16.4
61,119,WIPE,441,459,51.0,0.49,1,-167.464,44.93,-229.483,6.1,-279.009,81,63,51,264,459,0,1,0,0,0,0,16.6
62,218,WIPE,750,150,16.67,0.8333,0,-432.177,5.77,-202.89,-594.39,-499.25,81,48,21,0,150,385,2,0,0,0,0,17.0
63,108,WIPE,537,363,40.33,0.5967,1,-129.843,77.0,-221.311,-109.691,-58.527,162,129,51,21,363,70,3,0,0,0,0,17.2
64,102,VICTORY,0,900,100.0,0.0,2,582.546,5.06,588.438,583.739,575.46,162,57,183,498,900,65,0,0,0,0,0,17.3
65,93,VICTORY,0,900,100.0,0.0,2,948.418,803.29,890.522,1032.09,922.641,243,111,192,354,900,250,3,0,0,0,0,17.4
66,300,TIMEOUT,681,219,24.33,0.7567,0,-350.72,19.78,-51.54,-814.35,-186.27,162,48,9,0,219,645,0,0,0,0,0,17.9
67,80,WIPE,450,450,50.0,0.5,1,68.541,62.96,97.433,141.27,-33.081,0,243,141,66,450,230,5,0,0,0,1,18.1
68,126,WIPE,420,480,53.33,0.4667,1,-146.64,19.62,-259.442,62.972,-243.449,120,81,105,174,480,370,1,0,0,0,1,18.3
69,64,WIPE,414,486,54.0,0.46,1,125.724,62.46,70.094,192.012,115.065,81,66,75,264,486,80,1,1,0,0,2,18.4
70,94,WIPE,105,795,88.33,0.1167,2,175.401,167.42,208.022,149.359,168.823,279,108,36,372,795,35,0,2,0,1,0,18.5
71,148,WIPE,150,750,83.33,0.1667,2,767.471,641.238,705.283,809.173,787.957,240,111,174,225,750,100,1,2,0,0,1,18.7
72,119,WIPE,783,117,13.0,0.87,0,-155.207,38.29,-81.09,18.58,-403.11,0,96,21,0,117,35,3,0,0,0,0,18.9
73,101,VICTORY,0,900,100.0,0.0,2,655.808,-20.61,668.902,651.659,646.863,81,48,219,552,900,70,2,1,0,0,0,19.3
74,96,WIPE,243,657,73.0,0.27,1,50.944,13.19,119.138,24.985,8.709,159,111,159,228,657,194,4,0,0,0,1,19.4
75,81,WIPE,48,852,94.67,0.0533,2,389.415,342.887,369.727,377.223,421.294,198,81,144,429,852,0,0,1,0,0,1,19.5
76,77,WIPE,147,753,83.67,0.1633,2,178.005,164.75,130.768,191.38,211.867,282,66,60,345,753,30,2,1,0,0,0,19.6
77,101,VICTORY,0,900,100.0,0.0,2,485.555,3.87,430.541,512.225,513.9,81,63,183,573,900,109,2,0,0,0,0,19.8
78,74,VICTORY,0,900,100.0,0.0,2,821.325,770.62,867.494,815.816,780.665,345,0,165,390,900,80,1,0,0,0,0,20.2
79,99,WIPE,54,846,94.0,0.06,2,687.687,634.11,703.979,727.038,632.045,363,0,213,270,846,195,3,0,0,0,1,20.3
80,111,WIPE,765,135,15.0,0.85,0,-189.37,-34.76,-192.84,-147.65,-227.62,0,0,30,105,135,125,2,0,0,0,0,20.5
81,53,WIPE,648,252,28.0,0.72,0,-42.33,57.74,-79.94,-32.11,-14.94,159,48,0,45,252,0,1,0,0,0,0,20.6
82,76,WIPE,570,330,36.67,0.6333,1,-81.023,0.09,-117.107,-17.313,-108.65,159,15,111,45,330,35,2,0,0,0,0,20.7
83,62,VICTORY,0,900,100.0,0.0,2,794.721,753.86,750.05,822.491,811.622,342,0,135,423,900,30,1,0,0,0,0,20.8
84,86,VICTORY,0,900,100.0,0.0,2,861.578,676.946,822.568,912.156,850.012,363,69,174,294,900,100,0,1,0,0,0,20.9
85,178,WIPE,423,477,53.0,0.47,1,-331.772,-10.59,-371.06,-59.56,-564.696,81,48,81,267,477,65,2,0,0,0,0,21.2
86,255,WIPE,663,237,26.33,0.7367,0,-446.38,40.5,-190.51,-1122.03,-26.6,159,48,9,21,237,450,0,0,0,0,0,21.6
87,219,WIPE,651,249,27.67,0.7233,0,-525.123,0.11,-177.37,-743.46,-654.54,81,96,72,0,249,425,2,0,0,0,0,22.0
88,77,VICTORY,0,900,100.0,0.0,2,408.852,-19.29,536.387,423.14,267.029,81,150,264,405,900,0,2,0,0,0,0,22.0
89,77,WIPE,681,219,24.33,0.7567,0,-124.767,-14.42,-288.57,-43.94,-41.79,81,63,30,45,219,0,1,0,0,0,0,22.1
90,97,VICTORY,0,900,100.0,0.0,2,707.864,592.332,673.146,650.293,800.151,427,0,192,281,900,130,1,2,0,0,0,22.3
91,107,VICTORY,0,900,100.0,0.0,2,458.52,-22.55,462.887,510.135,402.539,81,81,222,516,900,89,1,0,0,0,0,22.4
92,127,WIPE,210,690,76.67,0.2333,2,107.933,-0.89,106.865,105.509,111.424,81,114,156,339,690,0,1,2,0,0,0,22.6
93,68,VICTORY,0,900,100.0,0.0,2,881.717,747.676,872.234,898.78,874.137,279,96,216,309,900,115,3,0,0,0,0,22.7
94,232,WIPE,687,213,23.67,0.7633,0,-412.673,-4.67,-252.17,-12.88,-972.97,0,96,9,108,213,0,4,0,0,0,0,23.0
95,88,WIPE,315,585,65.0,0.35,2,87.473,162.02,147.252,-13.7,128.866,201,126,18,240,585,0,1,1,0,0,1,23.1
96,100,WIPE,315,585,65.0,0.35,2,191.117,35.25,232.649,257.005,83.696,81,144,132,228,585,225,4,0,0,0,0,23.3
97,126,WIPE,231,669,74.33,0.2567,2,199.106,50.14,286.084,171.123,140.111,120,207,147,195,669,80,1,2,0,0,1,23.5
98,57,VICTORY,0,900,100.0,0.0,2,761.279,771.51,743.629,770.545,769.664,399,33,129,339,900,0,2,0,0,0,0,23.8
99,93,WIPE,621,279,31.0,0.69,1,-126.588,61.22,-154.402,-69.28,-156.081,162,66,30,21,279,80,4,0,0,0,0,24.0
100,65,VICTORY,0,900,100.0,0.0,2,781.411,769.9,763.32,780.742,800.169,318,0,186,396,900,0,2,0,0,0,0,24.1
101,60,VICTORY,0,900,100.0,0.0,2,794.277,817.308,801.512,798.236,783.082,510,15,159,216,900,0,0,0,0,0,0,24.1
102,150,VICTORY,0,900,100.0,0.0,2,245.142,1.4,292.702,319.275,123.45,162,174,336,228,900,281,0,1,1,0,2,24.5
103,184,WIPE,663,237,26.33,0.7367,0,-383.027,18.69,-115.79,-457.81,-575.48,201,0,36,0,237,260,0,0,0,0,0,24.8
104,127,VICTORY,0,900,100.0,0.0,2,533.897,135.18,452.62,662.581,486.491,0,114,250,536,900,252,3,1,0,0,0,25.0
105,57,WIPE,495,405,45.0,0.55,1,101.703,150.13,72.091,143.377,89.642,198,78,39,90,405,0,2,1,0,0,1,25.1
106,300,TIMEOUT,669,231,25.67,0.7433,0,-566.697,201.72,7.78,-771.15,-936.72,120,111,0,0,231,345,0,0,0,0,0,25.7
107,93,WIPE,591,309,34.33,0.6567,1,-111.227,9.16,-200.981,-67.96,-64.74,162,78,69,0,309,225,0,0,0,0,0,25.9
108,300,TIMEOUT,708,192,21.33,0.7867,0,-569.65,2.99,-314.39,-988.75,-405.81,81,15,51,45,192,770,2,0,0,0,0,26.3
109,74,WIPE,420,480,53.33,0.4667,1,284.951,121.49,319.384,307.02,228.447,162,111,48,159,480,270,3,0,0,0,1,26.5
110,107,WIPE,504,396,44.0,0.56,1,-13.104,9.81,-0.086,47.8,-87.027,81,144,81,90,396,148,4,1,0,0,1,26.8
111,69,WIPE,534,366,40.67,0.5933,1,23.121,163.27,-101.732,105.777,65.317,240,33,72,21,366,0,0,0,0,0,1,26.9
112,56,WIPE,387,513,57.0,0.43,1,136.329,189.66,176.07,174.112,58.805,279,93,96,45,513,0,0,1,0,0,1,26.9
113,300,TIMEOUT,672,228,25.33,0.7467,0,-517.62,93.06,-322.28,-1239.3,8.72,0,111,9,108,228,489,1,0,0,0,0,27.4
114,97,WIPE,510,390,43.33,0.5667,1,-9.653,30.28,8.11,2.851,-39.92,120,111,69,90,390,145,2,0,0,0,1,27.5
115,119,VICTORY,0,900,100.0,0.0,2,487.023,-12.71,479.985,545.336,435.749,81,63,225,531,900,200,3,1,0,0,0,27.7
116,82,WIPE,483,417,46.33,0.5367,1,112.137,91.01,68.672,228.439,39.299,162,78,87,90,417,135,2,0,0,0,1,27.8
117,117,WIPE,147,753,83.67,0.1633,2,309.318,-8.97,336.561,345.694,245.7,201,63,174,315,753,153,4,1,0,0,0,28.2
118,140,VICTORY,0,900,100.0,0.0,2,454.563,-13.41,437.383,541.248,385.058,81,111,240,468,900,263,3,1,0,0,0,28.4
119,96,VICTORY,0,900,100.0,0.0,2,826.012,644.018,807.202,775.187,895.647,282,0,258,360,900,136,4,1,0,0,1,28.5
120,103,WIPE,453,447,49.67,0.5033,1,159.635,309.46,16.0,259.023,203.882,0,78,150,219,447,115,1,0,0,0,0,28.7
121,300,TIMEOUT,867,33,3.67,0.9633,0,-617.66,-25.78,-141.28,-1098.45,-613.25,0,33,0,0,33,420,1,0,0,0,0,29.2
122,146,VICTORY,0,900,100.0,0.0,2,281.768,-4.9,327.379,246.264,271.66,120,99,192,489,900,135,1,0,0,0,0,29.4
123,86,VICTORY,0,900,100.0,0.0,2,805.668,568.19,782.079,785.564,849.362,162,15,264,459,900,80,3,0,0,0,1,29.5
124,77,WIPE,357,543,60.33,0.3967,1,89.641,111.93,117.212,118.158,33.553,240,189,69,45,543,30,2,1,0,0,2,29.8
125,60,WIPE,317,583,64.78,0.3522,1,115.677,156.4,97.442,203.973,45.616,279,159,79,66,583,135,1,0,1,0,2,30.0
126,109,VICTORY,0,900,100.0,0.0,2,560.233,7.13,583.07,519.11,578.52,81,126,210,483,900,80,4,1,0,0,0,30.1
127,68,VICTORY,0,900,100.0,0.0,2,839.835,773.68,890.003,834.375,795.127,399,63,165,273,900,50,1,0,0,0,0,30.2
128,56,VICTORY,0,900,100.0,0.0,2,850.831,762.58,781.585,870.216,900.692,332,0,180,388,900,0,2,0,0,0,0,30.3
129,300,TIMEOUT,639,261,29.0,0.71,0,-424.043,159.44,-21.44,-1233.65,-17.04,162,0,9,90,261,250,0,0,0,0,0,30.7
130,86,VICTORY,0,900,100.0,0.0,2,915.747,774.68,832.295,889.606,1025.339,162,0,141,597,900,18,2,0,1,0,0,30.8
131,68,VICTORY,0,900,100.0,0.0,2,886.793,780.84,831.992,920.716,907.671,321,0,150,429,900,45,1,0,0,0,0,30.9
132,79,VICTORY,0,900,100.0,0.0,2,913.238,752.77,865.869,956.883,916.963,162,33,192,513,900,45,2,0,0,0,0,31.0
133,58,WIPE,417,483,53.67,0.4633,1,75.441,151.67,65.949,105.61,54.762,240,174,69,0,483,0,1,0,1,0,1,31.1
134,69,WIPE,364,536,59.56,0.4044,1,162.887,140.49,160.524,218.604,109.532,226,186,103,21,536,115,4,0,0,0,2,31.1
135,300,TIMEOUT,654,246,27.33,0.7267,0,-406.603,-33.85,-296.32,-853.35,-70.14,81,33,45,87,246,610,5,0,0,0,0,31.6
136,98,WIPE,114,786,87.33,0.1267,2,407.298,16.35,425.252,401.977,394.664,159,48,165,414,786,30,3,0,0,0,1,31.7
137,296,WIPE,744,156,17.33,0.8267,0,-613.297,8.9,-40.41,-896.95,-902.53,0,81,30,45,156,270,5,0,0,0,0,32.2
138,161,WIPE,201,699,77.67,0.2233,2,446.41,41.34,612.337,362.769,364.125,198,96,165,240,699,35,3,3,0,1,1,32.8
139,78,VICTORY,0,900,100.0,0.0,2,935.721,805.79,786.244,1085.813,935.106,201,30,195,474,900,161,0,0,0,0,0,32.9
140,73,WIPE,552,348,38.67,0.6133,1,91.356,102.15,60.533,132.841,80.695,198,111,39,0,348,65,2,0,0,0,1,33.0
141,81,WIPE,564,336,37.33,0.6267,1,-72.562,45.33,-103.568,-49.279,-64.84,81,33,69,153,336,185,1,0,0,0,0,33.1
142,72,WIPE,342,558,62.0,0.38,1,192.636,198.22,128.554,216.55,232.803,201,48,30,279,558,145,3,0,0,0,1,33.2
143,192,WIPE,654,246,27.33,0.7267,0,-439.977,34.35,-348.55,-386.01,-585.37,159,0,87,0,246,511,5,0,0,0,0,33.6
144,90,WIPE,479,421,46.78,0.5322,1,-109.801,-7.03,-80.697,-113.377,-135.328,81,91,120,129,421,145,1,0,0,0,1,33.7
145,300,TIMEOUT,720,180,20.0,0.8,0,-254.867,87.79,-105.76,-634.7,-24.14,81,33,21,45,180,305,0,0,0,0,0,34.1
146,72,VICTORY,0,900,100.0,0.0,2,902.689,817.042,956.375,871.086,880.607,360,111,180,249,900,85,1,0,0,1,0,34.2
147,68,WIPE,312,588,65.33,0.3467,2,150.808,151.38,224.807,119.745,107.872,240,126,69,153,588,0,1,0,0,0,1,34.3
148,92,VICTORY,0,900,100.0,0.0,2,465.613,35.44,463.024,428.152,505.662,198,0,231,471,900,35,0,0,0,0,0,34.4
149,80,WIPE,507,393,43.67,0.5633,1,-15.533,22.49,-9.248,-13.42,-23.932,159,141,27,66,393,115,1,0,0,0,1,34.5
150,53,WIPE,542,358,39.78,0.6022,1,185.664,162.51,152.983,257.81,146.198,120,0,172,66,358,30,4,0,0,0,0,34.6
151,71,WIPE,423,477,53.0,0.47,1,151.716,353.985,235.514,80.703,138.933,198,126,63,90,477,0,0,3,0,0,1,34.7
152,73,VICTORY,0,900,100.0,0.0,2,902.105,692.907,841.672,916.378,948.266,201,33,213,453,900,80,1,0,0,0,0,34.8
153,133,VICTORY,0,900,100.0,0.0,2,363.257,-6.13,381.315,429.767,278.688,81,66,267,486,900,375,0,1,0,0,0,35.0
154,72,WIPE,357,543,60.33,0.3967,1,33.792,141.97,93.704,73.835,-66.164,318,156,30,39,543,18,0,1,0,0,2,35.1
155,73,WIPE,582,318,35.33,0.6467,1,117.577,211.19,68.552,217.686,66.492,201,33,84,0,318,135,3,1,0,0,1,35.2
156,116,WIPE,432,468,52.0,0.48,1,-270.488,15.14,-290.06,-188.057,-333.346,162,48,102,156,468,234,2,0,0,0,0,35.4
157,60,WIPE,336,564,62.67,0.3733,1,184.309,176.85,233.233,256.679,63.015,240,144,72,108,564,130,0,1,0,0,1,35.7
158,85,VICTORY,0,900,100.0,0.0,2,592.902,36.6,615.663,585.363,577.68,240,81,174,405,900,0,2,0,0,0,0,35.9
159,74,WIPE,384,516,57.33,0.4267,1,144.422,105.02,144.736,153.084,135.447,81,171,51,213,516,95,1,0,0,0,2,36.0
160,92,VICTORY,0,900,100.0,0.0,2,848.013,694.664,848.464,809.281,886.295,399,15,186,300,900,0,2,0,0,0,1,36.1
161,112,VICTORY,0,900,100.0,0.0,2,412.822,-7.87,488.506,382.285,367.675,81,120,345,354,900,110,3,0,1,1,0,36.3
162,84,WIPE,726,174,19.33,0.8067,0,-179.13,1.11,-385.51,-20.69,-131.19,81,63,30,0,174,80,1,0,0,0,0,36.5
163,69,WIPE,459,441,49.0,0.51,1,94.337,146.08,35.213,198.818,48.981,201,111,87,42,441,35,1,0,0,0,1,36.6
164,62,VICTORY,0,900,100.0,0.0,2,863.056,802.81,841.451,873.232,874.485,321,0,159,420,900,50,1,0,0,0,0,36.7
165,79,WIPE,474,426,47.33,0.5267,1,-29.093,-48.85,-26.989,24.946,-85.235,81,159,96,90,426,195,2,0,0,0,1,36.8
166,174,WIPE,636,264,29.33,0.7067,0,-242.28,248.96,-61.64,-203.64,-461.56,120,30,72,42,264,600,1,0,0,0,0,37.1
167,98,VICTORY,0,900,100.0,0.0,2,561.482,4.96,453.309,603.042,628.095,120,81,229,470,900,113,2,1,0,0,0,37.3
168,90,WIPE,411,489,54.33,0.4567,1,49.199,-30.85,116.863,90.52,-59.787,81,222,96,90,489,160,2,0,0,0,2,37.4
169,80,WIPE,579,321,35.67,0.6433,1,-139.894,-25.75,-178.862,-84.749,-156.071,81,15,180,45,321,275,2,0,0,0,0,37.6
170,86,WIPE,396,504,56.0,0.44,1,-100.456,4.83,-155.39,-140.543,-5.434,159,33,78,234,504,0,1,0,0,0,0,37.7
171,300,TIMEOUT,798,102,11.33,0.8867,0,-457.4,119.76,-25.34,-675.7,-671.16,0,81,21,0,102,370,1,0,0,0,0,38.3
172,63,VICTORY,0,900,100.0,0.0,2,785.23,814.14,801.62,789.136,764.933,435,48,189,228,900,0,1,0,0,0,0,38.3
173,84,WIPE,375,525,58.33,0.4167,1,122.442,164.31,104.024,210.729,52.574,198,192,93,42,525,100,2,0,0,0,1,38.4
174,65,VICTORY,0,900,100.0,0.0,2,838.731,722.2,834.944,823.307,857.944,345,0,129,426,900,81,2,0,0,0,0,38.5
175,67,VICTORY,0,900,100.0,0.0,2,822.764,831.686,856.834,807.081,804.377,531,0,141,228,900,35,1,0,0,0,0,38.6
176,300,TIMEOUT,672,228,25.33,0.7467,0,-306.92,341.53,28.54,-888.0,-61.3,81,126,21,0,228,590,2,0,0,0,0,39.1
177,64,WIPE,384,516,57.33,0.4267,1,26.167,122.65,13.318,64.701,0.483,240,189,0,87,516,0,0,1,0,0,2,39.4
178,90,WIPE,546,354,39.33,0.6067,1,112.375,150.68,136.99,110.437,89.698,201,78,9,66,354,160,1,0,0,0,1,39.5
179,68,VICTORY,0,900,100.0,0.0,2,784.074,795.84,779.477,780.915,791.831,396,0,210,294,900,0,1,0,0,0,0,39.6
180,68,VICTORY,0,900,100.0,0.0,2,885.148,786.19,792.636,944.583,918.226,324,48,156,372,900,30,1,0,0,0,0,39.6
181,259,WIPE,813,87,9.67,0.9033,0,-531.123,-30.78,-244.76,-438.3,-910.31,0,48,39,0,87,220,2,0,0,0,0,40.1
182,114,WIPE,732,168,18.67,0.8133,0,-1.707,270.19,-26.46,45.0,-23.66,0,81,42,45,168,190,0,0,0,0,0,40.4
183,300,TIMEOUT,654,246,27.33,0.7267,0,-416.887,132.78,-28.02,-1198.0,-24.64,120,33,51,42,246,440,3,0,0,0,0,40.8
184,107,VICTORY,0,900,100.0,0.0,2,487.384,-1.63,411.914,529.803,520.435,81,66,183,570,900,85,1,0,0,0,0,41.0
185,67,VICTORY,0,900,100.0,0.0,2,901.243,758.21,814.327,911.738,977.666,120,33,186,561,900,65,1,0,0,0,0,41.1
186,96,WIPE,567,333,37.0,0.63,1,-121.584,-20.47,-176.647,-148.763,-39.34,81,99,132,21,333,130,2,0,0,0,0,41.2
187,68,VICTORY,0,900,100.0,0.0,2,846.08,824.531,903.245,846.62,788.376,471,63,204,162,900,50,1,0,0,0,0,41.3
188,78,WIPE,12,888,98.67,0.0133,2,662.988,606.063,740.745,652.235,595.984,402,111,147,228,888,90,1,1,0,0,1,41.4
189,58,VICTORY,0,900,100.0,0.0,2,794.218,753.64,811.579,784.918,786.157,369,0,174,357,900,0,0,0,0,0,0,41.4
